,all_acc,300pt_acc,300pt450_acc,450pt650_acc,650pt_acc,all_xs,300pt_xs,300pt450_xs,450pt650_xs,650pt_xs,all_ratio,300pt_ratio,300pt450_ratio,450pt650_ratio,650pt_ratio
hw_nominal,1.0,0.005644389987842103,0.0044421385564290565,0.0009773096530228378,0.0002249417783902089,1453.0,8.201298652334575,6.454427322491419,1.4200309258421833,0.32684040400097353,1.0,1.0,1.0,1.0,1.0
hw_alphaS_up,1.0,0.005633876331537085,0.004435252454027758,0.000974621830492075,0.0002240020470172521,1453.0,8.186022309723384,6.4444218157023325,1.416125519704985,0.3254749743160673,1.0,0.9981373263846643,0.9984498226892693,0.9972497738844087,0.9958223350962992
hw_alphaS_dn,1.0,0.0056683513255818595,0.004457950991887555,0.000983076946615443,0.00022732338707886118,1453.0,8.236114476070442,6.477402791212618,1.4284108034322387,0.3303008814255853,1.0,1.0042451598474536,1.0035596448101813,1.0059011937258235,1.01058766719858
hw_pdf4lhc_unc_0,1.0,0.005644389987842103,0.0044421385564290565,0.0009773096530228378,0.0002249417783902089,1453.0,8.201298652334575,6.454427322491419,1.4200309258421833,0.32684040400097353,1.0,1.0,1.0,1.0,1.0
hw_pdf4lhc_unc_1,1.0,0.005633973017158471,0.004430754972221147,0.0009766961679154114,0.0002265218770219128,1453.0,8.186162793931258,6.437886974637326,1.4191395319810927,0.32913628731283934,1.0,0.9981544558922985,0.9974373639940982,0.9993722715154517,1.0070244782583824
hw_pdf4lhc_unc_2,1.0,0.0056486983717808255,0.004442947428838444,0.0009790767629641267,0.00022667417997825455,1453.0,8.207558734197539,6.455602614102259,1.422598536586876,0.3293575835084039,1.0,1.000763303731316,1.0001820907653176,1.0018081372017795,1.007701555488907
hw_pdf4lhc_unc_3,1.0,0.005637481984614474,0.0044325604144194375,0.0009775798741065368,0.00022734169608849947,1453.0,8.19126132364483,6.440510282151442,1.420423557076798,0.3303274844165897,1.0,0.9987761293527717,0.9978437993574611,1.0002764948477314,1.0106690616365956
hw_pdf4lhc_unc_4,1.0,0.005598831364760468,0.0044119758934857605,0.0009660756057383124,0.00022077986553639437,1453.0,8.13510197299696,6.41060097323481,1.403707855137768,0.320793144624381,1.0,0.9919285125266384,0.9932098779540224,0.9885051301296592,0.9814978218648435
hw_pdf4lhc_unc_5,1.0,0.005634212664847228,0.00443505263862005,0.0009746500654325568,0.00022450996079462115,1453.0,8.186511002023023,6.444131483914933,1.416166545073505,0.3262129730345845,1.0,0.9981969135696157,0.9984048408848591,0.9972786643598015,0.9980803139431098
hw_pdf4lhc_unc_6,1.0,0.005633572992238577,0.004432297138778102,0.0009756690316856675,0.00022560682177480727,1453.0,8.185581557722653,6.440127742644582,1.417647103039275,0.32780671203879497,1.0,0.998083584651871,0.997784531588572,0.9983212881075145,1.0029565134114158
hw_pdf4lhc_unc_7,1.0,0.005631753966838802,0.00443413024937479,0.0009737987704412641,0.0002238249470227487,1453.0,8.18293851381678,6.44279125234157,1.4149296134511566,0.32521764802405384,1.0,0.9977613132631661,0.9981971955731375,0.9964076047231146,0.9950350202819024
hw_pdf4lhc_unc_8,1.0,0.005665322237953006,0.004456500534120859,0.000982568182067318,0.00022625352176482944,1453.0,8.231713211745717,6.475295276077608,1.4276715685438133,0.32874636712429717,1.0,1.0037085052868406,1.0032331224047517,1.0053806171137423,1.0058314795233148
hw_pdf4lhc_unc_9,1.0,0.005640616240956197,0.004438402716725233,0.0009771794541234581,0.00022503407010750613,1453.0,8.195815398109355,6.448999147401763,1.4198417468413846,0.3269745038662064,1.0,0.9993314163454271,0.9991589997348425,0.9998667782529549,1.0004102915783706
hw_pdf4lhc_unc_10,1.0,0.005640720512048352,0.004439886066433652,0.0009766298976355248,0.00022420454797917482,1453.0,8.195966904006255,6.451154454528096,1.4190432412644176,0.325769208213741,1.0,0.9993498897486434,0.9994929266688125,0.9993044626283896,0.996722572319335
hw_pdf4lhc_unc_11,1.0,0.005661089000022716,0.004453998257712902,0.0009809461741201316,0.00022614456818968327,1453.0,8.225562317033006,6.4716594684568465,1.4253147909965513,0.3285880575796098,1.0,1.0029585149531806,1.0026698179566418,1.0037209507611493,1.0053471160763559
