,all_acc,300pt_acc,300pt450_acc,450pt650_acc,650pt_acc,all_xs,300pt_xs,300pt450_xs,450pt650_xs,650pt_xs,all_ratio,300pt_ratio,300pt450_ratio,450pt650_ratio,650pt_ratio
hw_nominal,1.0,0.011814131658185588,0.00940114376426293,0.0019414053811303562,0.0004715825127923029,942.2,11.13127484834246,8.857757654688532,1.8291921501010218,0.4443250435529078,1.0,1.0,1.0,1.0,1.0
hw_alphaS_up,1.0,0.011800736282184266,0.009395387381224815,0.001935119474832893,0.00047022942612655826,942.2,11.118653725074017,8.852333990590022,1.8232695691875518,0.4430501652964432,1.0,0.998866156532796,0.9993876933294015,0.9967621876612893,0.9971307530940178
hw_alphaS_dn,1.0,0.011859784041988747,0.009426190546526244,0.0019564861040969675,0.0004771073913655366,942.2,11.174288524361799,8.881356732937027,1.8434012072801629,0.4495305841446086,1.0,1.003864218304316,1.0026642271293122,1.0077679412621339,1.011715613754463
hw_pdf4lhc_unc_0,1.0,0.011814131658185588,0.00940114376426293,0.0019414053811303562,0.0004715825127923029,942.2,11.13127484834246,8.857757654688532,1.8291921501010218,0.4443250435529078,1.0,1.0,1.0,1.0,1.0
hw_pdf4lhc_unc_1,1.0,0.011773372983347637,0.009371310062330229,0.0019349597734628012,0.00046710314755460635,942.2,11.092872024910143,8.829648340727541,1.8231190985566514,0.4401045856259501,1.0,0.9965500067193079,0.9968265880534548,0.9966799269589939,0.9905014178511972
hw_pdf4lhc_unc_2,1.0,0.011779769142135126,0.009373985562357303,0.0019341711063415017,0.0004716124734363197,942.2,11.098898485719715,8.832169196853052,1.822376016394963,0.4443532724717005,1.0,0.9970914056957666,0.9971111810874689,0.9962736918012237,1.000063532135319
hw_pdf4lhc_unc_3,1.0,0.011791891780505158,0.00937998725841796,0.0019412387849580507,0.0004706657371291472,942.2,11.11032043559196,8.837823994881402,1.8290351831874754,0.4434612575230825,1.0,0.9981175190590481,0.9977495817130897,0.9999141878486972,0.9980559591624225
hw_pdf4lhc_unc_4,1.0,0.011720915920584529,0.00933974913207454,0.0019177628372703793,0.0004634039512396085,942.2,11.043446980374744,8.799911632240633,1.8069161452761515,0.43661920285795913,1.0,0.9921098104966121,0.9934694507681319,0.9878219437888797,0.9826571992581573
hw_pdf4lhc_unc_5,1.0,0.011779135563748301,0.009378338627745774,0.001932888652556766,0.00046790828344576253,942.2,11.098301528163649,8.836270655062068,1.8211676884389851,0.4408631846625975,1.0,0.9970377768379584,0.9975742168092518,0.9956131116888985,0.9922087243549708
hw_pdf4lhc_unc_6,1.0,0.011779413187096797,0.009377904148265009,0.001932128501642699,0.000469380537189089,942.2,11.098563104882603,8.835861288495291,1.8204514742477511,0.44225034213955966,1.0,0.9970612760977032,0.9975280012112715,0.9952215649663771,0.9953306673943957
hw_pdf4lhc_unc_7,1.0,0.011764557236409083,0.009366912720879432,0.001930139218720207,0.0004675052968094433,942.2,11.084565828144639,8.825505165612602,1.8185771718781791,0.4404834906538575,1.0,0.9958038031731129,0.9963588426853314,0.9941969036865502,0.9913541832611268
hw_pdf4lhc_unc_8,1.0,0.011852502821255939,0.00942795559577785,0.0019500479584335369,0.00047449926704455186,942.2,11.167428158187347,8.883019762341892,1.8373351864360785,0.4470732094093768,1.0,1.0032479037969553,1.0028519754816263,1.0044517118306062,1.0061850347990609
hw_pdf4lhc_unc_9,1.0,0.011807115592270276,0.009398606841916436,0.0019385890825392752,0.0004699196678145645,942.2,11.124664311037055,8.855367366453667,1.8265386335685052,0.4427583110148827,1.0,0.9994061293611494,0.9997301474788486,0.9985493505795059,0.9964739044968134
hw_pdf4lhc_unc_10,1.0,0.01181553835920023,0.009401000609725365,0.0019425183635340165,0.00047201938594084944,942.2,11.132600242038459,8.85762277448324,1.8302408021217504,0.44473666543346835,1.0,1.0001190693531563,0.9999847726466955,1.0005732869675124,1.0009263981099719
hw_pdf4lhc_unc_11,1.0,0.011836937108690496,0.009418809884865167,0.001944983377010174,0.0004731438468151552,942.2,11.152762143808186,8.874402673519961,1.8325633378189858,0.44579613246923927,1.0,1.001930353509232,1.0018791458832268,1.0018429926663408,1.0033108395254258
hw_pdf4lhc_unc_12,1.0,0.011857924442424542,0.00942651576385724,0.001953720494865578,0.00047768818370172417,942.2,11.172536409652404,8.881663152706292,1.8407954502623478,0.4500778066837645,1.0,1.0037068136284575,1.0026988205084957,1.006343401463146,1.0129471953344258
hw_pdf4lhc_unc_13,1.0,0.011825694868109426,0.009410116440938268,0.0019445228950831204,0.0004710555320880367,942.2,11.142169704732702,8.866211710652037,1.8321294717473162,0.44382852233334824,1.0,1.0009787608821699,1.0009544239403558,1.00160580267422,0.9988825270446399
hw_pdf4lhc_unc_14,1.0,0.011727621399376947,0.009331615156871994,0.0019269004233053685,0.0004691058191995845,942.2,11.04976488249296,8.792247800804793,1.8155255788383182,0.44199150284984856,1.0,0.9926773916770514,0.9926042395335727,0.9925286300501843,0.9947481224906888
hw_pdf4lhc_unc_15,1.0,0.01178117895802696,0.009377739453603333,0.0019343994443726275,0.0004690400600509994,942.2,11.100226814253002,8.835706113185061,1.8225911564878898,0.4419295445800516,1.0,0.9972107387058111,0.9975104826341913,0.9963913066143611,0.9946086789218512
hw_pdf4lhc_unc_16,1.0,0.011855354790940862,0.009429474435240079,0.001952096490686919,0.00047378386501386455,942.2,11.17011528402448,8.884450812883202,1.8392653135252153,0.4463991576160632,1.0,1.0034893070390587,1.0030135344897972,1.0055068918941277,1.0046680107125414
hw_pdf4lhc_unc_17,1.0,0.011787624993651895,0.009384660090201714,0.001934842914515466,0.0004681219889347151,942.2,11.106300269018815,8.842226736988055,1.8230089940564722,0.4410645379742886,1.0,0.9977563594768873,0.9982466309978285,0.9966197339933871,0.9926618910504176
hw_pdf4lhc_unc_18,1.0,0.011795226433833916,0.009389102088094374,0.0019370578926844264,0.0004690664530551148,942.2,11.113462345958316,8.846411987402519,1.8250959464872667,0.4419544120685292,1.0,0.9983997787650712,0.9987191264732775,0.9977606488123575,0.9946646458065416
hw_pdf4lhc_unc_19,1.0,0.011789807814543115,0.009390441452512365,0.0019312737405442295,0.0004680926214865197,942.2,11.108356922862523,8.84767393655715,1.819646118340773,0.4410368679645989,1.0,0.9979411230256927,0.9988615947145445,0.9947812854107638,0.992599616798513
hw_pdf4lhc_unc_20,1.0,0.01182486760345984,0.009410525852845379,0.001942262587402853,0.0004720791632116083,942.2,11.141390255979863,8.866597458550917,1.8299998098509682,0.44479298757797736,1.0,1.0009087375682675,1.0009979730996257,1.0004415390421952,1.0010531569891443
hw_pdf4lhc_unc_21,1.0,0.01176183203341562,0.009360234618222494,0.0019315159033654696,0.0004700815118276568,942.2,11.081998141884199,8.819213057289234,1.8198742841509457,0.44291080044401826,1.0,0.9955731300206283,0.9956484926657599,0.9949060212457387,0.9968170979119678
hw_pdf4lhc_unc_22,1.0,0.011819202448438244,0.009404587515314915,0.0019429867661640995,0.0004716281669592301,942.2,11.136052546918513,8.861002356929713,1.8306821310798147,0.4443680589089866,1.0,1.0004292139616662,1.000366311923138,1.0008145568406854,1.0000968105595285
hw_pdf4lhc_unc_23,1.0,0.011799134980969218,0.009393626433888427,0.0019369267737985813,0.00046858177328221054,942.2,11.117144979069199,8.850674826009676,1.8249724062730233,0.4414977467864988,1.0,0.9987306153638487,0.9992003812979567,0.9976931106839895,0.9936368728086956
hw_pdf4lhc_unc_24,1.0,0.011846167211747236,0.009417517493252247,0.0019528521747459184,0.00047579754374907064,942.2,11.161458746908245,8.873184982142266,1.8399773190456044,0.44829644572037436,1.0,1.0027116299774306,1.001741674140923,1.005896137780816,1.0089380561035013
hw_pdf4lhc_unc_25,1.0,0.011813680932773645,0.00940086902775462,0.0019393954395540585,0.00047341646546496496,942.2,11.13085017485933,8.857498797950404,1.827298383147834,0.44605299376109003,1.0,0.999961848621212,0.9999707762677396,0.9989646976381988,1.0038889327379912
hw_pdf4lhc_unc_26,1.0,0.011817655989487945,0.009395576315020929,0.0019514047332315856,0.0004706749412354303,942.2,11.134595473295542,8.85251200401272,1.8386135396508,0.4434699296320224,1.0,1.0002983148829152,0.9994077902240827,1.0051505740111875,0.9980754766509496
hw_pdf4lhc_unc_27,1.0,0.011801284080071398,0.009391409433486963,0.0019389270067811423,0.00047094763980329307,942.2,11.119169860243272,8.848585968231417,1.8268570257891923,0.4437268662226628,1.0,0.9989125245522985,0.9989645588855932,0.9987234122387304,0.9986537393313195
hw_pdf4lhc_unc_28,1.0,0.011796947089424605,0.00938938121997418,0.0019368117260747638,0.00047075414337566175,942.2,11.115083547655864,8.846674985459673,1.8248640083076426,0.4435445538885485,1.0,0.9985454226126661,0.9987488177413621,0.9976338506629059,0.9982434263481564
hw_pdf4lhc_unc_29,1.0,0.011787417972964134,0.009383067815377741,0.0019340775345132882,0.00047027262307310454,942.2,11.106105214126808,8.840726495648909,1.8222878530184203,0.4430908654594791,1.0,0.9977388363364865,0.9980772606675901,0.9962254938158246,0.9972223530693657
hw_pdf4lhc_unc_30,1.0,0.011799959653078208,0.0093947898852829,0.0019355746341200367,0.0004695951336752705,942.2,11.11792198513029,8.851771029913548,1.8236984202678985,0.4424525349488399,1.0,0.9988004192337268,0.999324137664591,0.9969966360107003,0.995785723467003
hw_pdf4lhc_unc_31,1.0,0.01180752791489595,0.009397777196641696,0.0019389596505277648,0.0004707910677264912,942.2,11.125052801414965,8.854585674675805,1.82688778272726,0.4435793440119,1.0,0.9994410301594141,0.9996418980811641,0.9987402267314375,0.9983217251608305
hw_pdf4lhc_unc_32,1.0,0.011811732105045164,0.009402599738021364,0.0019376149615473054,0.0004715174054764933,942.2,11.129013989373554,8.85912947316373,1.8256208167698713,0.444263699439952,1.0,0.9997968912815728,1.0001548719809996,0.9980475898439902,0.9998619386553923
hw_pdf4lhc_unc_33,1.0,0.011814154970032376,0.00940245384415111,0.001940404999956595,0.0004712961259246714,942.2,11.131296812764505,8.858992011959176,1.8282495909591039,0.44405520984622543,1.0,1.000001973217115,1.0001393532447787,0.9994847128871257,0.9993927110105595
hw_pdf4lhc_unc_34,1.0,0.011832786340359934,0.009407483719259844,0.0019508507687987131,0.0004744518523013767,942.2,11.14885128988713,8.863731160286624,1.8380915943621476,0.4470285352383571,1.0,1.0015790142444723,1.0006743812408245,1.0048652320428089,1.0060844909029474
hw_pdf4lhc_unc_35,1.0,0.011816886533572992,0.009402945719177934,0.0019420486576992731,0.0004718921566957853,942.2,11.133870491932473,8.85945545660945,1.8297982452842552,0.44461679003876897,1.0,1.0002331847542512,1.0001916740090555,1.0003313458256422,1.0006566059917044
hw_pdf4lhc_unc_36,1.0,0.011824523951732491,0.00941005094969095,0.0019426123416261727,0.0004718606604153696,942.2,11.141066467322354,8.866150004798815,1.83032934828018,0.4445871142433612,1.0,1.0008796493764909,1.0009474576340254,1.00062169421572,1.0005898175091772
hw_pdf4lhc_unc_37,1.0,0.011851454636104038,0.009426338523928874,0.001951466773327089,0.00047364933884807637,942.2,11.166440558137225,8.881496157245785,1.8386719938287834,0.4462724070626576,1.0,1.0031591808012899,1.002679967490947,1.0051825302919861,1.0043827453302616
hw_pdf4lhc_unc_38,1.0,0.011844223881109629,0.009421795336625892,0.001948443656716016,0.0004739848877677212,942.2,11.159627740781493,8.877215566168916,1.8358236133578303,0.44658856125474694,1.0,1.0025471379357103,1.0021967084942862,1.0036253508175412,1.0050942834185974
hw_pdf4lhc_unc_39,1.0,0.011861298174566985,0.009437416084975565,0.001950146177996388,0.00047373591159503256,942.2,11.175715140077013,8.891933435263978,1.8374277289081968,0.4463539759048397,1.0,1.0039923811369342,1.0038582880575149,1.0045023038212362,1.0045663245440954
hw_pdf4lhc_unc_40,1.0,0.011814720982489898,0.009400104458904157,0.0019433145973946754,0.00047130192619106436,942.2,11.131830109701982,8.856778421179497,1.8309910136652632,0.44406067485722084,1.0,1.0000498829978672,0.9998894490516438,1.0009834196829142,0.9994050105896057
hw_qcd_0,1.0,0.011756552022843094,0.009386546544024552,0.0019182859173584288,0.0004517195614601142,942.2,11.077023315922764,8.844004153779933,1.8074089913351117,0.4256101708077196,1.0,0.9951262067320369,0.9984472931587466,0.9880913775161855,0.9578802207601433
hw_qcd_1,1.0,0.011599013655384816,0.009248661736087243,0.0018960815463301792,0.00045427037296739324,942.2,10.928590666103574,8.714089087741401,1.786488032952295,0.42801354540987796,1.0,0.9817914672847137,0.9837804811840741,0.9766541108617985,0.9632892667660593
hw_qcd_2,1.0,0.011748847703086183,0.00935622983862817,0.0019262010178209275,0.0004664168466370853,942.2,11.069764305847801,8.815439753955461,1.8148665989908779,0.4394579529014618,1.0,0.9944740792647108,0.9952225041164147,0.992168372738013,0.989046103247911
hw_qcd_3,1.0,0.012492086599419059,0.009912494630071909,0.002072406933458693,0.0005071850358884573,942.2,11.770043993972639,9.339552440453753,1.9526218127047805,0.4778697408141045,1.0,1.0573850843082269,1.0543924099696045,1.0674776909560553,1.0754958509494916
