,all_acc,300pt_acc,300pt450_acc,450pt650_acc,650pt_acc,all_xs,300pt_xs,300pt450_xs,450pt650_xs,650pt_xs,all_ratio,300pt_ratio,300pt450_ratio,450pt650_ratio,650pt_ratio
hw_nominal,1.0,0.01666283047243653,0.013219603843087839,0.002809204629681609,0.0006340219996670817,883.9,14.728275854586649,11.68480783690534,2.483055972175574,0.5604120455057334,1.0,1.0,1.0,1.0,1.0
hw_alphaS_up,1.0,0.016576868583785497,0.013161270574378124,0.0027881192002998934,0.0006274788091074808,883.9,14.652294141208001,11.633247060692824,2.4644185611450755,0.5546285193701023,1.0,0.9948410992482201,0.9955873663536282,0.9924941639498489,0.9896798682647658
hw_alphaS_dn,1.0,0.01672840063438904,0.013263900152122959,0.002825122499058553,0.000639377983207526,883.9,14.786233320736471,11.723961344461483,2.497125776917855,0.5651461993571323,1.0,1.003935115469186,1.0033508045748498,1.0056663260514234,1.0084476304343646
hw_pdf4lhc_unc_0,1.0,0.0168160810211469,0.013319084365185835,0.0028472322035641086,0.0006497644523969592,883.9,14.863734014591746,11.77273867038776,2.5166685447303156,0.5743267994736723,1.0,1.0091971498458125,1.0075252271761541,1.0135367760257499,1.0248295055031904
hw_pdf4lhc_unc_1,1.0,0.016565578175942532,0.0131448152329431,0.0027894401341474434,0.000631322808851989,883.9,14.642314549715604,11.618702184398405,2.4655861345729253,0.558026230744273,1.0,0.9941635188178339,0.9943425982327114,0.992964380264315,0.9957427489637426
hw_pdf4lhc_unc_2,1.0,0.016655361806701033,0.013214481244768535,0.0028073667844388077,0.0006335137774936904,883.9,14.721674300943043,11.680279972250908,2.481431500765462,0.5599628279266728,1.0,0.9995517768876151,0.9996124998615611,0.9993457773693725,0.9991984155539426
hw_pdf4lhc_unc_3,1.0,0.01658383578221692,0.013161351607678177,0.0027942873625947822,0.0006281968119439636,883.9,14.658452447901537,11.63331868602674,2.469870599797528,0.5552631620772694,1.0,0.9952592273953527,0.9955934961364126,0.9946898609915371,0.9908123255562475
hw_pdf4lhc_unc_4,1.0,0.01656698517304862,0.013149255623215741,0.0027892007792631158,0.0006285287705697609,883.9,14.643558194457675,11.622627045360394,2.465374568790668,0.5555565803066117,1.0,0.9942479580797238,0.9946784925851707,0.9928791764732495,0.9913359014352733
hw_pdf4lhc_unc_5,1.0,0.016732264640134248,0.013264989440891169,0.0028284165654535215,0.0006388586337895566,883.9,14.78964871541466,11.724924166803703,2.5000374022043674,0.564687146406589,1.0,1.0041670091892596,1.0034332040764642,1.0068389235760622,1.0076284957383412
hw_pdf4lhc_unc_6,1.0,0.01665207103940077,0.013213810676077445,0.0028054348279382174,0.0006328255353851045,883.9,14.718765591726338,11.679687256584854,2.47972384441459,0.5593544907268938,1.0,0.9993542853926551,0.9995617745373343,0.9986580537054651,0.9981128978448611
hw_pdf4lhc_unc_7,1.0,0.016645762662148456,0.013208249189278065,0.0028047049850956716,0.0006328084877747192,883.9,14.71318961707302,11.674771458402882,2.479078736326064,0.5593394223440743,1.0,0.9989756956168816,0.9991410745779866,0.9983982496189865,0.9980860098024994
hw_pdf4lhc_unc_8,1.0,0.016637448071530985,0.013201881250873746,0.0028035044153881597,0.0006320624052690772,883.9,14.705840350426238,11.669142837647303,2.478017552761594,0.5586799600173373,1.0,0.998476705326413,0.9986593703998656,0.9979708796457112,0.9969092643488184
hw_pdf4lhc_unc_9,1.0,0.016676310026061316,0.013230191814703744,0.002811415395049717,0.0006347028163078562,883.9,14.740190432035597,11.694166545016639,2.485010067684445,0.5610138193345141,1.0,1.000808959417014,1.0008009295695681,1.0007869719936915,1.0010738060211348
hw_pdf4lhc_unc_10,1.0,0.016647984537923,0.01320687432844348,0.0028073556847684174,0.0006337545247111032,883.9,14.715153533070138,11.673556218911191,2.481421689766804,0.5601756243921441,1.0,0.9991090388551879,0.9990370729111512,0.9993418261903544,0.9995781298501961
hw_pdf4lhc_unc_11,1.0,0.01663954301035391,0.0132075037793115,0.0028007116732976724,0.000631327557744736,883.9,14.70769206685182,11.674112590533435,2.4755490480278124,0.5580304282905721,1.0,0.9986024305941812,0.9990846878681114,0.9969767398593177,0.9957502390709463
hw_pdf4lhc_unc_12,1.0,0.016655578529549346,0.013215291135355616,0.0028068266763919933,0.0006334607178017347,883.9,14.721865862268666,11.680995834540829,2.480954099262883,0.5599159284649533,1.0,0.9995647832522103,0.9996737642229364,0.9991535136798186,0.9991147280920194
hw_pdf4lhc_unc_13,1.0,0.01669193930271269,0.013240245436560114,0.0028158725577924703,0.0006358213083601051,883.9,14.754005149667748,11.703052941375484,2.4889497538327645,0.5620024544594969,1.0,1.0017469319107766,1.0015614381275932,1.0023736000006582,1.0028379278541883
hw_pdf4lhc_unc_14,1.0,0.016579878733032107,0.013166502755906044,0.0027879122920169094,0.0006254636851091502,883.9,14.654954812127079,11.637871785945352,2.464235674913746,0.5528473512679779,1.0,0.9950217497836492,0.9959831559393091,0.9924205102612575,0.9865015495323106
hw_pdf4lhc_unc_15,1.0,0.01664726150776785,0.013205807317551057,0.002808635958893427,0.0006328182313233645,883.9,14.714514446716,11.672613087983379,2.4825533240659,0.5593480346667219,1.0,0.9990656470583172,0.9989563586246197,0.9997975687558772,0.9981013776424962
hw_pdf4lhc_unc_16,1.0,0.01671819058898077,0.013260579887709215,0.0028202187443437366,0.0006373919569278204,883.9,14.777208661600103,11.721026562746175,2.492791348125429,0.5633907507285004,1.0,1.0033223717084452,1.0030996424028849,1.003920723519303,1.0053152055646464
hw_pdf4lhc_unc_17,1.0,0.016630052334643434,0.01319859864417092,0.002799978417964331,0.0006314752725081836,883.9,14.69930325859133,11.666241341582676,2.474900923638672,0.5581609933699835,1.0,0.998032858952306,0.9984110568541809,0.9967157210194675,0.9959832195724513
hw_pdf4lhc_unc_18,1.0,0.01664589748882063,0.013208917925902222,0.0028040644940863155,0.0006329150688320902,883.9,14.713308790368554,11.675362554704973,2.4785126063228944,0.5594336293406845,1.0,0.9989837870796374,0.9991916613150851,0.9981702523408286,0.9982541128926555
hw_pdf4lhc_unc_19,1.0,0.01669361607831177,0.013246308179736292,0.0028136851422106623,0.0006336227563648197,883.9,14.755487251619774,11.708411800068909,2.4870162972000043,0.5600591543508641,1.0,1.0018475616088254,1.0020200557418681,1.0015949398921364,0.9993703005534955
hw_pdf4lhc_unc_20,1.0,0.01666094824046211,0.013218031760333307,0.002808266596265786,0.0006346498838630187,883.9,14.72661214974446,11.68341827295861,2.482226844439328,0.5609670323465222,1.0,0.9998870400813635,0.9998810794352696,0.9996660857646639,1.0009903192574812
hw_pdf4lhc_unc_21,1.0,0.01669859640434394,0.013243763915331466,0.0028175824072575973,0.0006372500817548762,883.9,14.759889361799608,11.706162924761482,2.4904610897749904,0.563265347263135,1.0,1.002146449966383,1.00182759427063,1.0029822596358664,1.005091435454116
hw_pdf4lhc_unc_22,1.0,0.016666717350391134,0.0132226005431629,0.0028098453874301488,0.0006342714197980853,883.9,14.731711466010722,11.687456620101687,2.4836223379495084,0.5606325079595276,1.0,1.000233266368582,1.0002266860724898,1.0002280922300104,1.0003933934960216
hw_pdf4lhc_unc_23,1.0,0.01668855498202706,0.013236693161938254,0.002816242911117249,0.0006356189089715584,883.9,14.751013748613719,11.699913085837222,2.489277109136536,0.5618235536399605,1.0,1.001543825920397,1.0012927254896031,1.0025054356529512,1.0025186969936615
hw_pdf4lhc_unc_24,1.0,0.01665132461855333,0.01321034549991625,0.0028075682249511795,0.0006334108936858974,883.9,14.718105830339287,11.676624387375973,2.4816095540343475,0.5598718889289647,1.0,0.9993094898311403,0.9992996504826104,0.9994174846812014,0.9990361438853775
hw_pdf4lhc_unc_25,1.0,0.01668180321177578,0.013232896747049467,0.002813140985834707,0.0006357654788916082,883.9,14.745045858888611,11.696557434717024,2.4865353173792974,0.5619531067922925,1.0,1.0011386264398856,1.0010055448044746,1.0014012351081538,1.002749871811139
hw_pdf4lhc_unc_26,1.0,0.01658849603641866,0.013169398944128689,0.0027903087795209513,0.0006287883127690205,883.9,14.662571646590454,11.640431726715349,2.4663539302185686,0.5557859896565371,1.0,0.9955389070217792,0.9962022387694015,0.9932735942547556,0.9917452597846614
hw_pdf4lhc_unc_27,1.0,0.016683518857286667,0.013237010657525224,0.0028123813541047356,0.0006341268456567077,883.9,14.746562317955684,11.700193720186546,2.4858638788931757,0.5605047188759639,1.0,1.0012415888695716,1.0013167425169467,1.001130826992652,1.0001653664852026
hw_pdf4lhc_unc_28,1.0,0.016664122777275893,0.013220334531888521,0.0028094688208866354,0.0006343194245007383,883.9,14.729418122834161,11.685453692736264,2.483289490781697,0.5606749393162026,1.0,1.000077556141587,1.0000552731238663,1.0000940448418156,1.0004691080653556
hw_pdf4lhc_unc_29,1.0,0.016653591852247577,0.013212851757467736,0.0028076570224477024,0.00063308307233214,883.9,14.720109838201633,11.67883966842573,2.481688042141524,0.5595821276343785,1.0,0.9994455551711796,0.999489236916609,0.999449094160833,0.9985190934455985
hw_qcd_0,1.0,0.016420282591602237,0.013062546855089759,0.0027591026853913546,0.0005986330511211219,883.9,14.513887782717218,11.545985165213837,2.4387708636174183,0.5291317538859596,1.0,0.9854437767199569,0.9881193877016065,0.9821650784136957,0.9441834059945204
hw_qcd_1,1.0,0.01636174289235099,0.012998142498532659,0.0027547088672645608,0.0006088915265537736,883.9,14.46214454254904,11.489058154453017,2.434887167775145,0.5381992203208805,1.0,0.9819305861279933,0.9832475052063699,0.9806009993571652,0.9603634051712657
