,all_acc,300pt_acc,300pt450_acc,450pt650_acc,650pt_acc,all_xs,300pt_xs,300pt450_xs,450pt650_xs,650pt_xs,all_ratio,300pt_ratio,300pt450_ratio,450pt650_ratio,650pt_ratio
hw_nominal,1.0,0.01688280220730679,0.013457805125348093,0.0027520453939959572,0.0006729516879627387,942.2,15.906976239724457,12.679943989102973,2.592977170222991,0.6340550803984925,1.0,1.0,1.0,1.0,1.0
hw_alphaS_up,1.0,0.016864775174593432,0.013448912160349859,0.002744565676003815,0.0006712973382397571,942.2,15.889991169501933,12.671565037481637,2.5859297799307948,0.6324963520894992,1.0,0.9989322250837273,0.9993391964800052,0.9972821240490943,0.9975416515738449
hw_alphaS_dn,1.0,0.01694866430598833,0.013497211101172666,0.0027710342580516997,0.0006804189467639652,942.2,15.969031509102205,12.717072299524887,2.6108684779363114,0.641090731641008,1.0,1.0039011354793363,1.0029281131252488,1.0068999094626745,1.0110962776894616
hw_pdf4lhc_unc_0,1.0,0.01688280220730679,0.013457805125348093,0.0027520453939959572,0.0006729516879627387,942.2,15.906976239724457,12.679943989102973,2.592977170222991,0.6340550803984925,1.0,1.0,1.0,1.0,1.0
hw_pdf4lhc_unc_1,1.0,0.016820454664984563,0.013409503597074419,0.0027461697177874646,0.0006647813501226772,942.2,15.848232385348455,12.634434289163519,2.587441108099349,0.6263569880855865,1.0,0.9963070382773754,0.9964108910907993,0.9978649784551842,0.9878589533450819
hw_pdf4lhc_unc_2,1.0,0.016833643968735545,0.013413917722401995,0.0027469190784279464,0.0006728071679056037,942.2,15.860659347342631,12.63859327804716,2.5881471556948115,0.6339189136006598,1.0,0.9970882654450594,0.9967388885083917,0.9981372707081088,0.9997852445283665
hw_pdf4lhc_unc_3,1.0,0.016866905599605804,0.013444583410581372,0.0027520619821021224,0.0006702602069223101,942.2,15.89199845594859,12.66748648944977,2.5929927995366198,0.6315191669622007,1.0,0.9990584141479721,0.9990175430061907,1.0000060275554326,0.9960004840041687
hw_pdf4lhc_unc_4,1.0,0.016750054528159954,0.013370175317615269,0.0027184360319201773,0.0006614431786245063,942.2,15.781901376432309,12.597379184257107,2.561310429275191,0.6232117629000099,1.0,0.9921371062980657,0.9934885512966917,0.987787497201498,0.9828984612950854
hw_pdf4lhc_unc_5,1.0,0.016830991554382793,0.013422777807779802,0.0027411798177148753,0.0006670339288881159,942.2,15.85816024253947,12.64694125049013,2.5827396242509555,0.6284793677983828,1.0,0.996931157974381,0.9973972488647264,0.9960518179297525,0.9912062646093689
hw_pdf4lhc_unc_6,1.0,0.01683817176012018,0.013425144202822087,0.002743017323551093,0.0006700102337470005,942.2,15.864925432385235,12.649170867898972,2.58447092224984,0.6312836422364239,1.0,0.9973564550103364,0.9975730869765317,0.9967195052579582,0.995629026171785
