,ALL,UNKNOWN,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_7,1.0,7.891733249863769e-06,0.07058222137028664,0.07384668437145703,0.3421920297732152,0.005082233608047998,0.010028578167164105,0.07523598585487427,0.008098878138515073,0.012836008187924507,0.03646785452411031,0.10293455294969188,0.03124586482235181,0.05446351316327177,0.014284768863757428,0.0504761019293441,0.01160803174059454,0.05285130006848581,0.008774421632293758,0.00546107136242064,0.004264598617365071,0.0049023539674679555,0.002908511866805045,0.006107604174368071,0.0031425210652586562,0.008928896764959057,0.003267521282719503
hw_pdf4lhc_unc_8,1.0,7.82208617349339e-06,0.07027030226866096,0.07389078700942926,0.3423612959883483,0.0050841064534314084,0.010031304355747587,0.07529101496494207,0.008100424128978434,0.012836841914445845,0.036476134225656036,0.10305347447769529,0.031263453639530876,0.05452414334778239,0.014289108788334214,0.05049815284160331,0.01160131456586032,0.05272675720711828,0.00874551123477973,0.005465846874379998,0.004265868352612045,0.004905691741890733,0.0029084870768854155,0.006108156053531488,0.003140376790733046,0.00889910764897325,0.0032545159624761985
hw_pdf4lhc_unc_9,1.0,7.895130361960572e-06,0.07048876541527764,0.07383532124198729,0.34219995167738737,0.005082400436232229,0.010026510061891631,0.0752174278950017,0.008099887078992785,0.012837669033618363,0.036466495898596255,0.10294216793789762,0.031249905952168148,0.05448425339648033,0.014290446464707774,0.05050337325876807,0.011613933573592986,0.05287462272077267,0.008779289578861014,0.005462551720373218,0.004266318824208887,0.00490460558797529,0.0029102372290240514,0.006111388260251884,0.003144088851142225,0.008931959820894602,0.003268532953534115
hw_pdf4lhc_unc_10,1.0,7.876532549720411e-06,0.07078132124176499,0.07396792895198019,0.3422702835320755,0.005081680210836172,0.010052062818650493,0.0754028575960226,0.008093036689355545,0.012835044552559242,0.036492152676172,0.10290244325459721,0.031221710639878924,0.05437179114328194,0.014256857669818988,0.05035874245335273,0.01157740574875323,0.05269713290600545,0.008745925043138966,0.0054524644716740745,0.004256476255494529,0.004891811597519538,0.002901056353908757,0.0060922017206250755,0.0031337881540241283,0.00890009137882869,0.003255856407131237
hw_pdf4lhc_unc_11,1.0,7.886234135594929e-06,0.07060623594988319,0.0738021107139345,0.34213279710648725,0.005080711789833733,0.010019567275027712,0.07516082535882924,0.00809916359337158,0.012833975857666111,0.036446504916152256,0.10290803624477798,0.031239964127379557,0.054488576985982896,0.014292477633473657,0.05053452357816964,0.01162056338175911,0.05292369780953769,0.008783506354668619,0.005461453953641366,0.004266208970273913,0.00490622962801509,0.002911556511694555,0.006115961460404147,0.003146969332688917,0.008939494341034906,0.0032710008911767383
hw_pdf4lhc_unc_12,1.0,7.886708311166439e-06,0.07036561002021725,0.07385709572443994,0.34227232375982686,0.005083209004177118,0.01003108507384254,0.07525652348504623,0.008100838274980359,0.01283910992482429,0.03647958351687785,0.10299857515469377,0.0312602948855598,0.05449872809368318,0.01429277404567201,0.05049848995981611,0.011610954831583219,0.05280804562263478,0.008764354325903712,0.005463564357042811,0.00426668948165763,0.004904851992055018,0.0029099339182712073,0.006109797170614564,0.0031437363969885252,0.008913810180334355,0.003262134090945682
hw_pdf4lhc_unc_13,1.0,7.856198333356942e-06,0.07041730117950241,0.07385720132106928,0.3422473535425601,0.005082658170664441,0.010030899749975408,0.07526376947848198,0.008100332769564171,0.012839179523283584,0.03648351651540892,0.10299490304302117,0.03126262981028741,0.05449630540482796,0.01429032801237226,0.05048437621605801,0.011606152533271989,0.0527986385918405,0.008762540378360703,0.005463749503704712,0.004266405928651236,0.004904747903220849,0.002909126011955761,0.0061088319830081795,0.0031424804790761035,0.008916831490516268,0.0032618842609831874
hw_pdf4lhc_unc_14,1.0,7.866958902220836e-06,0.07042176862152441,0.0739411621934613,0.34235682660176514,0.00508368703884395,0.010044683633535938,0.07537941848078857,0.008099373451124322,0.012842201033263221,0.03650820761043683,0.10304216712510027,0.03126812557491555,0.054465703600981664,0.014279896427141905,0.0504120655215762,0.011588683057965262,0.052623402741871377,0.008736790238663186,0.005461408147224173,0.004264012042627348,0.004898696278481928,0.002906296467952157,0.006097507184330905,0.0031364118313782596,0.008882402752006784,0.0032512353841371664
hw_pdf4lhc_unc_15,1.0,7.81675359881304e-06,0.07041493198221087,0.0739055144227384,0.3423334156664829,0.00508283755917366,0.010035439635464617,0.07532989984432563,0.008097002430830894,0.012834032052095195,0.0364798127218146,0.10304200744762992,0.03125434055116232,0.054494624967410865,0.01428122713898763,0.05046131921808565,0.0115913283236786,0.052694539856341885,0.008739699894038229,0.005462847753929444,0.004263387257712447,0.0049023192976199,0.0029062402704327314,0.006104316991585887,0.0031379859489578344,0.008891080397056817,0.0032520316166342505
hw_pdf4lhc_unc_16,1.0,7.930266520794321e-06,0.07033797595697142,0.07375422820223734,0.34212987212367835,0.0050822537577568955,0.010014600671115806,0.07511783287140274,0.008104208446102249,0.01284054733923924,0.036460141628227805,0.10294044554160439,0.03126766381017395,0.05453917231858151,0.014312005362248399,0.050581778846261166,0.01163863009616348,0.052992801435017445,0.008802934874166385,0.005467259320138765,0.004272520016760928,0.004912062605241331,0.0029159294257934333,0.006123378328046815,0.003152189222014792,0.008953572604090692,0.0032780649304439417
hw_pdf4lhc_unc_17,1.0,7.926489622858626e-06,0.07023858912585594,0.07392433220672949,0.3423868169381763,0.005085443413847877,0.010042669054438475,0.07535537450780806,0.008102926706518626,0.012846258982257275,0.03651470225113103,0.10304616108838825,0.03128072645749661,0.05449597411438228,0.014291943823482629,0.05046672457692362,0.011603908395936134,0.05264659376979743,0.00874238212628814,0.005464790213105605,0.004266291106253167,0.004902567086323986,0.0029093494666221965,0.006104402881050124,0.0031407243499253436,0.008880502720474137,0.0032519181471644524
hw_pdf4lhc_unc_18,1.0,7.900404012238853e-06,0.0705921027427045,0.07384698717818809,0.3421954856062479,0.005081755229410952,0.010025245363868979,0.07521432676864108,0.008097160426636224,0.012832251823067492,0.03645206383444159,0.10291759606118246,0.031232844639906845,0.05446741146871791,0.014280135868458632,0.05048610021046226,0.011606179808371468,0.05289512769146726,0.008779476091661943,0.005459594216262766,0.004263209122432746,0.004902363311844206,0.0029075975189091206,0.006108609854761344,0.003142242953715435,0.008936392249728024,0.00326983955489852
hw_pdf4lhc_unc_19,1.0,7.823280196686927e-06,0.07044692135293493,0.07388960528137718,0.3423032945973679,0.005083090411694242,0.010031326183898282,0.0752904987933389,0.008098311610234098,0.012835104087668043,0.03647180563739384,0.10302557669515165,0.03125288540529301,0.0544948789370552,0.014282009186356527,0.0504553548407936,0.011593619191194013,0.05273907300506987,0.008753359907170365,0.0054641664025442,0.004264262853734296,0.004902734898230805,0.002906694472925056,0.006102945589315446,0.0031383178508397973,0.008907285203809292,0.0032590543244127293
hw_pdf4lhc_unc_20,1.0,7.956859566448668e-06,0.07039559781365969,0.0738557289632586,0.3422467709292662,0.005083330112169804,0.010030118475624813,0.07523450208005389,0.008101001502420086,0.012839524230097883,0.03647845124600693,0.10296142074257059,0.03125785703765333,0.05449208118242523,0.014293001173164462,0.050500361693968245,0.011617350047297385,0.05283686666591687,0.008778955970731625,0.0054623791637689175,0.004267107035884089,0.004904697100426045,0.002910497280806,0.006110844543711643,0.003145463542898817,0.008922137004017752,0.0032659976026345947
hw_pdf4lhc_unc_21,1.0,7.868138390839226e-06,0.07052487585830813,0.07382420182425035,0.34215956861800384,0.005081700535423165,0.010025906723111419,0.07521415007058437,0.008100100542907874,0.012837823449487123,0.0364685034881183,0.10295207216814219,0.031253246641186644,0.05449268444622919,0.01429218184903245,0.05049297932246296,0.011613396725326283,0.05286589546230772,0.0087829936470077,0.005464193394833859,0.004267275495987327,0.004905762858350591,0.0029108764453845194,0.006112452317777727,0.0031455419041686965,0.00893283072374945,0.003270917349467222
hw_pdf4lhc_unc_22,1.0,7.856796917239139e-06,0.07039419532539051,0.07386346476577169,0.3422670472036531,0.00508307275792962,0.010030104083520812,0.0752574288735174,0.0081009149349869,0.012838088890147413,0.03647543800088848,0.10299210061100134,0.03125892139113839,0.054502455556985435,0.014290602867180808,0.050498256199212825,0.011608545716638642,0.052793325015961484,0.008762809853324737,0.005464093946013087,0.00426650111302209,0.004905339070587848,0.0029096814657040117,0.006110005656219449,0.0031429690730405174,0.00891516703430262,0.0032616137969435463
hw_pdf4lhc_unc_23,1.0,7.8622648958816e-06,0.07016923748730475,0.07389998442673401,0.34239091801876487,0.005084994104688791,0.01003540768241184,0.07531337346642339,0.00810262865160867,0.012841486115886492,0.03649141730583781,0.10306141484129644,0.03127328628455509,0.054527217260561346,0.01429415117992476,0.05050360800974871,0.011606209194844227,0.05270368315897072,0.008744425242540068,0.0054665464708697,0.004267556300730292,0.0049066667838348005,0.0029095666084241628,0.006109036861299048,0.0031416843835607383,0.008893923146298043,0.003253714747985301
hw_pdf4lhc_unc_24,1.0,7.8629660328329e-06,0.07053097642975623,0.07385002823258871,0.34221496675251334,0.005082262892886208,0.01002865312777142,0.07524233177624776,0.008098554394801546,0.012835726732421605,0.0364671887070837,0.10295408346326461,0.031247608090316813,0.0544765308802803,0.014285433296659144,0.05048148767214238,0.011606411308347055,0.05283517492941142,0.008770038360756169,0.005462419377694102,0.004264774923456559,0.004903472715288295,0.002908565227568121,0.00610927806655524,0.0031423758182147947,0.008927484422360622,0.0032663094355809327
hw_pdf4lhc_unc_25,1.0,7.926634930348039e-06,0.07055899034516272,0.0738073185495451,0.3421309627671698,0.005082270711260829,0.010024710744280393,0.07519712730574049,0.008100833741695878,0.012838650840510642,0.03647093107222319,0.1029380746818388,0.03125589928462757,0.05448396730320608,0.014293888590162944,0.0504871949994916,0.011617702499985574,0.052898789437449543,0.008788683825524047,0.0054640476461624895,0.004268203833636508,0.004905269072845159,0.002910742058770161,0.006110456583137212,0.003145680128358459,0.008939003028485795,0.0032726743137987337
hw_pdf4lhc_unc_26,1.0,7.885326984036649e-06,0.07052915682286139,0.07387000934437936,0.34222723437445335,0.005082590937363515,0.010034621458737236,0.07528746919750347,0.00809944114101647,0.012838719356738392,0.03648570805927044,0.10296501192978455,0.03125488120825692,0.054454785400889376,0.014282898851251646,0.050445740897191366,0.0116021081128377,0.05280157102816555,0.008767067990586795,0.005460790142071363,0.0042645517218533905,0.004900859728184933,0.002907989125995445,0.006104364503577382,0.003141240417342906,0.008919159015340529,0.003264143907362434
hw_pdf4lhc_unc_27,1.0,7.888025879045846e-06,0.07033231139166995,0.07385516987586499,0.34226484049924677,0.005083755845195942,0.010032652718207732,0.0752577434583611,0.00810299291158191,0.012843200999611155,0.036490384109622506,0.1030042450817795,0.031274442824739915,0.05451670330644484,0.014300726908269577,0.05051063679560702,0.011615341252251882,0.05276929085770124,0.00875978144734291,0.005466353503361897,0.0042692020488994285,0.004907112312901356,0.002911580641904123,0.006111103005783082,0.003144119359366417,0.008908819490803074,0.0032596013276026616
hw_pdf4lhc_unc_28,1.0,7.904658746170636e-06,0.07059869353860386,0.07386825504206089,0.3421972572624337,0.0050821636922499525,0.010034510201237992,0.07525964028472604,0.008098305858454157,0.012837374860166787,0.03647322984773134,0.10291052255591651,0.03124083629402274,0.05445020359720795,0.014282564428316971,0.050465568979427285,0.011607057283464799,0.05283741309613243,0.008774335993372543,0.005459305477504449,0.004263895200322517,0.004901450882138139,0.0029081441466293195,0.006106915989237189,0.0031426579507908953,0.00892493415223225,0.0032668587268731126
hw_pdf4lhc_unc_29,1.0,7.77632891081705e-06,0.07044577036078246,0.07390082668110484,0.3423071511971096,0.005082861129608635,0.010036353734966823,0.07532323395210855,0.008098288985070411,0.012837632276399462,0.03648679748901125,0.10303596824272977,0.0312623345745708,0.05449476190735163,0.014284029035977112,0.05045618933362279,0.011591319140202375,0.05268123910090146,0.008737535911654087,0.00546438506995123,0.0042647869449418474,0.004902841424687662,0.0029072554724265715,0.006103829455914329,0.003138121747283514,0.008895801653246351,0.003252908849465576
hw_qcd_0,1.0,7.72911604335574e-06,0.07038626585514465,0.0740134754996857,0.34270173169719376,0.005091877259249541,0.00988370035277885,0.0736044235804079,0.00810645614339774,0.012811758172056795,0.03607989482601469,0.1020789845756171,0.03105881389932052,0.05464457701205022,0.014334730923894484,0.05102643801151738,0.011744932251726289,0.05468424634797286,0.00901531858563967,0.005344974543269168,0.004215815423566178,0.0048365574729757185,0.002881815704616011,0.006064981892877981,0.003124514342049342,0.008987091939780301,0.0032688945711537055
hw_qcd_1,1.0,7.702173740981319e-06,0.07092881124528246,0.07444178326620908,0.34295091028786334,0.005088610878792985,0.009800778352488191,0.0734938958009169,0.008093548241373792,0.012763591670945398,0.035936310309364235,0.10236135126792116,0.031054866346642326,0.05467357653744397,0.014322729771101283,0.05093603974665632,0.011699562211638585,0.05382182348257458,0.008904145944728941,0.005342175426606178,0.004198912525584241,0.0048476261375025005,0.002880170582816945,0.006079302392074163,0.0031291500002370003,0.008970353712227742,0.0032722716872666128
hw_qcd_2,1.0,7.75429458743805e-06,0.07129501641936217,0.07457831407396305,0.3429251552488948,0.0050833677723377,0.009705539830213388,0.07345358335409868,0.008088350748597322,0.012723859235374065,0.03586509380996351,0.10286978312326078,0.031150423678946833,0.05483243805478165,0.014353984332986855,0.050907981241734124,0.011676493296805588,0.052917149399191406,0.008781807811708345,0.005375411278859389,0.004209801333573334,0.004880607643534496,0.0028933951791971333,0.006107911786455259,0.003140670169444996,0.008915793967436494,0.003260312914691271
hw_qcd_3,1.0,7.883355512816892e-06,0.07003032825854315,0.07321161399109989,0.3416324218816958,0.00507922439605219,0.010039204475841475,0.0748939752384928,0.008112260378065604,0.012863749779961301,0.03647215995078459,0.10259410210848706,0.031231539199112715,0.05459953557226458,0.014340269700160144,0.05084169330493511,0.011714920776097664,0.054110789279667275,0.008954705318992904,0.005474518562217961,0.004291007366658544,0.004917895371194718,0.0029257468854325635,0.006143027892247873,0.003164192925468541,0.009049268392073059,0.0033039656389396805
hw_qcd_4,1.0,7.906071140957105e-06,0.07067024441380146,0.0742278092778195,0.34258834831792995,0.005083906262535305,0.01000019030629782,0.07559290520589548,0.008094382445097826,0.01281603513978407,0.03651254566875564,0.10352155699121436,0.03135451360269371,0.054516669969536746,0.014280981748766257,0.05024273950150106,0.011531824439855317,0.05158056204410567,0.008584309643241072,0.005482997916040896,0.004265525112661792,0.004913319418102317,0.0029077486432252725,0.0060960247806878184,0.003131729931375087,0.008777715709539849,0.003217507438394737
hw_qcd_5,1.0,8.005798170724995e-06,0.0697477616281857,0.07257504712274229,0.3407835357722025,0.005069179537674269,0.010162652987084474,0.07591770015444382,0.008116867687328371,0.012905023914473826,0.036783564143548816,0.10300303223935764,0.03136866055643925,0.054563780519485926,0.01434466686750147,0.05069503191022229,0.011691095561174923,0.053655547166172594,0.008906586286164864,0.005577359033198956,0.00435069891388973,0.004982466356542834,0.0029606225526021992,0.006204985368686847,0.003195692075867874,0.009098628134062883,0.0033318077127748673
hw_qcd_6,1.0,7.991254987248252e-06,0.07001596899837177,0.07340782806408978,0.34171577727300956,0.0050785591873708175,0.010214760257165565,0.07667383567258737,0.00810524307894972,0.01289741507696351,0.03690683395242804,0.10348174130254766,0.03141686860304047,0.05434916093565201,0.014262171352308341,0.05013208974833203,0.011533267408264273,0.0519777929977649,0.008650611997312596,0.005559900809025089,0.00431924701984883,0.0049496605972724214,0.0029321853363796007,0.006132410399727351,0.0031530631048812493,0.008871789536099883,0.003253826035619847
hw_qcd_7,1.0,8.027540810752503e-06,0.07017022700026702,0.07394728975775235,0.34231878725065223,0.005084336795684744,0.010236006827468709,0.07730506015322482,0.008099208359595926,0.012889805889435774,0.037030717406617945,0.10404319368832082,0.03151785240032245,0.054263953794023725,0.014222554477649222,0.049710329263901995,0.011416041796048357,0.050510856375854896,0.00842624686651751,0.005569102749889943,0.004310122892329899,0.00493949940536331,0.002919236537059984,0.006086511237250767,0.0031245751338947903,0.008667207007498904,0.003183249392563123
