,ALL,UNKNOWN,QQ2HLL_FWDH,QQ2HLL_PTV_0_75_0J,QQ2HLL_PTV_75_150_0J,QQ2HLL_PTV_150_250_0J,QQ2HLL_PTV_250_400_0J,QQ2HLL_PTV_GT400_0J,QQ2HLL_PTV_0_75_1J,QQ2HLL_PTV_75_150_1J,QQ2HLL_PTV_150_250_1J,QQ2HLL_PTV_250_400_1J,QQ2HLL_PTV_GT400_1J,QQ2HLL_PTV_0_75_GE2J,QQ2HLL_PTV_75_150_GE2J,QQ2HLL_PTV_150_250_GE2J,QQ2HLL_PTV_250_400_GE2J,QQ2HLL_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_20,0.001088851541494568,1.914921477339853e-06,0.00032203606215732897,0.0002328986811280961,0.0001720478481544575,0.00015735885497441377,5.1456165054391456e-05,1.7239840458681104e-05,0.00011022248681532719,9.760864355884011e-05,5.744326769432627e-05,3.0141019961165118e-05,1.5397298479639844e-05,7.35188570630411e-05,7.139771779824382e-05,4.664962233612613e-05,2.6515979751875322e-05,1.3363849621852516e-05,0.00026855366533893617,0.00028863770526817205,0.0003420326830544192,5.738395214085551e-05,0.0007426874363388271,0.0001006120644932376,8.745839072591962e-05,0.00020082538810151616,0.00018181904433347195,3.5643474031512045e-05,8.097937976378354e-05,1.2462755744292934e-05,3.1755077294864e-05,7.5206110967755544e-06,2.0978424786580678e-05,4.1933043040807295e-06,1.2724873561818785e-05,1.510096947004687e-05,4.01637526393363e-05,6.689750715564574e-06,1.947777961567069e-05,4.272869507565074e-06,1.3093711882384306e-05,2.4855744511988776e-06,8.299598184716983e-06
hw_pdf4lhc_unc_21,0.0010909364558714073,1.912708923073946e-06,0.0003122763134286627,0.00023333567604222376,0.00017154886692617068,0.00015873400154598662,5.128899167475726e-05,1.708940288501053e-05,0.00011027133081905058,9.757062778823706e-05,5.732329593769664e-05,3.0022032513137265e-05,1.5327993568680493e-05,7.358159659831532e-05,7.141354204058438e-05,4.662473661394072e-05,2.647031366017302e-05,1.3343123316509228e-05,0.00026993726308487267,0.0002901343825979874,0.0003420646790542425,5.733899489517311e-05,0.0007485559394973654,0.0001005851788733926,8.755074790520702e-05,0.0002006194948091536,0.00018179989494671974,3.564586242215188e-05,8.100689040349519e-05,1.2463168144391327e-05,3.178104750332197e-05,7.523371223854625e-06,2.1001077789741646e-05,4.293066614218311e-06,1.273643892662731e-05,1.5066075844655828e-05,4.011820447345676e-05,6.6751378667429646e-06,1.94822314029339e-05,4.262549910694418e-06,1.309469618114607e-05,2.4794441472784846e-06,8.310116394705179e-06
hw_pdf4lhc_unc_22,0.0010895800559083861,1.9171573240277274e-06,0.00031270665163006165,0.00023296128285272224,0.000171773018730872,0.00015842318715837982,5.146060519731201e-05,1.7191722763743988e-05,0.0001102372439976418,9.762057654916502e-05,5.744719251506681e-05,3.014159704942621e-05,1.539939695791385e-05,7.356551810275063e-05,7.144415216253138e-05,4.668683590657909e-05,2.654030300515079e-05,1.3381663695250052e-05,0.0002689061312631741,0.0002897129953306181,0.00034212117974681105,5.73638329309583e-05,0.0007469058383344401,0.00010062238053057474,8.756339190681348e-05,0.00020079055665237934,0.00018189284443068723,3.5663364806883155e-05,8.106262813320381e-05,1.247238150245046e-05,3.179977577737357e-05,7.52697268066067e-06,2.1008891574540368e-05,4.3032199824267695e-06,1.273764357547393e-05,1.5113681343964068e-05,4.020428163430491e-05,6.699467386369409e-06,1.9524093407932012e-05,4.266409898879256e-06,1.313061289073748e-05,2.4967343292657397e-06,8.335723663734741e-06
hw_pdf4lhc_unc_23,0.00109160170342232,1.9162852667898433e-06,0.0003207270838549246,0.00023303796044764035,0.00017202038675099112,0.00015858652464495538,5.1449053436152335e-05,1.7172562314535583e-05,0.00011019392231118032,9.757445728554312e-05,5.740369456487622e-05,3.0095932981440435e-05,1.5357253742662934e-05,7.350117000332046e-05,7.13747527138519e-05,4.6622859102472045e-05,2.648530126008424e-05,1.333664202911736e-05,0.00026883834386979926,0.0002893971595397633,0.0003425867938518209,5.737363573698815e-05,0.0007464004611583439,0.00010057512096517969,8.753421236773324e-05,0.0002007404724975742,0.00018174885395971321,3.562265582778203e-05,8.094304126281193e-05,1.2455698448128484e-05,3.173305946382779e-05,7.509450885636708e-06,2.097892303467147e-05,4.361362450235885e-06,1.271372017579168e-05,1.507899586731612e-05,4.011245500601834e-05,6.669969752151151e-06,1.945002139619629e-05,4.246403737854794e-06,1.3069492757293565e-05,2.4625171618520017e-06,8.270589077409928e-06
hw_pdf4lhc_unc_24,0.0010889921749023736,1.9111501795188287e-06,0.0003116072894627467,0.00023275214761977241,0.0001729367088219688,0.0001584160931765795,5.1434433289577634e-05,1.7292033702717727e-05,0.00011012597406402507,9.751927622438848e-05,5.743888574870811e-05,3.014326247722319e-05,1.543674186248963e-05,7.347160015385934e-05,7.135404429577104e-05,4.6653265566964167e-05,2.6540749756032947e-05,1.3411517919174039e-05,0.00026921920338171556,0.00028925099463905895,0.0003426576522494741,5.733461947317363e-05,0.0007462767768790931,0.00010055723609824182,8.74600433714857e-05,0.00020069697632841136,0.00018170402050557972,3.5644872478749634e-05,8.098735331455698e-05,1.2458349356698777e-05,3.178969419560025e-05,7.523400042030659e-06,2.0976919111570544e-05,4.204843027008753e-06,1.2739971144030233e-05,1.510994452854037e-05,4.02345491774351e-05,6.735586423330062e-06,1.9520363545237042e-05,4.326894884671882e-06,1.3192391988969496e-05,2.4869610699434856e-06,8.33524469086375e-06
hw_pdf4lhc_unc_25,0.0010841248439197473,1.9186322400625926e-06,0.00032330090165348066,0.00023222403409909554,0.00017236960142267535,0.00015593759434033526,5.113384763958469e-05,1.7203219937141888e-05,0.00011029608013053986,9.766601314144806e-05,5.745178560471162e-05,3.0130045999522365e-05,1.537846099752643e-05,7.360310731915442e-05,7.148886979313979e-05,4.670044423566504e-05,2.6540765055397824e-05,1.3376988953423816e-05,0.0002676787426303533,0.0002866804082867397,0.0003423899217310984,5.7373172310955036e-05,0.0007364734252066014,0.0001006698978467459,8.725113808112251e-05,0.0002008476699644803,0.00018199680203018356,3.567252433469334e-05,8.108329495454088e-05,1.2480491649346788e-05,3.178784376402316e-05,7.528147951604687e-06,2.101247396831276e-05,4.271674028088864e-06,1.2739319816649144e-05,1.5110656417882699e-05,4.020317723943703e-05,6.696761671431309e-06,1.9520856763220122e-05,4.2695783116661376e-06,1.314289061225205e-05,2.490498448757379e-06,8.312727344842466e-06
hw_pdf4lhc_unc_26,0.0010864863708132642,1.909994216889182e-06,0.0003064641580422206,0.00023281723436037246,0.00017095378001468525,0.00015813663668382005,5.14756012116286e-05,1.7207337858291928e-05,0.00011011953334680821,9.750729385944469e-05,5.736682279321181e-05,3.0111340042607262e-05,1.5423512578503007e-05,7.350675349955977e-05,7.131011746839427e-05,4.661554321435185e-05,2.6479844251707496e-05,1.3456681398624026e-05,0.0002716113326931121,0.0002890440576626776,0.0003417139476075398,5.7344212522014207e-05,0.0007449111289057279,0.00010054270240925378,8.747102017668774e-05,0.0002007052233485613,0.00018165118689483976,3.571554942092208e-05,8.094413213794681e-05,1.2457715300000681e-05,3.195365329841733e-05,7.50591001152036e-06,2.0957359560546585e-05,4.203544349216291e-06,1.2720853079850684e-05,1.5128124840155228e-05,4.035946100853866e-05,6.6742814831760105e-06,1.948188183426243e-05,4.285266064343616e-06,1.3071946101268645e-05,2.5269234245681746e-06,8.298494926039307e-06
hw_pdf4lhc_unc_27,0.0010894643885369065,1.913369426825234e-06,0.0003103653090251477,0.00023310669258532496,0.00017363552596934815,0.0001587189111088975,5.143570475100074e-05,1.7184196202595447e-05,0.00011021605850249635,9.758250138940847e-05,5.739902746636701e-05,3.0093731718877595e-05,1.5373837536545173e-05,7.350971336302328e-05,7.13811545751286e-05,4.661650108244034e-05,2.648002580018707e-05,1.3346047006773537e-05,0.00026884704762005065,0.00028973374092968184,0.00034136636886082135,5.739323532576443e-05,0.0007476400116982538,0.00010059266060077107,8.754394011801081e-05,0.00020077355680837177,0.00018177726221225326,3.5612974560382315e-05,8.092499258084739e-05,1.244858644708514e-05,3.171182128354277e-05,7.509154970581538e-06,2.0946528262900274e-05,4.173488685950599e-06,1.2695108170640511e-05,1.5070767319925386e-05,4.0103917217982364e-05,6.674913501930563e-06,1.944309797793474e-05,4.245513529706851e-06,1.3073587093873972e-05,2.46500636932148e-06,8.27708142105192e-06
hw_pdf4lhc_unc_28,0.0010882255584834274,1.9200806686538495e-06,0.0003165092066157162,0.0002330235501433623,0.00017113021814104144,0.00015795979517868933,5.143828379381522e-05,1.7199039598281596e-05,0.0001101389359621003,9.751864649526555e-05,5.7365369530130105e-05,3.008155480031997e-05,1.5358764725802533e-05,7.341765332762752e-05,7.128166243054672e-05,4.6559713415030216e-05,2.6450623536831393e-05,1.3330940975843383e-05,0.0002690678745764001,0.0002887812677396501,0.00034198475002934965,5.740290630287724e-05,0.0007441800569564102,0.00010051787921713206,8.743731771178042e-05,0.00020068983930704535,0.00018157167662982853,3.5585202980940127e-05,8.081816325168653e-05,1.243923909557551e-05,3.1680590204999966e-05,7.50347976416615e-06,2.0997942700165538e-05,4.185578771052568e-06,1.269398797939418e-05,1.5063022668446052e-05,4.005560207641608e-05,6.659121873799371e-06,1.94216328973923e-05,4.243164937460396e-06,1.3044650963891716e-05,2.463374996469528e-06,8.263892693927312e-06
hw_pdf4lhc_unc_29,0.0010888976408267698,1.904161721794791e-06,0.000319678953197635,0.00023310679627682677,0.00017302367831825932,0.00015776937027873705,5.1418890425459204e-05,1.7178669384323026e-05,0.00011020192047213952,9.75576144070782e-05,5.7372141729025155e-05,3.0064841968798266e-05,1.533706296433958e-05,7.345475600855337e-05,7.129933195803133e-05,4.656234442290886e-05,2.6431357283104487e-05,1.3310110003351957e-05,0.00026812061506300547,0.000288958713192764,0.000342238836898709,5.743143894279057e-05,0.000743477912503101,0.00010058356774698011,8.745102207712726e-05,0.00020078257504678717,0.0001816295208027874,3.557847218240052e-05,8.08199167910954e-05,1.2436226220119854e-05,3.1665738831993045e-05,7.4987780077317616e-06,2.0921161373199527e-05,4.18200956022093e-06,1.2681739465461243e-05,1.5053744055685152e-05,4.002926377265133e-05,6.6627925544372205e-06,1.9399962577486152e-05,4.246633107959469e-06,1.3034702816352583e-05,2.4712144849469885e-06,8.263122130464952e-06
hw_pdf4lhc_unc_30,0.0010894196194427982,1.912249909593805e-06,0.00031066440555903,0.00023306006441017963,0.00017183569397872197,0.00015900021422868448,5.151185241683371e-05,1.719594027567276e-05,0.00011023434560832733,9.76111510263043e-05,5.741600340264443e-05,3.0112993429191925e-05,1.536484696285317e-05,7.351907680634301e-05,7.138213081670537e-05,4.661789916864946e-05,2.647003243153536e-05,1.3319472344229873e-05,0.0002694343393953378,0.0002897737212847694,0.0003417091212572697,5.737702412560247e-05,0.0007474012254669124,0.00010061025335094988,8.759545921378812e-05,0.00020080189288364703,0.0001818098927166708,3.562713813775287e-05,8.093268498119837e-05,1.2438112376607716e-05,3.170395856333094e-05,7.4960295740317585e-06,2.0930956343055404e-05,4.187759359252362e-06,1.2685278781614047e-05,1.5086564109731387e-05,4.009960034905436e-05,6.666466110397398e-06,1.943002116752691e-05,4.256027443373569e-06,1.3042003513821146e-05,2.4944706850166225e-06,8.273762841709533e-06
hw_pdf4lhc_unc_31,0.0010873062151016098,1.9105998673995234e-06,0.0003032568025504925,0.00023329808371117154,0.00017095250103114657,0.0001586160732711995,5.1500056063473415e-05,1.7222581121976293e-05,0.00011024347094471822,9.761002255651321e-05,5.742352328356051e-05,3.0115257494860468e-05,1.5383838546110717e-05,7.351179405962283e-05,7.137245736058608e-05,4.65973472536417e-05,2.6473830596536688e-05,1.3330971520820133e-05,0.00026770175853416524,0.00028986658369179217,0.0003432671411978078,5.742023552470646e-05,0.0007474384729739915,0.00010060898815585975,8.760601890942398e-05,0.0002008668630687938,0.00018178537076190627,3.5617627089180247e-05,8.091881416947693e-05,1.2446122516125375e-05,3.1703222139227624e-05,7.506140506335383e-06,2.0911530379671155e-05,4.192360608274477e-06,1.2658086538995636e-05,1.5072483927040347e-05,4.007837734012478e-05,6.662097387572503e-06,1.941143380721476e-05,4.233723635297634e-06,1.3040562374998536e-05,2.435455342406336e-06,8.250510153645213e-06
hw_pdf4lhc_unc_32,0.0010887872714206422,1.9114773131003793e-06,0.00031229761772518856,0.00023293476863598116,0.00017290045848038704,0.000158439884783822,5.1464497363054035e-05,1.721134888703635e-05,0.00011014824063848045,9.756268677131449e-05,5.7401432447522454e-05,3.0118010190773544e-05,1.537789695369922e-05,7.347412184259069e-05,7.136392521662096e-05,4.662630305765344e-05,2.650372526524852e-05,1.337842601372873e-05,0.00026953777374602063,0.0002892465947188484,0.00034206326258168576,5.7359282335873096e-05,0.0007458076133571243,0.00010053694779988339,8.749408457660414e-05,0.00020069000119387888,0.0001817024489872269,3.562384054838807e-05,8.094619252786422e-05,1.2474096571314621e-05,3.174412543664561e-05,7.525276201184642e-06,2.0975186052210674e-05,4.19240717200956e-06,1.2761991242160768e-05,1.5085973296811868e-05,4.0153942483793734e-05,6.6803269681007976e-06,1.9484581021185908e-05,4.270850371065786e-06,1.310314124387761e-05,2.471307430768742e-06,8.314848309241741e-06
hw_pdf4lhc_unc_33,0.0010897937334270861,1.913522989671703e-06,0.0003137158201788737,0.00023318293500290696,0.00017165584264303892,0.0001585895005415488,5.1480820094143204e-05,1.722117995360042e-05,0.00011017355779459711,9.755900335571941e-05,5.740686530467581e-05,3.011888128167948e-05,1.5390241972786683e-05,7.347227177411339e-05,7.134602567164071e-05,4.6608128264301624e-05,2.6489605414378762e-05,1.334698620175393e-05,0.00026927301366302546,0.0002894634911173448,0.0003418288650051509,5.7378486628614424e-05,0.0007469616160812699,0.00010055581900189827,8.755688894404975e-05,0.0002007442676950573,0.0001817030425271723,3.561086591583956e-05,8.09092492562095e-05,1.2446517865587177e-05,3.172391879531982e-05,7.510308754644865e-06,2.0956502562105223e-05,4.221718854620199e-06,1.2705209522136997e-05,1.5092056333639402e-05,4.0119658306682244e-05,6.6827095525542114e-06,1.9462338618112226e-05,4.263943624015108e-06,1.3076305543835702e-05,2.491948394104373e-06,8.295272779244684e-06
hw_pdf4lhc_unc_34,0.0010954836910944666,1.9127002343749083e-06,0.00033292785590247927,0.00023291714018766187,0.00017317883345903352,0.00015806889154284793,5.137309934092781e-05,1.7236463556154798e-05,0.0001101553535136608,9.755625814663284e-05,5.743020822363243e-05,3.0150024087932737e-05,1.540921766728992e-05,7.350478059510335e-05,7.138514517372457e-05,4.668771902821474e-05,2.6538552420452778e-05,1.3396789164974534e-05,0.00027188603446536035,0.000288942348590432,0.00034429026052736755,5.733609472597951e-05,0.0007448028540419015,0.00010059077047431316,8.743513175609192e-05,0.0002007159256675369,0.00018177830697130724,3.564083832443827e-05,8.10154175603693e-05,1.2471645933063323e-05,3.178233619286809e-05,7.5199541832004e-06,2.1025101683597753e-05,1.2105740510109873e-05,1.2739908759285521e-05,1.5163625979150402e-05,4.0213995683103454e-05,6.712318256886396e-06,1.9794924107014242e-05,4.30550091935664e-06,1.3200154354281412e-05,2.6349818160880735e-06,8.346440545001166e-06
hw_pdf4lhc_unc_35,0.0010951258173262533,1.9139163719966183e-06,0.0003173816508731766,0.00023328145161248778,0.00017378403431242388,0.00015979620948920672,5.148017503941233e-05,1.72246469991327e-05,0.00011018401136668372,9.756309951717591e-05,5.741533151785286e-05,3.012228095015495e-05,1.539746227844532e-05,7.34920016451344e-05,7.13644740267875e-05,4.661616068204717e-05,2.6496387588404624e-05,1.3353509565512687e-05,0.00026959098038678505,0.000290610596418904,0.00034291467841010526,5.7378446299348876e-05,0.000751326983496394,0.00010056819276978294,8.762651141389514e-05,0.00020075980074141304,0.00018173803696760658,3.562304104987341e-05,8.093977485334257e-05,1.2452666177010493e-05,3.172901429771398e-05,7.51405243470348e-06,2.0946157130423587e-05,4.219982836883968e-06,1.2689345771800659e-05,1.5087686197854792e-05,4.0128394506717935e-05,6.6828924622440285e-06,1.9458923135991283e-05,4.255607286862676e-06,1.3075085777062881e-05,2.4658301427643617e-06,8.284942145076653e-06
hw_pdf4lhc_unc_36,0.001086028416885794,1.9127641331096517e-06,0.00029973579272557483,0.00023298618518907035,0.0001716245409464028,0.0001583908745145883,5.1471494668980307e-05,1.7213995057029483e-05,0.00011033032187194767,9.769460043187165e-05,5.749643637129632e-05,3.015995000067651e-05,1.5404493421490478e-05,7.36480511964664e-05,7.151890446767642e-05,4.671878046132204e-05,2.6550276453079875e-05,1.3377754588770494e-05,0.0002684988876000131,0.0002898574477337707,0.000341616328222255,5.737095128333914e-05,0.0007472529117169691,0.00010071231885240625,8.757384909809778e-05,0.00020093021707423558,0.00018207673179046106,3.570537802028689e-05,8.114589521431604e-05,1.2483490077007005e-05,3.1810614353918055e-05,7.526931894164906e-06,2.099495997139765e-05,4.231859027657788e-06,1.2701212817152092e-05,1.511366444028821e-05,4.021841064304755e-05,6.693331559277771e-06,1.950556815083545e-05,4.265848890317586e-06,1.311087299401119e-05,2.4745644993105566e-06,8.300971635305066e-06
hw_pdf4lhc_unc_37,0.0010885982815996916,1.9126037249212484e-06,0.00031334727516800774,0.0002329362202383528,0.00017298896616972472,0.00015813967967393385,5.1473344617447216e-05,1.730697449514632e-05,0.00011018615142588498,9.759229175721676e-05,5.747203985893177e-05,3.017832389108349e-05,1.5453943786432072e-05,7.349529534577235e-05,7.139664949110173e-05,4.6648295410546913e-05,2.6535036088933615e-05,1.338756472630397e-05,0.0002683710147103238,0.00028881803856517735,0.0003427881915130254,5.737788153466398e-05,0.000745281546267773,0.00010060173525893465,8.749341555181957e-05,0.0002008401934724516,0.00018179696855491777,3.5638817926030826e-05,8.097556391676265e-05,1.246106097645997e-05,3.1736108589746836e-05,7.515206599869908e-06,2.0956064297430787e-05,4.205946011587794e-06,1.2694421214267827e-05,1.5120003517100105e-05,4.0181788563357096e-05,6.694988053729299e-06,1.9477686867657918e-05,4.261821056034918e-06,1.3096704577738189e-05,2.4745095623482126e-06,8.286877252222058e-06
hw_pdf4lhc_unc_38,0.0010880419636671596,1.9213615254450934e-06,0.00031276950179331687,0.00023296244809322664,0.0001717994841401573,0.00015831979867793076,5.1471036115741795e-05,1.7288779938154897e-05,0.00011019746013312919,9.761027434508869e-05,5.746607345575816e-05,3.0183645829281495e-05,1.54325876413811e-05,7.349642596759307e-05,7.13860056302876e-05,4.664447340979136e-05,2.6522092823678243e-05,1.3379265491679697e-05,0.0002684353817652778,0.00028893454274935644,0.0003421247033867299,5.7393449092697476e-05,0.0007451695572964362,0.00010060702969112745,8.748258647368987e-05,0.0002008494962172065,0.00018180306262507087,3.564559600529315e-05,8.098092641567252e-05,1.2465482834445389e-05,3.1746835273302514e-05,7.519810097696813e-06,2.0961019366864688e-05,4.20577581109205e-06,1.2698470038053308e-05,1.5123997352447433e-05,4.018211336312729e-05,6.696345238689075e-06,1.948311649289969e-05,4.264922098391465e-06,1.3090753829367606e-05,2.4815248861767382e-06,8.286458461606112e-06
hw_pdf4lhc_unc_39,0.0010948679622895736,1.9185444750412996e-06,0.0003251918062959173,0.0002327776904290345,0.0001727871129659364,0.00015859919375058764,5.162914566989848e-05,1.7275495804932188e-05,0.00011028165016413996,9.77338932310625e-05,5.757329288158367e-05,3.0229022001555676e-05,1.545942492882575e-05,7.365114107596819e-05,7.15661888283704e-05,4.678675022380018e-05,2.6612395010923665e-05,1.34201719078675e-05,0.00026949698561524896,0.00029017635691298236,0.0003427775448233859,5.734788356736549e-05,0.0007481592402491241,0.00010070571241878936,8.762511799299931e-05,0.00020095984616170782,0.00018214070447256645,3.5746165302646835e-05,8.1240488756174e-05,1.2509296116471102e-05,3.187299473598556e-05,7.554231069290958e-06,2.105208406834606e-05,4.242796022563285e-06,1.276655922972124e-05,1.5150037517143318e-05,4.031203693122199e-05,6.713802723421084e-06,1.9562507070868865e-05,4.279163495721037e-06,1.3149773148114045e-05,2.473870517538507e-06,8.337702732185136e-06
hw_pdf4lhc_unc_40,0.00108697912071592,1.9129155970153297e-06,0.00031092644868507,0.00023298147851540576,0.00017230028964913255,0.00015740449903673542,5.134303660199055e-05,1.7211825868982304e-05,0.00011025400061813776,9.759560681650961e-05,5.7428249484879675e-05,3.0120591774187666e-05,1.5383667304953683e-05,7.352034988681202e-05,7.137299725920429e-05,4.660707257097716e-05,2.648051389101107e-05,1.3345556859256083e-05,0.0002675447102844319,0.00028885820410520406,0.0003428086968927047,5.741021690770819e-05,0.0007445281710675166,0.00010062415798663134,8.743303620134252e-05,0.00020085794980887408,0.00018179358814259344,3.5630134851326174e-05,8.094058813732275e-05,1.244823424321136e-05,3.171929684622858e-05,7.503402598456367e-06,2.0931420316414865e-05,4.212886950521496e-06,1.2668620129336933e-05,1.5079231696505266e-05,4.011282006282624e-05,6.67472563753614e-06,1.9438681126221162e-05,4.250696255657645e-06,1.3072726016129073e-05,2.4690490602128125e-06,8.275675052534089e-06
hw_qcd_0,0.001678669293452706,1.996076535907874e-06,0.000878863673188828,0.0002815063622576004,0.0002078126229302928,0.0001946921529750773,7.110812085711247e-05,1.9397692523980494e-05,0.00011390488113894841,0.00010040277454390466,5.8308658790231593e-05,3.0703337957417253e-05,1.685049140279948e-05,8.030817520157553e-05,7.73887289694077e-05,5.011485038678554e-05,2.8594086895702003e-05,1.377412527905267e-05,0.0003835816015251992,0.00041262566629301475,0.0004881482001531879,6.59714063407531e-05,0.001076248827839724,0.00010486239043125475,0.0001095587427404065,0.00020495017921322038,0.00019145330397149078,4.064833185902854e-05,9.240278134910334e-05,1.567903041534526e-05,3.901185103225859e-05,1.0073029442936806e-05,2.6857367356115034e-05,5.835887346253411e-06,1.697157669390616e-05,1.5703519034739774e-05,4.3245346194876745e-05,7.289197883149281e-06,2.1903758216827658e-05,4.722192692776342e-06,1.4975910851701236e-05,2.9199516378450956e-06,1.017188468571841e-05
hw_qcd_1,0.0017550741862483548,1.9701178826350946e-06,0.0006175576086186017,0.0003048458344148011,0.0002250416636010085,0.00019520126130328965,7.539857451608913e-05,1.8362551535875145e-05,0.0001136008703392923,9.992611300464589e-05,5.774490979860942e-05,3.0359261652482628e-05,1.6496087758213564e-05,7.934681896501967e-05,7.62669429542491e-05,4.913209032774475e-05,2.7841911637817444e-05,1.3524570189533163e-05,0.0004025421704788372,0.0004632520192497104,0.0005152595324242685,6.529657028781015e-05,0.001305427741443073,0.00010474845569889463,0.00011598100591024143,0.00020463834947892352,0.00019048475407160994,3.99158405141773e-05,9.034150379664054e-05,1.4894272470337539e-05,3.708002135423044e-05,9.324582223194606e-06,2.5111560029604285e-05,5.24290348757963e-06,1.536308295553868e-05,1.5480140761859902e-05,4.2291027891319414e-05,7.090129664334997e-06,2.1059814524464366e-05,4.551116826842785e-06,1.4274975275846553e-05,2.743298297684504e-06,9.403419650242519e-06
hw_qcd_2,0.0019415851623562955,1.9951543408428638e-06,0.0005486225336303311,0.000341569005388473,0.0002429675164960252,0.00019855176896033073,7.882929945535254e-05,1.8191873703584655e-05,0.00011542295579164865,0.00010148288500531064,5.8519198259211484e-05,3.0723942036706926e-05,1.6479352763909544e-05,7.996986366852487e-05,7.67332757463368e-05,4.924151673467348e-05,2.775296531024667e-05,1.3577950707023147e-05,0.00043042234659898076,0.0005183810164212235,0.0005803944815367966,6.861039840469645e-05,0.0015117737381768921,0.00010676894359217012,0.0001222417726814376,0.00020853466819588062,0.00019337558065062808,3.9979529676960236e-05,9.016317828956428e-05,1.4508777470256468e-05,3.608506421932464e-05,8.895731246617004e-06,2.4092450949004543e-05,4.883523443059563e-06,1.439594867207488e-05,1.560574509709077e-05,4.2232457190965904e-05,7.0479907363424795e-06,2.0704545232057952e-05,4.478921986890121e-06,1.392047861997745e-05,2.6404825210443426e-06,8.946092657713556e-06
hw_qcd_3,0.0010758395403331932,2.014012345716115e-06,0.0004651724653268674,0.000224970876556147,0.00016768157778334865,0.00016346958188846923,5.138837129431356e-05,1.8440515968557918e-05,0.00011309538695673879,0.00010081199806310835,5.990362473916539e-05,3.1710677815292344e-05,1.641972634136651e-05,7.638642951983488e-05,7.462770079379596e-05,4.915921498405921e-05,2.8147963038913552e-05,1.4253723862468402e-05,0.00026573325278878956,0.00026618112948930474,0.00034376796286761407,5.77622905138805e-05,0.0006456558508930044,0.00010373295232194284,8.689700369459059e-05,0.00020597543102754802,0.00018859577215264752,3.757144986978125e-05,8.564568868973122e-05,1.347739514609999e-05,3.424680011226193e-05,8.286313287698111e-06,2.2971804187036876e-05,4.772878299195148e-06,1.426900173376114e-05,1.6016377958917033e-05,4.273184802123832e-05,7.186931999919236e-06,2.1032235340599145e-05,4.634847235859621e-06,1.4273061665391833e-05,2.7351319639785457e-06,9.248576603075243e-06
hw_qcd_4,0.0011459655414627797,1.8564892463027312e-06,0.00026685641810915894,0.00024272007749892672,0.00017538281571291526,0.00015534547061318247,5.141994963644593e-05,1.6605148696819656e-05,0.00010887251822118384,9.597332254104442e-05,5.6094264861608376e-05,2.9213884620029894e-05,1.473153226942695e-05,7.190151983930278e-05,6.951947495147468e-05,4.511590746318373e-05,2.5493692443561167e-05,1.2785674319829315e-05,0.0002759206139598067,0.0003101180093340282,0.00035414383770978475,5.849651366631326e-05,0.0008283210732114022,9.905422764912602e-05,8.820728944300123e-05,0.00019842072098980506,0.0001781641143203526,3.441408482657436e-05,7.799670381946909e-05,1.1778604098242813e-05,3.0090652550253716e-05,7.000384121990364e-06,1.9615419198889384e-05,3.85214795747522e-06,1.1676859294117737e-05,1.4525982392780657e-05,3.848054688507237e-05,6.347971624934973e-06,1.8408882350027163e-05,3.999697339326988e-06,1.2269727959861525e-05,2.286570637443758e-06,7.635185572991595e-06
