,ALL,UNKNOWN,GG2HLL_FWDH,GG2HLL_PTV_0_75_0J,GG2HLL_PTV_75_150_0J,GG2HLL_PTV_150_250_0J,GG2HLL_PTV_250_400_0J,GG2HLL_PTV_GT400_0J,GG2HLL_PTV_0_75_1J,GG2HLL_PTV_75_150_1J,GG2HLL_PTV_150_250_1J,GG2HLL_PTV_250_400_1J,GG2HLL_PTV_GT400_1J,GG2HLL_PTV_0_75_GE2J,GG2HLL_PTV_75_150_GE2J,GG2HLL_PTV_150_250_GE2J,GG2HLL_PTV_250_400_GE2J,GG2HLL_PTV_GT400_GE2J,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_9,0.0022367238922201844,9.984369641223757e-06,0.00022991876422402354,0.00031013831177107646,0.0005075378037448528,0.00034794614124841625,0.00010727524114797474,2.2360266396289162e-05,0.0003012868005047503,0.000478013900338065,0.00039413132985869124,0.00015919698315343877,4.821306884228385e-05,0.00026639341846929694,0.0004132451133717113,0.0003867851700645593,0.00022426034442742075,8.321934745046684e-05,0.00036596545082876353,0.00013741818691040574,7.644403273204948e-05,3.530842582115374e-05,1.240057658018254e-05,0.0006496992926869654,0.0003099511081913475,0.00010748895424057481,3.292421704661259e-05,2.0571751586612886e-05,0.00010608331938286844,0.0002816409965151676,0.00043420587806487033,0.0003477651625282633,0.00025773027215651614,0.0004634908560604847,0.000517641792341466,0.00039937342150217974,0.0007150715347993112,0.0008652527596447031,0.00020313399265987922,0.0005526272135923714,8.415855638979955e-05,0.00024327893879923582,5.5148190331658496e-05,0.00016220203291103012,3.278231515321387e-05,9.427196865496519e-05
hw_pdf4lhc_unc_10,0.0022368060534382127,9.96489298784467e-06,0.00023241084407379833,0.00030982701800746194,0.0005074425603211522,0.00034813684987657745,0.0001074347233183759,2.246865447761721e-05,0.0003009916831639813,0.00047774931941783276,0.00039405491322585547,0.00015935343952198604,4.830181838050926e-05,0.0002661557880747612,0.00041294452513621137,0.00038671561877706245,0.00022430645744523712,8.336997721694852e-05,0.0003698194685018117,0.0001375250713583173,7.653950682196766e-05,3.5470911750074234e-05,1.2352654670111143e-05,0.0006498680526168079,0.0003101675282003452,0.00010772727849546179,3.2987967258250005e-05,2.055681603987361e-05,0.00010596198793628223,0.0002813243896177993,0.0004338729047576259,0.00034781617992202566,0.0002573593213242864,0.000463196557293339,0.0005177022804432356,0.0003987833593453115,0.0007143529665987886,0.000864974979750202,0.00020300893247015856,0.0005521711165223011,8.412881629639951e-05,0.0002433437155374741,5.524819029595554e-05,0.00016255367213577002,3.306687862129415e-05,9.465374095897696e-05
hw_pdf4lhc_unc_11,0.0022366960673656745,9.983174401643168e-06,0.00022893713301205617,0.00031020051640258866,0.0005076400167483429,0.0003479966418376648,0.00010723835821591187,2.234722557330005e-05,0.00030134442740566576,0.0004781108800711881,0.00039416471714857096,0.00015920497208187233,4.819848850221915e-05,0.0002664406965310005,0.00041331174229688024,0.0003868327380555081,0.0002242567428865288,8.324112838525837e-05,0.00036432486588271304,0.00013745564570870838,7.641029833128003e-05,3.534146841255324e-05,1.229602622280343e-05,0.0006497670992489737,0.0003099455178851394,0.00010747200524283993,3.290197693275858e-05,2.0584220752657563e-05,0.00010610860454493433,0.00028169049696602993,0.0004342745247740257,0.0003478637666201492,0.00025776693427787955,0.00046359935176069585,0.0005177377423559408,0.00039941919965918006,0.000715213254212851,0.0008654198361371322,0.00020316623031019343,0.0005526712449358095,8.416189741841991e-05,0.0002433079909879985,5.514804069411799e-05,0.00016227409570436198,3.27866167041889e-05,9.4204729334357e-05
hw_pdf4lhc_unc_12,0.0022367291210142618,9.985405938054704e-06,0.00023005485467095843,0.00031003097173363874,0.0005074987607980564,0.0003480160143765086,0.0001073555694631605,2.238163444502769e-05,0.0003012276575835619,0.00047797453192467877,0.0003942058367681915,0.00015928301626958456,4.824101873679827e-05,0.00026634877788263555,0.0004131957196944424,0.00038682495472156956,0.00022433777063261576,8.32874531724556e-05,0.000365988602260645,0.00013747479899752087,7.644672196615847e-05,3.536661877442273e-05,1.2426254008487327e-05,0.0006498786654983956,0.0003100786687220989,0.00010757947968858227,3.295991247638908e-05,2.056931508092667e-05,0.0001060354164305699,0.000281543697833827,0.00043412480733571546,0.00034779689418585014,0.0002576374095326072,0.00046341378907898984,0.0005176705671374556,0.0003992675110894528,0.0007149703600249227,0.0008652793610761312,0.00020313646397226052,0.0005525797789565418,8.415854651880997e-05,0.00024329596826429514,5.516406200866213e-05,0.00016228447094211062,3.281054481621099e-05,9.426956399721535e-05
hw_pdf4lhc_unc_13,0.0022366974096464307,9.990374118154781e-06,0.00022683228605262337,0.0003103877639210815,0.0005078409586447883,0.000348034016144968,0.00010711227717474094,2.2296806285528606e-05,0.0003014934198152863,0.0004783471226257479,0.00039423976165539165,0.00015915959264569998,4.8138854128343925e-05,0.0002665822141752866,0.00041352460745932277,0.000386927614836769,0.0002242271972035975,8.320097431721704e-05,0.00036099885382867634,0.00013746423630680402,7.634922287379263e-05,3.532038658910595e-05,1.2115900812338055e-05,0.0006497840594310142,0.0003098308129709026,0.0001073507869428114,3.284746327890385e-05,2.0599449408032154e-05,0.000106183556145583,0.00028185723132099664,0.0004344874168358432,0.00034797813141407475,0.00025792945779252964,0.00046385583545406107,0.0005178908903632713,0.0003996677753327094,0.0007156234830702859,0.0008657762640781998,0.00020323800810910451,0.0005529090104252021,8.416822000138787e-05,0.00024333017120438632,5.5082349862279236e-05,0.0001622335113786795,3.2676415510841924e-05,9.398284619043479e-05
hw_pdf4lhc_unc_14,0.0022366964090513907,9.986917367607431e-06,0.00022673754961675903,0.0003104749041717376,0.0005078819015911273,0.0003479543389083126,0.00010704458364372156,2.2268884475688115e-05,0.0003015643237491117,0.0004783908483937736,0.00039418948937075077,0.00015908089097918046,4.810630628789684e-05,0.00026662726472004473,0.00041355861556694964,0.0003868925841373589,0.0002241564007738048,8.314185046202973e-05,0.0003608639665314725,0.00013740994667618128,7.632400377831595e-05,3.527279779391466e-05,1.2129011153434239e-05,0.0006496185755151659,0.00030969890272109765,0.00010727132410311027,3.281297286609236e-05,2.060562501449506e-05,0.00010621934238621701,0.00028193831366027307,0.00043457425206171245,0.00034796352718380596,0.0002580139079423506,0.00046393111765889207,0.0005178589519991349,0.00039977906731694104,0.0007157495937918837,0.0008657586512674976,0.00020325370669512944,0.0005529375752466609,8.417057291673657e-05,0.00024330668595699963,5.508317558871623e-05,0.00016218692411100997,3.266628506563925e-05,9.39809224820842e-05
hw_pdf4lhc_unc_15,0.0022366902260402854,9.969793704010177e-06,0.00022820299745193693,0.00031057327152540147,0.0005078667554392631,0.0003477334898117684,0.00010693824794271615,2.223626384379948e-05,0.00030163323303672934,0.00047831705865797927,0.0003939892410671097,0.00015893653264395388,4.805125078327756e-05,0.00026663821500667894,0.0004134552255009902,0.00038670682228208943,0.00022399326345799814,8.304419012559359e-05,0.00036315941264789773,0.00013729630058037737,7.627184325854706e-05,3.521109702531542e-05,1.218919685911489e-05,0.0006491589524140301,0.000309420922685524,0.00010717491401457816,3.277997418610963e-05,2.0612994963793963e-05,0.0001062853775904677,0.0002820497014582564,0.00043463082717987633,0.0003478599899868036,0.0002580781717535407,0.00046395415142476393,0.0005176893521389636,0.0003998445946674304,0.0007156947265578384,0.0008654299659096911,0.00020323960103786702,0.0005527674169526511,8.416514264883611e-05,0.00024327104452413138,5.5112390197001084e-05,0.00016220656138021312,3.2728928039289665e-05,9.409424074168016e-05
hw_pdf4lhc_unc_16,0.0022367024892921746,9.987594835269358e-06,0.0002288255994986548,0.00031004936317234816,0.0005075901631076196,0.0003481706885136229,0.00010736511679914249,2.2400933277262786e-05,0.0003012227734576362,0.0004780561328064568,0.00039426458629972846,0.0001593540285723014,4.82646968407166e-05,0.0002663652799616966,0.0004132686480301414,0.0003869181366573165,0.00022438789830422863,8.335995013793111e-05,0.0003641433510559722,0.00013756650156315333,7.646519861993613e-05,3.544004541926481e-05,1.2271929041122829e-05,0.0006501099424343588,0.00031020697809346813,0.00010762575073770243,3.2959901238439624e-05,2.057744235287833e-05,0.00010604017429518849,0.00028153954487804885,0.0004341291547973714,0.00034792660329918456,0.00025762144884430393,0.00046348321261892826,0.000517828349945469,0.0003992148432928352,0.0007150194247549383,0.0008655024768945886,0.00020314038532121093,0.0005526274396554326,8.416012501473703e-05,0.00024335704209407132,5.5163885209941074e-05,0.00016237753693318295,3.283149566377553e-05,9.423289746992704e-05
hw_pdf4lhc_unc_17,0.0022366915651727383,9.988866200336078e-06,0.00022758227200468157,0.00031035229247498527,0.0005077736857402079,0.0003479742489982042,0.00010712462280322011,2.2298302230047177e-05,0.00030146318861646844,0.00047828018303329645,0.00039419546568702346,0.00015912996875788843,4.814167020539005e-05,0.00026654974161817257,0.000413472236228901,0.00038687736984991674,0.0002242045027874632,8.31707792572653e-05,0.00036222155383909554,0.00013742091875939484,7.636426710029707e-05,3.528445041922454e-05,1.2206068984393442e-05,0.000649685510511808,0.0003097967489624267,0.00010734246781410159,3.2849559062366906e-05,2.0593098608728195e-05,0.00010616691060003906,0.00028182646453989347,0.00043444992045538113,0.00034790788129418195,0.00025791353514238437,0.00046378626134534813,0.000517808905241946,0.0003996426861859933,0.0007155395873506697,0.0008656377375973307,0.00020321639626405758,0.0005528620727736208,8.416603336541156e-05,0.00024329769317660668,5.5093937799237994e-05,0.00016217873303691818,3.26870402319153e-05,9.405065068572281e-05
hw_pdf4lhc_unc_18,0.0022366903789197506,9.986260664226453e-06,0.00022637765263866088,0.0003105687863227979,0.0005079373933073778,0.00034787832240538156,0.00010696908086116774,2.2230810276738235e-05,0.00030163866878870856,0.0004784596660897291,0.00039416957711702186,0.00015900772387260922,4.806189629865131e-05,0.0002666821000679717,0.0004136170128968362,0.00038687016389565425,0.00022409368201339354,8.307904331036373e-05,0.00036032448747934083,0.00013735755951553935,7.627888115034685e-05,3.5222461499354834e-05,1.2146500874516245e-05,0.0006494683785397498,0.0003095522214262581,0.00010718360636334218,3.2780656495984996e-05,2.0611976568430756e-05,0.00010625907564036405,0.000282022241628317,0.0004346794360812275,0.00034795556242385434,0.00025810836160006386,0.0004640246741104363,0.0005178457524991623,0.00039991765153151506,0.0007159237117567362,0.0008657957204232896,0.00020327897065772741,0.0005530038097499943,8.417238054823657e-05,0.00024328481485035461,5.506662547688695e-05,0.00016211657418701113,3.263138165785033e-05,9.392270236540248e-05
hw_pdf4lhc_unc_19,0.002236711741643259,9.98636068659395e-06,0.0002293219590400952,0.0003100549777868593,0.0005075667251266148,0.0003481256995619544,0.00010733733414351996,2.2395584510525733e-05,0.00030121990283242647,0.0004780276513234704,0.000394215176219507,0.00015931124069399634,4.825365155903447e-05,0.0002663619306457106,0.00041325297203287977,0.00038687831995559913,0.00022435243750096136,8.331910823400798e-05,0.00036494725212906314,0.00013752610578130912,7.647590264012516e-05,3.539632142367939e-05,1.2264446299623045e-05,0.0006499928023488014,0.00031013968674630746,0.00010758420292299672,3.294514066552972e-05,2.05719296546873e-05,0.00010604429354804693,0.0002815548644970561,0.00043412446627492935,0.0003478733965167015,0.0002576271666210998,0.0004634628558212144,0.0005177801935558865,0.00039922801769993967,0.0007149763950629016,0.0008654106950462536,0.00020312784483688575,0.000552613373204906,8.415638987344008e-05,0.00024333865339043774,5.515242215845752e-05,0.00016234058308391868,3.281171807803946e-05,9.42626541779652e-05
hw_pdf4lhc_unc_20,0.002236688765480337,9.984618000917877e-06,0.0002283752726079135,0.0003102278903659879,0.0005076842891599938,0.0003480109372257597,0.00010722099096862691,2.2332218459468782e-05,0.0003013671794980956,0.00047816718776744535,0.0003941998165304024,0.00015920731443041573,4.818309968132092e-05,0.00026646678844637544,0.00041335997077468495,0.0003868607189818192,0.00022426096658169933,8.323808917250734e-05,0.0003634460800387191,0.0001374602220489265,7.638868880693312e-05,3.534237065432083e-05,1.2300354176866037e-05,0.0006497963520937153,0.0003099258474848802,0.00010745965863723162,3.289733674302859e-05,2.0588077930338784e-05,0.00010611663429173963,0.0002817061362719775,0.000434320639134424,0.00034789632952240035,0.0002577986404961269,0.00046365023663463514,0.000517780896274609,0.000399469874712762,0.0007153169328229138,0.0008655211480967539,0.00020318398656206038,0.0005527295665029283,8.416336727777511e-05,0.0002433144387821222,5.5139358455599216e-05,0.00016225796157415598,3.277624068626821e-05,9.415198174259839e-05
hw_pdf4lhc_unc_21,0.0022366941206354665,9.98978870218798e-06,0.0002279182449567629,0.000310256741014789,0.0005077178229949662,0.00034804698084798895,0.00010719881990286092,2.233183413130679e-05,0.00030138659284425253,0.00047821236988542805,0.0003942216477650556,0.0001592047905789172,4.8181575328276954e-05,0.000266494377321662,0.0004134137217020959,0.00038689863910464,0.0002242672313810222,8.323378036388416e-05,0.0003627323149482321,0.0001374726703755306,7.640155657381964e-05,3.53370907451959e-05,1.2203541642785865e-05,0.0006498351398149466,0.0003099359027917123,0.00010743177920425103,3.288360548724412e-05,2.0587642535047864e-05,0.00010612680772936848,0.00028173779620687447,0.0004343477164075095,0.0003479163306158889,0.0002578187440610658,0.0004636914188359868,0.0005178227169774954,0.00039950542891497464,0.0007153714632519295,0.0008656054996710278,0.0002031928317168803,0.0005527979533487282,8.416384787560677e-05,0.00024332079288587566,5.5110820386702906e-05,0.0001622457628848712,3.27270002750754e-05,9.41016728838466e-05
