,ALL,UNKNOWN,GG2HLL_FWDH,GG2HLL_PTV_0_75_0J,GG2HLL_PTV_75_150_0J,GG2HLL_PTV_150_250_0J,GG2HLL_PTV_250_400_0J,GG2HLL_PTV_GT400_0J,GG2HLL_PTV_0_75_1J,GG2HLL_PTV_75_150_1J,GG2HLL_PTV_150_250_1J,GG2HLL_PTV_250_400_1J,GG2HLL_PTV_GT400_1J,GG2HLL_PTV_0_75_GE2J,GG2HLL_PTV_75_150_GE2J,GG2HLL_PTV_150_250_GE2J,GG2HLL_PTV_250_400_GE2J,GG2HLL_PTV_GT400_GE2J,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_12,1.0,2.746143987998871e-05,0.010522518378649058,0.019411675233120325,0.05148446198387008,0.023892996370215705,0.002231148001498745,0.00010754177172324026,0.018303568790447616,0.046407455576020405,0.031094938400972265,0.005427453794913624,0.0004676995723346821,0.014199229116222551,0.03426799392090869,0.02973728324173299,0.009818421560865764,0.0014192857331580193,0.026297153832443226,0.003795484108136766,0.0012522038259580545,0.00025431818410530344,2.2705211165193476e-05,0.08440366067895817,0.019159413486076277,0.0022709429804782053,0.00022068837310115815,9.9792110100037e-05,0.0023695338803033585,0.015920500623744997,0.03774231471308983,0.02344238758901599,0.013279345479391717,0.04318655107649386,0.05340049034084744,0.03149934023677751,0.1022782677437486,0.149686468236256,0.008097023651995128,0.06108395968367392,0.0014792554799065486,0.01202898029172349,0.0006201638473883195,0.00525120233714339,0.00021497158378920158,0.0018217475276545245
hw_pdf4lhc_unc_13,1.0,2.746321026197272e-05,0.010380885381919978,0.01943261734938176,0.05152050953954983,0.023893439213366546,0.0022264553675603984,0.000107215478796269,0.01831966691080611,0.046441678860364814,0.031099348411024907,0.005422000762426047,0.0004665333694132812,0.014211454362615152,0.03429434716122005,0.029745678419995564,0.009815216392583478,0.0014176694501736077,0.025946113539411512,0.0037945914561871175,0.0012510024592188335,0.00025334261603411016,2.232124377879908e-05,0.08438829027253703,0.019142244614395693,0.0022663826802560285,0.0002198094668849813,9.991845983169807e-05,0.0023727452034689738,0.015938470433932626,0.03777571201804404,0.02345451171106584,0.013294602858902646,0.04322706828899827,0.053422484363433165,0.031532629772416366,0.10237384815899425,0.14977054329484824,0.008101795717189206,0.06112060677384435,0.001479304783406898,0.012030127743604319,0.0006196201351118403,0.00524871589338627,0.00021440772670812457,0.0018166086726490048
hw_pdf4lhc_unc_14,1.0,2.7442076690408492e-05,0.010377224691218812,0.01943791052674458,0.051525235565250946,0.023888056883382386,0.002224956885146804,0.00010706143326743916,0.01832398365410811,0.046445494109349776,0.03109533815600798,0.005419645605797562,0.00046613568464669926,0.014214059299728151,0.03429701025696723,0.0297430124595737,0.009812281952429659,0.001416735500053878,0.02593784048059233,0.003793299320463708,0.0012504861441104574,0.0002530218198241255,2.232786562510891e-05,0.08436639998273178,0.01913378292846309,0.0022647829528946,0.0002196113422898989,9.994466580118447e-05,0.002373474773595588,0.015943277156485875,0.03778304662385882,0.02345370782163232,0.013298447638394731,0.04323433311657219,0.05341927146090119,0.03154160027468416,0.10239079060742215,0.14976679693928052,0.008102298799612042,0.0611235205769519,0.0014793762696581902,0.012029308394614652,0.0006195229658037632,0.005247457990887016,0.00021430095598922558,0.0018163853904952462
hw_pdf4lhc_unc_15,1.0,2.742064242804762e-05,0.010443755785449519,0.019444723966576892,0.051523127147568556,0.023873086414173343,0.0022226406415137194,0.00010688955317884966,0.018328538787571045,0.04643933267022423,0.03107926500397267,0.0054151080823521295,0.00046564165375860805,0.014214560335532861,0.03428894781464111,0.029728425082079825,0.009804652489272554,0.0014150266682911102,0.02610247898672183,0.0037902604554169374,0.001249468946218471,0.00025278402560871614,2.238906067723907e-05,0.0843078185074008,0.019117040959358036,0.0022625956208824623,0.0002194100717494729,9.999597528121556e-05,0.002374830947156352,0.01594971084081385,0.03778810659474788,0.02344663773371064,0.013302282178301764,0.043236711074774656,0.053402025533887496,0.0315459757191833,0.10238264923540473,0.14971036635718377,0.008101367309375777,0.061105406495785,0.0014793847819784287,0.012027789364634122,0.000619707954866861,0.0052486329955117005,0.00021464476626489588,0.001818384768518555
hw_pdf4lhc_unc_16,1.0,2.74945601284076e-05,0.0104722151091509,0.01941172845754949,0.05149433592356776,0.023902806791549155,0.0022317718593064364,0.00010769378075942722,0.018303338164825527,0.046415012381891434,0.031101466354807556,0.00542882526850432,0.0004679051893865426,0.014199349811229193,0.0342734088267492,0.02974379008595314,0.009821221912040712,0.0014203730174190497,0.026173501237879464,0.003797245192829504,0.0012526419112081518,0.0002544858608681309,2.2539969265958926e-05,0.08443104105647743,0.01916686393700826,0.002272052380285113,0.00022067242764326647,9.983093908233078e-05,0.002369727318444334,0.01591991175113033,0.03774486207449538,0.02344982135714758,0.013279250404758197,0.04319202947370522,0.05341584813270116,0.03149556406422215,0.10228692283003243,0.14972399001466502,0.00809756370620988,0.06108908432635812,0.0014793694590747545,0.012031435494947066,0.0006204591694019486,0.005254218352185493,0.0002152483068089535,0.0018210813563461301
hw_pdf4lhc_unc_17,1.0,2.7445843492678325e-05,0.010415813100251347,0.01943057047238052,0.0515130776353383,0.023889530465654018,0.0022266835058796616,0.00010717223796525531,0.018318154780320513,0.046435176423074445,0.031095696985166718,0.005421717238352807,0.0004665372663099649,0.014210124492656824,0.034289789262328035,0.02974194012348659,0.009814046104599598,0.0014172885201452952,0.026034961469281855,0.0037938020560388985,0.0012510788850644938,0.00025330431944815384,2.2419364953469223e-05,0.0843765346353451,0.019140150742684308,0.002266231949574498,0.00021989781595642158,9.988681117645886e-05,0.002372329214715442,0.015936987790102965,0.037771487473950045,0.023450273790162963,0.013293238214539045,0.04322083469281075,0.053414234739049916,0.03153085368895637,0.10236117782379245,0.1497462233626319,0.008100875535970897,0.061115216944953345,0.0014793204967240914,0.012028966276159037,0.0006195784907594983,0.005247371235837987,0.0002143707012825353,0.0018176270206745223
hw_pdf4lhc_unc_18,1.0,2.7424924692732243e-05,0.010360860272473278,0.019443844914472614,0.0515314683672673,0.023883173593445117,0.002223183944065922,0.00010687616868837272,0.018328614211003416,0.04645200324062665,0.031093464839893357,0.005417382057777199,0.0004656814826157376,0.014217412971983794,0.03430186047269846,0.029741873189258125,0.009809686575662675,0.0014156815485408564,0.025898527055658694,0.003792090946153511,0.0012497957392109047,0.0002526788598684536,2.2338420223245397e-05,0.08434717017296185,0.01912463903206981,0.0022629406716057118,0.0002193727757414109,9.995816321712633e-05,0.002374286694469943,0.015948464168842207,0.0377917800375529,0.023453728286424478,0.01330288235677769,0.04324356932449806,0.05341812989463611,0.03155297781879911,0.10241512169986737,0.14977330238389722,0.008103302080535996,0.06113090098234714,0.001479335404750357,0.012028316987733408,0.0006192544348372932,0.005245222688422105,0.00021403707881934695,0.0018153830649129323
hw_pdf4lhc_unc_19,1.0,2.7484574853297057e-05,0.010495020608202094,0.019412151564393007,0.05148981543629887,0.023899359369154445,0.002231499758685915,0.00010763058768764858,0.01830352734068741,0.046411766366924075,0.031097654411854858,0.005427633888448697,0.00046777617739657187,0.0141993374486652,0.03427159787785938,0.02974080429793267,0.009819583301218775,0.001419722540222278,0.02623066547830017,0.0037963164145141406,0.0012527749601806658,0.0002542956116963497,2.251132864763895e-05,0.08441682014576007,0.019162048317021334,0.0022711620966983925,0.00022061406833872346,9.981306178338813e-05,0.0023697688800598817,0.015920783352964606,0.03774348867509863,0.02344676096411948,0.0132795045470484,0.04318962272226024,0.0534107098759963,0.031496844007481824,0.10228168467541332,0.1497070498383339,0.008097211386279836,0.06108750762187209,0.001479328184461481,0.012030640038919715,0.0006203048340512496,0.005252837657492372,0.0002151464362695665,0.0018214192684510337
hw_pdf4lhc_unc_20,1.0,2.7460321475435635e-05,0.010451674055014201,0.019423075054469458,0.05150474070462361,0.0238923611228011,0.002228455981478176,0.00010735017758082967,0.018312298845808067,0.046425462737755795,0.03109589754775031,0.005424328121493573,0.0004670526707275926,0.014205485418455182,0.03428108366834784,0.02974026772826086,0.009815930681022713,0.0014183508480463045,0.026123067289248562,0.003794769656705881,0.001251418954241453,0.000253825242651213,2.2551326895301496e-05,0.08439077693796153,0.019149256441912583,0.0022685752123505947,0.00022022570929983417,9.986622729502202e-05,0.002371302654201267,0.015930023122661282,0.037760829103547104,0.02344881370433127,0.013287591528335252,0.0432085084861078,0.053411455812107655,0.031516380992986225,0.10232844789398271,0.14972733852652997,0.008099251210127266,0.06110055746990979,0.0014793371903425642,0.012029667544862227,0.0006200182181439538,0.005250421235516629,0.000214822543660115,0.0018196240789738964
hw_pdf4lhc_unc_21,1.0,2.746504932934756e-05,0.010430921073551288,0.019424593351108257,0.05150706038196845,0.023894334024441872,0.002228344305766686,0.00010734426659111112,0.018313455153783798,0.046429015550071326,0.03109797265997259,0.0054240351026545765,0.00046697689500644436,0.014206812266863785,0.03428505402471953,0.02974313575005058,0.009816621712860702,0.0014183212309060223,0.02607172589573333,0.003795001680216442,0.0012516802570007996,0.00025366276482001866,2.2428091167164397e-05,0.08439590960034679,0.019149076563141163,0.0022680855849671437,0.00022013175961842083,9.987057549420638e-05,0.002371512657602253,0.015931624474495684,0.0377630109482638,0.02345035220321129,0.013288789615812488,0.04321172756915798,0.053415536614578304,0.03151962506341117,0.10233776309253581,0.14974104799178203,0.008099918916434766,0.061108151071484505,0.0014793392560788002,0.01202994895515574,0.0006198430539125779,0.005249540269299618,0.00021463870064188792,0.0018185939739894517
hw_pdf4lhc_unc_22,1.0,2.7486624983401258e-05,0.010617026945140101,0.01939410360436716,0.05146018320332985,0.02390336886375793,0.0022363901277242205,0.00010805201546874114,0.018289304653376262,0.04638108177610362,0.031092102044645006,0.005431648091887438,0.0004688980931633412,0.014187681221152227,0.034248672106407786,0.029733471584761247,0.009822374787356033,0.0014214851638611329,0.02653610919790974,0.0037974922437607394,0.001254727914046978,0.0002550255878123466,2.2591141153579227e-05,0.08443319727167654,0.019178883313638356,0.0022751897559214677,0.00022135055218430746,9.974042719621752e-05,0.002367177708306214,0.01590613551784447,0.037713079712148066,0.02343839137310494,0.013266019708027158,0.04315443532526472,0.053396644900347796,0.031463053042113956,0.10218974884087938,0.14963283720916212,0.008092405867581795,0.06105124818150173,0.0014795114418639614,0.012030936465967498,0.0006210485792645665,0.005257404427847303,0.0002158951657949222,0.0018263882201936094
hw_pdf4lhc_unc_23,1.0,2.7461889807683458e-05,0.01045509758594503,0.019421164221077647,0.05150169852231806,0.02389394663936017,0.002229032154121864,0.00010739195528157284,0.018310854860442868,0.04642356076282388,0.031097077598584703,0.005424961973130435,0.0004671636924642468,0.014204738551255237,0.03428043265645049,0.029741380018746443,0.009816946733705655,0.001418578491719259,0.026131479637058745,0.0037951252698463197,0.0012517085132941039,0.0002538564927051154,2.252575268681175e-05,0.08439752022887535,0.019151710566377208,0.0022688878550425,0.0002202763302478815,9.98506314090026e-05,0.0023709836239298944,0.015928559474565725,0.03775765543995628,0.023448463525245985,0.013286295691799998,0.0432052350781542,0.0534115599437682,0.03151409605667116,0.10232246895995768,0.14972685816196063,0.008099109877154531,0.06110083332939971,0.0014793172418397114,0.012029673751126282,0.0006199668715007125,0.005250195167863543,0.0002147578099174442,0.0018195404104100247
hw_pdf4lhc_unc_24,1.0,2.7478822515600206e-05,0.010426181738108508,0.019420822495647538,0.05150670932873109,0.023899138086041053,0.0022293723289477977,0.00010747194560431242,0.01831059287491035,0.0464281197544112,0.031101859676359516,0.005425745380761074,0.0004672746881496825,0.014205106752626042,0.03428385420545918,0.029745637681233554,0.00981870478579009,0.001419068848436829,0.026056867873801227,0.0037960612257589782,0.001251883561178388,0.000253954223853481,2.2427133992032036e-05,0.08441377068609963,0.01915548230784547,0.0022693409105580898,0.0002202680368371675,9.986094556254963e-05,0.002370984107887108,0.01592799499027584,0.03775896816155068,0.02345240332796489,0.01328604777499842,0.04320838526919549,0.053420360792517836,0.03151320428941111,0.10232886080420099,0.14975023823985253,0.008099698814243125,0.061105180160550276,0.0014792715584148574,0.012030566051507619,0.0006199739673701188,0.005251347449931238,0.00021477108750272563,0.0018186868534047227
hw_pdf4lhc_unc_25,1.0,2.7480272082584925e-05,0.010476141914136702,0.019414050282446343,0.05149463836574412,0.023898662788322502,0.0022309558256746274,0.00010758565160495549,0.01830531963197234,0.046415784902698265,0.03109920434921011,0.005427829810480275,0.00046769131703382693,0.014200652228152538,0.03427408742315181,0.029742085763715422,0.009819785491477268,0.0014198301434388395,0.026183675894083793,0.0037964630376598582,0.0012522632791184347,0.00025432617690924634,2.2602916878279424e-05,0.08441858422754249,0.019162398899412254,0.0022712434417766574,0.0002205913318127438,9.983218541237485e-05,0.002369982833239685,0.015921991115048852,0.03774783757580716,0.023448120959923196,0.013281023667132779,0.04319432474762386,0.053411476014959394,0.0315007247245314,0.10229472915848911,0.14971780415605615,0.008097831606529023,0.06109113838940014,0.0014793770434722217,0.01203065197802851,0.0006203428181000645,0.005252788784762962,0.00021511716594719166,0.0018209697089996654
hw_pdf4lhc_unc_26,1.0,2.746041030781264e-05,0.010438541550911512,0.019424226383536324,0.051506088820877254,0.02389263549176062,0.002228165454704304,0.00010732662406199198,0.018313234254769148,0.046428081441367265,0.031098477848202254,0.005423784114466236,0.00046695088588825776,0.014206774478889154,0.03428412064418101,0.029741986630435664,0.009816083074597685,0.0014181521497332401,0.02608734664554941,0.003794714108991707,0.0012514309202198348,0.00025370073860274444,2.247010383018707e-05,0.08439247580063026,0.019147714533865025,0.0022679524231478633,0.0002201454135092694,9.986307557442122e-05,0.0023714498294204523,0.015931352928181722,0.03776329202298586,0.023449423662770953,0.013288537690902517,0.043211124469319476,0.05341352966874498,0.03152036452597681,0.10233718506898415,0.1497369261647795,0.008099968927810884,0.06110645437479036,0.0014792244893953328,0.012029085724548456,0.0006197618962231827,0.005249400977292855,0.00021457671231196813,0.0018184368429500824
hw_pdf4lhc_unc_27,1.0,2.7471616216396772e-05,0.010425800161540408,0.01942447120246947,0.05150959284338493,0.023895558624039075,0.0022282323718498544,0.00010735719011926084,0.018313285884424088,0.046430470535001524,0.031098599248858095,0.005424148947344575,0.00046699041491880057,0.014206602744923571,0.034285195418600964,0.029743374762790892,0.009816557359804474,0.0014184138349186588,0.026058211120094255,0.003795174491169099,0.0012515199718050416,0.00025374301164681574,2.2432569468225517e-05,0.08439798857927724,0.019149303300902518,0.0022682558140345753,0.0002201157246620104,9.9877899355686e-05,0.002371562128297888,0.01593112916572725,0.03776359714528147,0.02345182415892021,0.013288577745524287,0.043212850299921654,0.05341822251679134,0.031518182380700206,0.10233844402157137,0.1497466348660875,0.00809993580149307,0.061106548775306246,0.0014793171010246914,0.012030312925582973,0.0006199520806054461,0.0052506588176405,0.00021477171599563433,0.001818732709907759
