,ALL,UNKNOWN,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_18,1.0,5.5828541481842335e-06,0.07509677428430099,0.07198948731654857,0.33825149388744374,0.004915487182280583,0.009927469642384707,0.07492387624446371,0.007793888957611145,0.012968084771766308,0.036135331673970573,0.10295700749306151,0.030525693299698585,0.05444339771507791,0.014096201078772604,0.05076584562637072,0.011623308163862249,0.05491966369307865,0.009172718685764936,0.005439100599546281,0.004201821025630944,0.004934384900601379,0.0028867497361212114,0.006123184606881368,0.0030530775700022546,0.009332755596837418,0.003517613393773422
hw_pdf4lhc_unc_19,1.0,5.580385610148369e-06,0.07513669511987617,0.07196768989057777,0.3381762344240802,0.004916300254544863,0.009927536660322294,0.07487820304805821,0.007796085859669284,0.012976906670232916,0.03614993215283011,0.10290289934502106,0.030544635238523445,0.05444399570137094,0.014111908247825265,0.050785308210283674,0.011639482039904323,0.05494844812210148,0.009183250073358976,0.005440518204718315,0.0042062718700205315,0.004935621320648863,0.0028894871673305453,0.006126566860643081,0.003056055235763382,0.009331033938517974,0.003523353958166131
hw_pdf4lhc_unc_20,1.0,5.6447737027205365e-06,0.07503921380940981,0.07195068973332913,0.3381764096016658,0.004916741418523982,0.009924316207830098,0.07483530382071947,0.007799207733253296,0.01297957663896899,0.03614889399213695,0.10287911640774652,0.030543391512001052,0.05445229806017366,0.014119035722813492,0.05081205731800088,0.011650431442912812,0.055025242296639666,0.00919872231343109,0.0054394204206460565,0.004207190662183871,0.004937401768727943,0.002891833831161315,0.006130429439845695,0.00305980721165413,0.009349687664100517,0.0035279361984211013
hw_pdf4lhc_unc_21,1.0,5.596469468396509e-06,0.07514986437209356,0.07198112738094706,0.3381711129322091,0.004916437895281753,0.009931029792094937,0.0748884229088909,0.007798928965767977,0.012982440593128636,0.0361668067845503,0.10287376072914742,0.0305467970806061,0.054409721412886435,0.01411305718986024,0.05076097796631663,0.011641806598011789,0.05496417025877374,0.009189301412132585,0.0054366376661767616,0.004204672228567044,0.00493320298172943,0.0028895795374797553,0.006124965083495238,0.003057422308436856,0.009338308373997316,0.0035238510779500355
hw_pdf4lhc_unc_22,1.0,5.546308368376111e-06,0.07507411414979843,0.07196216912940502,0.3381786661219785,0.004916657322714627,0.009927490472376828,0.07487474700699692,0.007797389835057734,0.012976392273056693,0.03614906236796228,0.10289699289096432,0.030538572971262043,0.05444455736670803,0.014112713662904904,0.050803189121325344,0.011644247427434008,0.05497790264042375,0.009188400649941746,0.005440544638502908,0.004206661189643564,0.0049375288410349865,0.00289090048423602,0.006131021516834591,0.003059209872369561,0.009340663639984405,0.0035246580987144276
hw_pdf4lhc_unc_23,1.0,5.5913951156485356e-06,0.0750795506387248,0.07195438007823425,0.33818205361412196,0.0049165185584310305,0.00992384727112422,0.07484331993494148,0.007798226566813097,0.01297744500202229,0.0361463587785076,0.10289003681471268,0.030542464349695903,0.054451866166977246,0.014116686028304369,0.05080598398226443,0.011647177883543584,0.05499224916616414,0.009194072754766577,0.005440690974237304,0.00420616973683774,0.004937092761290829,0.002890761093012487,0.006130246567922922,0.003058897139682387,0.009341995274003008,0.0035263174685480824
hw_pdf4lhc_unc_24,1.0,5.690257080694298e-06,0.07536794508070743,0.0718941308725775,0.3380174908186499,0.0049142158543683916,0.009914032858894499,0.07476038207421107,0.007792672513987036,0.012967299397588361,0.03611132426423043,0.1028123468374254,0.030516372406728515,0.05443041902137089,0.014110844766918713,0.050814247565416235,0.011647303171568497,0.05513347950521268,0.009211167624295151,0.005439129910611948,0.004207542054773829,0.004935768017826601,0.002890484842624091,0.006131971940659173,0.003058339808907839,0.009377984260547872,0.003537414272817258
hw_pdf4lhc_unc_25,1.0,5.673885647638557e-06,0.0750424887100433,0.0719875100314235,0.33820759427752556,0.00491846370350307,0.009932362304482934,0.07488481497209765,0.007802224853932777,0.012987003831396017,0.03618118931832216,0.10287026896082033,0.03055644868509476,0.05440796263591583,0.014119900556519821,0.05074667656661071,0.011651623630628648,0.0549627757539708,0.009209456461802724,0.005439138169690666,0.004208401299321267,0.004932837413156557,0.002891596092121426,0.006125234278633059,0.003060863824704307,0.009336081095410962,0.0035314086872235226
hw_pdf4lhc_unc_26,1.0,5.636806306815445e-06,0.07560804394776154,0.07185931866139669,0.33791863723090876,0.0049102320458019625,0.00991075912518595,0.07473099211454515,0.007795969052632893,0.012969834162062068,0.03610676175337644,0.10276958925223806,0.030506940931989673,0.05440733444294875,0.014104755167201057,0.05079788536377437,0.011640906986387827,0.055150627371096474,0.009220690434058541,0.005433228969709501,0.004203929649281517,0.004933024985939181,0.002890183101632406,0.006131313232598486,0.0030573753692195466,0.009401173601674544,0.003534856240271856
hw_pdf4lhc_unc_27,1.0,5.65085531614685e-06,0.07499966024976455,0.07201564376586597,0.33827958861345364,0.004919138018426318,0.00993524806670678,0.07492321251794917,0.007800553758562248,0.012985664876569292,0.0361802961749832,0.10293821656006356,0.030562373343750122,0.05444135196856737,0.014119069402224,0.05075552167581468,0.011641329172059367,0.05483556404744697,0.009179605560309112,0.005440086726149104,0.004208053024088632,0.00493379712101609,0.0028899143975719722,0.006122331687871689,0.003056215179148264,0.009313528229481848,0.0035183850068398353
