,ALL,UNKNOWN,QQ2HLNU_FWDH,QQ2HLNU_PTV_0_75_0J,QQ2HLNU_PTV_75_150_0J,QQ2HLNU_PTV_150_250_0J,QQ2HLNU_PTV_250_400_0J,QQ2HLNU_PTV_GT400_0J,QQ2HLNU_PTV_0_75_1J,QQ2HLNU_PTV_75_150_1J,QQ2HLNU_PTV_150_250_1J,QQ2HLNU_PTV_250_400_1J,QQ2HLNU_PTV_GT400_1J,QQ2HLNU_PTV_0_75_GE2J,QQ2HLNU_PTV_75_150_GE2J,QQ2HLNU_PTV_150_250_GE2J,QQ2HLNU_PTV_250_400_GE2J,QQ2HLNU_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_22,0.0005859013991102354,3.032292798178454e-05,0.00012091264060554039,0.00018781746389099217,0.0001429853193619819,7.591392026572426e-05,3.690895678531415e-05,1.688538235870462e-05,0.00010225974417253651,8.957656733557262e-05,5.2945008074451544e-05,2.802964098416105e-05,1.3346241265213683e-05,6.75644505819902e-05,6.348289261630415e-05,4.187129529774049e-05,2.3798035320967615e-05,1.2289986219032387e-05,0.0001753439750418522,0.00011679914218817625,0.0002685724206881731,5.962240538930702e-05,0.00019906694145531068,8.758354828257989e-05,6.79741157710794e-05,0.0001640484169663978,0.0001530840243009489,3.085138181662021e-05,6.789208253390398e-05,1.0729727372597934e-05,2.6934907213166196e-05,6.683438975007674e-06,1.750266133947298e-05,3.3875369101525502e-06,1.0163252233671349e-05,1.7154984928585873e-05,3.5320821276306674e-05,6.646499132259101e-06,1.7105500443066767e-05,4.471610986386424e-06,1.1636240056620637e-05,2.494109400279498e-06,7.076232874420715e-06
hw_pdf4lhc_unc_23,0.0005861980028567038,3.0290622191026924e-05,0.00012088992089288101,0.0001878520283749396,0.00014300866862511393,7.597586830020855e-05,3.6965797688517815e-05,1.6943098546892784e-05,0.00010232326422386386,8.967171655349157e-05,5.2986174079583285e-05,2.807282228411276e-05,1.3385172370473306e-05,6.760670158820138e-05,6.351769763544694e-05,4.189351404641897e-05,2.3820268949572152e-05,1.2312182863128521e-05,0.00017538536875151087,0.00011682046373277741,0.00026864069984031114,5.9635045347180344e-05,0.00019935778843100982,8.764074035491402e-05,6.800536753914031e-05,0.00016415089589276086,0.00015318567838137038,3.0872513094493574e-05,6.793161191515402e-05,1.0733524335824481e-05,2.695471045962485e-05,6.690321081846763e-06,1.7504506027943178e-05,3.3835094025806626e-06,1.0159746461302562e-05,1.7288874333758014e-05,3.536006720407794e-05,6.659847503145888e-06,1.711343865368906e-05,4.475526844165273e-06,1.1638803847690392e-05,2.4908684778788577e-06,7.076688404742131e-06
hw_pdf4lhc_unc_24,0.0005858925709003978,3.0356274678743938e-05,0.0001210853910348748,0.00018782494575623736,0.00014297130247919592,7.588650468605926e-05,3.6878837603617096e-05,1.6850765204426234e-05,0.0001022140702976988,8.953100171104689e-05,5.290998931937856e-05,2.800179069145048e-05,1.3324764174374454e-05,6.752658369601763e-05,6.344377898735789e-05,4.183930994283725e-05,2.3771778313618565e-05,1.227095161668597e-05,0.00017560103344164765,0.00011680658200972867,0.0002685573385505876,5.961814717108591e-05,0.00019903034304357442,8.753625603772279e-05,6.795361916493883e-05,0.00016397756962240333,0.00015299019999025714,3.082570266571977e-05,6.783925537088833e-05,1.0720193349279706e-05,2.6911949060820723e-05,6.67834454051744e-06,1.7493257181388084e-05,3.384255811375342e-06,1.0164341611964385e-05,1.7177471810274916e-05,3.5283684377489495e-05,6.635341520951669e-06,1.708925548078764e-05,4.470754052669287e-06,1.1626922329701988e-05,2.4926836894636513e-06,7.077650535415785e-06
hw_pdf4lhc_unc_25,0.0005858785881963329,3.0376613294044383e-05,0.00012108235968731298,0.00018764758847100393,0.0001428712321171564,7.584987052940985e-05,3.689642358462034e-05,1.68845514769685e-05,0.00010232285382252062,8.961146407350543e-05,5.298883013931284e-05,2.805763404813361e-05,1.3365213722780232e-05,6.764423042113145e-05,6.356819024885957e-05,4.193750867378056e-05,2.3842665336891623e-05,1.2314027024229728e-05,0.00017556849181492496,0.00011669565562034581,0.0002683698277285993,5.9582535998654884e-05,0.00019888166323598665,8.765561447907696e-05,6.797516442547627e-05,0.00016409316385260258,0.00015325357756081434,3.089994770255265e-05,6.801502301974551e-05,1.0755113146880518e-05,2.69828834068686e-05,6.691971916693402e-06,1.7535256600343645e-05,3.3922676243372707e-06,1.0184497387223294e-05,1.7177927407472905e-05,3.53972395211407e-05,6.6622640832505184e-06,1.714829074454705e-05,4.483949719829045e-06,1.1662974223018102e-05,2.5004276656362112e-06,7.096653785684915e-06
hw_pdf4lhc_unc_26,0.0005860140095324075,3.0383576463739835e-05,0.00012113864988742631,0.00018787686372193362,0.00014297370979041241,7.583356463319044e-05,3.681369136133321e-05,1.6786484003423584e-05,0.00010228071004344543,8.956097773597712e-05,5.290693548750756e-05,2.796944642308642e-05,1.3281589244203986e-05,6.758932463422817e-05,6.349212085383099e-05,4.1859192614384864e-05,2.3767361103601944e-05,1.224612352863135e-05,0.00017566554385456856,0.0001168413380241666,0.000268597273901057,5.9625310669101256e-05,0.0001989914640201413,8.758288632104876e-05,6.796855567351992e-05,0.00016400381638063564,0.00015308038400603172,3.084499167941555e-05,6.789115367202659e-05,1.0725494078950152e-05,2.693246409386838e-05,6.678000652227038e-06,1.750816285032423e-05,3.3867709814419026e-06,1.0169614034870859e-05,1.7128027764736212e-05,3.527477080429174e-05,6.625069984081737e-06,1.70844960436659e-05,4.46113550044459e-06,1.1627457060222786e-05,2.489968541724689e-06,7.07641791208329e-06
hw_pdf4lhc_unc_27,0.0005857503903969947,3.0317697105143143e-05,0.00012079581724072779,0.0001876633569843357,0.0001428699799178218,7.58310825416834e-05,3.6877602880278915e-05,1.686082871070193e-05,0.00010237222462623618,8.963733818197835e-05,5.300724312585628e-05,2.8056005626420964e-05,1.3352773448200677e-05,6.769106220745301e-05,6.361607977226434e-05,4.196831703961359e-05,2.385543688544734e-05,1.2309865181900847e-05,0.00017514192211793151,0.00011670218394034238,0.00026837744675237667,5.958789914966699e-05,0.0001988125963076155,8.770002090867825e-05,6.798331953235902e-05,0.00016413056961256015,0.00015334121182625178,3.092911000411722e-05,6.808026612855922e-05,1.0761060797684813e-05,2.6997250311027913e-05,6.692825358107336e-06,1.7538049023208175e-05,3.386724504550162e-06,1.016923883748954e-05,1.7182090305761152e-05,3.541828633476654e-05,6.661449658445358e-06,1.7157035944238985e-05,4.481919745009642e-06,1.1662420248796098e-05,2.497947030773141e-06,7.091036433442484e-06
hw_pdf4lhc_unc_28,0.0005858352837228669,3.0423920772712203e-05,0.00012121236752450518,0.00018776976548240187,0.0001428795965917913,7.580993356239341e-05,3.684993658462271e-05,1.6845808488486048e-05,0.00010223518227925029,8.95168885096767e-05,5.2901290923319066e-05,2.799625219317909e-05,1.3322582661101601e-05,6.755202331602021e-05,6.345814366236892e-05,4.184481758636356e-05,2.377559166646536e-05,1.22703339684304e-05,0.00017577921276748181,0.00011677719429923944,0.0002684539571664722,5.958652220647827e-05,0.00019890812654961015,8.754739270778806e-05,6.793972590527463e-05,0.0001639574682415474,0.0001530167430496149,3.0835064997924176e-05,6.786138896809842e-05,1.0724977678617363e-05,2.6922782353808132e-05,6.679908090194296e-06,1.7501448064885288e-05,3.385168782350847e-06,1.0167437031477259e-05,1.7113746494237857e-05,3.529223684300123e-05,6.638005464353957e-06,1.7089686650533008e-05,4.467505374168438e-06,1.1627190128932245e-05,2.4922525311895525e-06,7.074935530868784e-06
hw_pdf4lhc_unc_29,0.0005860387109255647,3.0347680461194857e-05,0.00012098292648971058,0.00018791815231194325,0.00014304671158238755,7.593218353669981e-05,3.691158223005583e-05,1.687881134563243e-05,0.00010227350653865464,8.958117463856916e-05,5.294173195327399e-05,2.8022666365677888e-05,1.3341038709026356e-05,6.756048062859837e-05,6.347575433975186e-05,4.1862344989261056e-05,2.3788775346558136e-05,1.2279169393035232e-05,0.00017545337728155184,0.00011686257131046043,0.00026869138741416097,5.965056372180087e-05,0.00019896805200335168,8.758750930661248e-05,6.79902936972627e-05,0.00016407366533157183,0.00015307826811137315,3.0842163526562124e-05,6.787409490352e-05,1.072695908568542e-05,2.6920738697911613e-05,6.6800995108023875e-06,1.749531515790617e-05,3.3890233826172676e-06,1.0164476710517282e-05,1.714206681453077e-05,3.53036864784956e-05,6.6408323030037845e-06,1.7100809201194464e-05,4.469269124938333e-06,1.1633103135683428e-05,2.4960851073911352e-06,7.073397183228268e-06
hw_qcd_0,0.0007614689531356066,3.877461324042311e-05,0.0001532499018330902,0.0002258365967940088,0.00015977843280909785,8.851317042001714e-05,4.175232417188196e-05,1.886243475192546e-05,0.00010520790776699189,9.0799041190922e-05,5.3085026851215015e-05,2.773022085955395e-05,1.2989041024321573e-05,7.280143457329919e-05,6.771769990240314e-05,4.40420142329566e-05,2.458552439127683e-05,1.244687344727506e-05,0.00025582758323078206,0.00014568876706450725,0.0003639897204656364,6.442146720804264e-05,0.00036443435730690885,9.058771148166798e-05,7.016510398007724e-05,0.00016430554486283197,0.00015950815375594116,3.4657060200981634e-05,7.554010842832534e-05,1.2895604953609465e-05,3.131590262884755e-05,8.23906522898769e-06,2.0719357495126868e-05,4.322967711897403e-06,1.2080235166200479e-05,1.6770562782250764e-05,3.712437376551417e-05,7.030219970317522e-06,1.8595910156800632e-05,4.991854651650864e-06,1.2824870307078349e-05,2.9565607650957694e-06,8.115037796541214e-06
hw_qcd_1,0.0029199216159548004,3.8364778891368375e-05,0.00015254213234021223,0.00027212275674617323,0.0001664153462111486,8.561562558992748e-05,4.2121338105791315e-05,1.815469187000038e-05,0.00010538826811778442,9.151978045937806e-05,5.302490171199522e-05,2.7736250201703513e-05,1.3046323265801651e-05,7.240409997681797e-05,6.724384385523793e-05,4.3613124345833784e-05,2.4376541838664955e-05,1.237377392051529e-05,0.00021984542900601702,0.0001695374118084204,0.00038564184097273464,6.7041357594214e-05,0.0028368106095449223,9.086897255739037e-05,7.109876237871661e-05,0.00016448807403630545,0.0001597740383174509,3.419508656794873e-05,7.432984812995006e-05,1.234357184467868e-05,3.0236252374353776e-05,7.710788794406422e-06,1.9757817357679163e-05,3.931412378140584e-06,1.1404124828302991e-05,1.9144232738364393e-05,3.674053671374016e-05,6.9428112400815785e-06,1.8163749825308755e-05,4.836514230625329e-06,1.2432326329931956e-05,2.7777017070867134e-06,7.694845874508586e-06
hw_qcd_2,0.005649914735559695,4.0757070779385204e-05,0.00016212830486456503,0.0005128815984383414,0.00018044217172953853,9.000206467454119e-05,4.29314689346523e-05,1.8323913875666864e-05,0.00010786056835475295,9.425375495812567e-05,5.41717482504157e-05,2.8388942321281898e-05,1.3403200667044308e-05,7.34476816095329e-05,6.81689506312611e-05,4.414686521881662e-05,2.4700387177796345e-05,1.2554771123007115e-05,0.00028315370943426087,0.00020893740961381858,0.0004362738334712661,7.280541271727128e-05,0.005581276922988872,9.298299875241372e-05,7.409264860351529e-05,0.0001681920198276317,0.0001634775373968959,3.4431464790227434e-05,7.476796342378729e-05,1.2125021426713766e-05,2.9909538479939608e-05,7.482156413595875e-06,1.9377956711301192e-05,3.7993175644349946e-06,1.1128650034167143e-05,2.933086155309982e-05,3.710650538839782e-05,6.995029797138683e-06,1.8119713271279883e-05,4.7841894855093715e-06,1.2325493482246535e-05,2.6815371888036986e-06,7.517654575622336e-06
hw_qcd_3,0.000998721644722893,3.094708105628193e-05,0.0001244420949781022,0.00018403477704205046,0.00014195747046588525,7.987291870816989e-05,3.8549223897428145e-05,1.8143784233180364e-05,0.00010509951328874681,9.223955916154374e-05,5.520614266475154e-05,2.945284262531591e-05,1.413856228781303e-05,7.026512840194925e-05,6.643125853688034e-05,4.412049787365061e-05,2.5218834045275164e-05,1.3092311977646173e-05,0.00019684826307926699,0.00011415035992801046,0.0002670258761968453,5.933780931811776e-05,0.0008244066412485668,9.051199319818823e-05,6.924426046256204e-05,0.00016866562269215595,0.000158940120952793,3.257548190556801e-05,7.182537997586795e-05,1.1571211288154043e-05,2.8935325617993462e-05,7.308319382285152e-06,1.893884913708518e-05,3.7786468561234058e-06,1.1044550876614766e-05,1.6617053245730362e-05,3.754780408712999e-05,7.112032574004906e-06,1.840689932065558e-05,4.863164958916412e-06,1.2594789963241761e-05,2.791682659015524e-06,7.772154986445418e-06
hw_qcd_4,0.0009482779068184898,3.0615656061880465e-05,0.00012167568280562484,0.00021396734256312998,0.00014503334634507386,7.570838603860106e-05,3.618451591643172e-05,1.6259602758956847e-05,0.00010094433926076933,8.845588087783566e-05,5.1749917752578884e-05,2.7235635041820317e-05,1.2882392365438128e-05,6.606896731663196e-05,6.181121007313638e-05,4.0545123937229334e-05,2.2932165754758087e-05,1.1775845570394782e-05,0.00019986030156010263,0.00012181332819228001,0.0002768405129574464,6.038058242864258e-05,0.0007569668872456305,8.610591758605146e-05,6.754918061765417e-05,0.000161910936149189,0.00015005762945043523,2.9773487637209798e-05,6.54551949698504e-05,1.0183826571191803e-05,2.5659623308563563e-05,6.29627072285793e-06,1.6592912049862855e-05,3.172077784694777e-06,9.633427662049409e-06,2.2412661177670507e-05,3.3911714425698716e-05,6.3430250799058e-06,1.6240860413038367e-05,4.204580386900469e-06,1.0994866069411229e-05,2.292446213655081e-06,6.6228830826459795e-06
hw_qcd_5,0.0010788702216302098,2.9899905933023856e-05,0.00012213459862122259,0.00018491001639684223,0.0001432151692168855,8.113813275289355e-05,4.024072092193407e-05,1.915244978939927e-05,0.00010443555064844351,9.235565639761297e-05,5.5896284889254204e-05,3.0164007494794246e-05,1.4679129075703808e-05,6.878618682921599e-05,6.562235714160605e-05,4.397290780509941e-05,2.5424964903395952e-05,1.3376090076960841e-05,0.00018668720784362046,0.0001166959444088086,0.00027205860309472915,5.994857512958627e-05,0.000920249752323474,8.99978911244302e-05,6.988970306129471e-05,0.0001702237259163008,0.00015772686032728095,3.159031036861522e-05,6.995721195916967e-05,1.1030903438835425e-05,2.7964040142737867e-05,6.954227894296136e-06,1.8163617829052108e-05,3.603299574881072e-06,1.0637898299157803e-05,1.6611277573945566e-05,3.759948020805096e-05,7.140490415421604e-06,1.8260964793398392e-05,4.82052058026044e-06,1.2457126133697531e-05,2.72621861194707e-06,7.610258429614638e-06
hw_qcd_6,0.0008864781161042383,2.9632537393789628e-05,0.00011946012837932865,0.00019173445340302199,0.00014502638906486594,7.755963231996765e-05,3.817551064644435e-05,1.7543204368003434e-05,0.00010081400206660551,8.864029649626746e-05,5.284818123699013e-05,2.8176878224155378e-05,1.3521496279530959e-05,6.544996706797575e-05,6.191741365755128e-05,4.109022413292582e-05,2.3540638056687667e-05,1.2265113364875876e-05,0.0001723112428524732,0.00012118674501472956,0.00027963843585788366,6.034839897856492e-05,0.0006904732691460654,8.609319396148562e-05,6.836369055161448e-05,0.00016426128854830227,0.00014993614944848935,2.9518884446455877e-05,6.52088022324087e-05,1.013337946240453e-05,2.575537030598487e-05,6.329429612494533e-06,1.6626268630859297e-05,3.2409345009636147e-06,9.717814080292183e-06,1.6397925818405096e-05,3.467465072624021e-05,6.526835462642676e-06,1.663466754759859e-05,4.336928070617039e-06,1.1287895991577407e-05,2.3868136866814783e-06,6.818841135435206e-06
hw_qcd_7,0.0007268412936767587,2.9943414358799182e-05,0.00011967996403773764,0.00020029683761564463,0.0001472054832923735,7.692389150285757e-05,3.7031442852316855e-05,1.6586752031573618e-05,9.863797125804544e-05,8.647617535897283e-05,5.092799816107996e-05,2.6899081184524043e-05,1.2762146077256706e-05,6.333230085363883e-05,5.9542917848597575e-05,3.920810180177722e-05,2.2291398323404727e-05,1.1514032440724305e-05,0.0001868056634736613,0.00012592394556468756,0.00028912469361591376,6.103909364224395e-05,0.0004573921032524525,8.366810593009885e-05,6.756438704853122e-05,0.00016068443205675227,0.0001450709860842604,2.8131995083985425e-05,6.204762828375578e-05,9.529589403454276e-06,2.4300113748347317e-05,5.927073365023367e-06,1.5610498822464875e-05,3.033499723251916e-06,9.12658221336797e-06,1.985840555569841e-05,3.269955483479902e-05,6.107445466026985e-06,1.55157221561608e-05,4.0001881785374165e-06,1.0482637801120492e-05,2.1540801682267896e-06,6.284625387811075e-06
