,ALL,UNKNOWN,GG2HLL_FWDH,GG2HLL_PTV_0_75_0J,GG2HLL_PTV_75_150_0J,GG2HLL_PTV_150_250_0J,GG2HLL_PTV_250_400_0J,GG2HLL_PTV_GT400_0J,GG2HLL_PTV_0_75_1J,GG2HLL_PTV_75_150_1J,GG2HLL_PTV_150_250_1J,GG2HLL_PTV_250_400_1J,GG2HLL_PTV_GT400_1J,GG2HLL_PTV_0_75_GE2J,GG2HLL_PTV_75_150_GE2J,GG2HLL_PTV_150_250_GE2J,GG2HLL_PTV_250_400_GE2J,GG2HLL_PTV_GT400_GE2J,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_7,1.0,0.0004949618408219133,0.009470728801564353,0.02374622563714804,0.06268699497747662,0.02798419279539394,0.0025782983006115965,0.00012043661175261906,0.018552837788456636,0.04748479126384371,0.031013143862739005,0.005329615306041105,0.0003980339685628802,0.010887651662933127,0.027527224581389866,0.023574712053270292,0.007123549380357159,0.0009173104697479544,0.021965836705954585,0.003873348819046069,0.0008578823912124082,0.00018496517562438248,2.8618771398287586e-05,0.07823343146366372,0.014958620191669289,0.0013793849354538416,0.00010180486433867099,0.00011977575107762036,0.003270117904411286,0.019389008410031175,0.04672535252815058,0.028387659973237323,0.015090854933541615,0.04945169242801137,0.062405242310739635,0.030553599351610155,0.10222612269529756,0.1502306678588753,0.007136866852806963,0.04791001009240779,0.00124390229613235,0.008990422978520015,0.0005274460652538171,0.003555759473120838,0.00011966113625208971,0.0011912343400504765
hw_pdf4lhc_unc_8,1.0,0.0004985765247288973,0.009577490896775957,0.02373763136415334,0.06266433955118078,0.027972835600181333,0.002578359554860522,0.00012059075846690377,0.018545488866622193,0.04746642536643243,0.031000301151696337,0.00532824223181867,0.0003982703296463936,0.010883462117283553,0.027516361898486448,0.023565589752867336,0.007120965561470926,0.0009172069963440158,0.02221663213330616,0.0038723818031849763,0.0008581162203328018,0.00018508654414795017,2.868899045962415e-05,0.07820842507498504,0.01495676596166072,0.0013800829872630885,0.00010186819342935177,0.00011973479158504205,0.0032692198895777503,0.019381970396523236,0.04670768120671059,0.028378331200663437,0.015083859187687005,0.049433601365752956,0.06238231452340601,0.03053677308113298,0.10218001077160284,0.15016702334503548,0.007134176942901926,0.047888324161241905,0.0012442969328677776,0.008991251791306314,0.0005281600050991195,0.0035591769738102523,0.00012004284663017944,0.0011938641546794557
hw_pdf4lhc_unc_9,1.0,0.0004974394156794786,0.009546135187004638,0.023729656711615844,0.06266004999019385,0.02798654197972376,0.0025816197476858514,0.00012077274950094391,0.018541291190823827,0.04746571388057586,0.031012075970657027,0.005333379430626723,0.0003988354220415503,0.010881849490796541,0.027517073750558892,0.023573355236517494,0.007126880667456361,0.0009184778774170641,0.022144130289408866,0.003875375690763088,0.000859072467066399,0.000185416901075594,2.8729184794659608e-05,0.07825819696553056,0.014972345539886715,0.0013818701456391137,0.0001020707202574625,0.00011967705665036438,0.0032675397682192767,0.019374997190939665,0.04669835873160655,0.028381702730116535,0.015079613254810033,0.049424607020026705,0.06239322845996072,0.030531138608831658,0.10217114322451532,0.1501941863852965,0.007134431828568795,0.04789633651349506,0.0012440954672860447,0.008991458957425015,0.0005280199896185916,0.0035582153157836965,0.00011986323214447414,0.0011930296614068396
hw_pdf4lhc_unc_10,1.0,0.0004972576068746097,0.009539578005534902,0.023750109086433286,0.06268164147000028,0.027967619986960544,0.002575545005720939,0.00012033986065009815,0.018553681059233575,0.04747799737664129,0.030997719572963083,0.005324590225664691,0.0003976701978984087,0.01088736232399425,0.027522111702274688,0.023564319432512946,0.0071175779940367175,0.0009162091318345549,0.02212790681102476,0.0038703635528431852,0.0008571342236688065,0.00018471731821105726,2.8610876459865946e-05,0.07818059409613749,0.01494458048037669,0.001378125623474973,0.00010166212004550876,0.00011980899102676448,0.003271269167667908,0.01939251579394068,0.046726370889273255,0.028380824113236787,0.015092181732438942,0.04945242085607175,0.062386420757098576,0.03055229913484799,0.10221603825906365,0.15018173951028274,0.00713551300946505,0.04789499259139718,0.0012441694885504276,0.008990267673323407,0.0005278112365271661,0.0035575877550898926,0.00011992543982552707,0.0011928184594010938
hw_pdf4lhc_unc_11,1.0,0.0004962348974198129,0.0095149347611559,0.02373708761635048,0.06267299219046546,0.027984938875073757,0.0025797923603234803,0.00012062644986763756,0.01854602613514311,0.04747412397303707,0.031011970643372303,0.0053310096421480945,0.0003984401493096396,0.010884350649111314,0.02752179842629481,0.02357349508736157,0.007124722781046734,0.0009177948434515421,0.02207032331891847,0.0038742025958948103,0.0008583908836605177,0.00018516517083025177,2.8685043327603137e-05,0.07824284283674543,0.014964150477850822,0.0013805735174745157,0.00010188683003941557,0.0001197055617558105,0.0032686703029106644,0.019381050998613,0.04671034464597078,0.028384591548807653,0.01508449376614662,0.04943763981538514,0.0623993867808833,0.0305411258738783,0.10219671317272731,0.15021175557277527,0.00713528211718059,0.04790222923302868,0.0012439032303125524,0.008990433792731123,0.000527635833892719,0.0035565519449706796,0.00011977897378695243,0.0011921466785683233
hw_pdf4lhc_unc_12,1.0,0.0005000091591589352,0.009625531205956578,0.02371535097417757,0.06263603622431686,0.027986095049386338,0.0025839720043077134,0.00012108210691924579,0.018530997186791607,0.04744787619016072,0.031008671374549882,0.005335895764812204,0.00039943062217563587,0.010876679309637613,0.02750750546300726,0.023570307382289223,0.00712834696911294,0.0009192980380311999,0.022327952311966992,0.003876598915010949,0.0008600028923944818,0.00018583231905346313,2.8839345188504512e-05,0.07826962832029667,0.014981775505614175,0.001383849211334828,0.00010223401809227099,0.00011959461602358636,0.003265449683578483,0.019362970540154126,0.0466752494609566,0.028375918913739747,0.015069353822667268,0.04940130667617475,0.06238097374585635,0.030509781266781492,0.10211963522171964,0.15015416072035873,0.007132170479022572,0.047880450786464177,0.0012444580811089446,0.008993070758546018,0.0005286621615551488,0.0035615605410164912,0.0001201952333411809,0.0011952394271908247
hw_pdf4lhc_unc_13,1.0,0.0004997459033108166,0.009611599639471991,0.0237241545544886,0.06264758198759512,0.027979604585409313,0.0025817196906929634,0.00012092663115677298,0.018536773235179944,0.0474548246142045,0.031004354341507882,0.0053328941400592935,0.00039901791596839113,0.010879000272456517,0.027510321443754124,0.023567474275897605,0.00712493305477669,0.0009185120477932672,0.022295614519373036,0.003874743641287069,0.0008593276147379146,0.00018559000266821097,2.880114725597238e-05,0.07824074954524171,0.014971521500501888,0.0013824836354107415,0.00010210523664246525,0.0001196750944716903,0.003267077512707351,0.01937055287955112,0.04668860884870718,0.028377061090996674,0.015074852582350282,0.04941461365861687,0.06238077567418451,0.03051885474155709,0.10214097185181083,0.1501547488887998,0.007133033770536539,0.047880357014439226,0.0012447143521872946,0.008993562693807515,0.0005286470092993575,0.003562035374543636,0.00012027847058161227,0.0011952033140086114
hw_pdf4lhc_unc_14,1.0,0.0005000134776593195,0.00961923391687532,0.023721086400804853,0.06264389754640709,0.02798119654068954,0.0025823974193498246,0.00012099697429513134,0.018534758660643604,0.047452179833909765,0.03100534722217393,0.005333923186176531,0.00039916368677095555,0.010877996874797258,0.027509077630927223,0.023567979737566497,0.0071257717815969785,0.0009187858469592166,0.02231278097004502,0.0038752732008366423,0.0008595751826577489,0.00018569485151602818,2.8824490638323403e-05,0.07824763827784624,0.014974573458671547,0.0013829807625438026,0.00010213606587484873,0.00011966402976695305,0.0032666075016332423,0.019367950024881758,0.046684527449044874,0.028376870263763492,0.015072662594037098,0.04941049445932832,0.06238069473304708,0.03051448098764618,0.10213205597450954,0.1501523021801143,0.007132865692378373,0.047878824884746846,0.0012448554730881487,0.008994359771365028,0.0005287641275031185,0.003562825420212558,0.00012036040579751495,0.0011955500289023268
hw_pdf4lhc_unc_15,1.0,0.0005001528888449062,0.009625654541862295,0.02372568897719601,0.0626484060729775,0.02797546338298834,0.0025806759103109596,0.00012089109489750529,0.018537278493078,0.047454251267493246,0.031000568634948038,0.005331275291620561,0.0003988353629493653,0.010879160223311007,0.02750975973233159,0.02356481544092929,0.007122865656708094,0.0009181028997197424,0.02232775217762594,0.003873773217296449,0.0008590318766031302,0.00018550802959835523,2.8797696785480994e-05,0.0782244426057083,0.01496645068379007,0.001381927759133827,0.00010201729675071062,0.00011968496733376017,0.0032674495933838667,0.019371787564819658,0.04669040940179715,0.02837617459372145,0.015075345286596929,0.04941666127615347,0.06237804202958503,0.03051878605163476,0.10214092471195473,0.15014567510833346,0.007132843279443841,0.04787668442164844,0.0012448251979110942,0.008993728439159014,0.0005287283688328271,0.0035626656160851083,0.0001203885871274805,0.0011956482890192173
hw_pdf4lhc_unc_16,1.0,0.0004991552856526623,0.009606283532821204,0.02368600690046382,0.06261168027573075,0.028017994817674554,0.002592549336169535,0.0001216709740666588,0.01851329065767903,0.04743498027718353,0.031033945094278308,0.005348437501290219,0.00040103283528957704,0.010869401155220303,0.02750397504718738,0.023586481886896948,0.0071421474864275065,0.0009224050040128906,0.022284775122460413,0.003884127423458201,0.0008626109058912046,0.00018671907583421075,2.89961738284008e-05,0.07838930108887567,0.015020576659314498,0.0013889164240000077,0.00010274557613703982,0.00011937095367132104,0.0032597731789734356,0.01933724026924414,0.04663709562554182,0.02838075919210266,0.015051427824165336,0.0493654911760046,0.0624000533428574,0.030482624854134086,0.1020678123076003,0.1501971494340684,0.007130948628850839,0.04788947023674875,0.0012439856746391826,0.008993409071335882,0.0005285122539484668,0.0035601158736264654,0.0001199696859335622,0.0011945838987088284
hw_pdf4lhc_unc_17,1.0,0.0005022242146064408,0.009688592383278868,0.02370907912750574,0.06261952542283865,0.027980566194392265,0.002584742206736318,0.00012117229868579115,0.018526400815125615,0.04743612440568894,0.03100198946345335,0.00533612087535871,0.0003996736913837919,0.010874101985019254,0.02750026298682787,0.02356573248753363,0.007128248969514837,0.0009195218212166257,0.022476936786475363,0.0038765677760833487,0.000860405902666773,0.00018597495299313711,2.8870056936637374e-05,0.07826437119280516,0.01498456929390081,0.0013846582887385684,0.00010238603835845937,0.0001195627735415419,0.003264659109540037,0.01935808812159979,0.04666265419215041,0.028369371706228268,0.015064953716284581,0.04938726720013789,0.062365303649166,0.030499546171677043,0.10208911021958565,0.15011410001408237,0.00713052362634166,0.047868482701665716,0.0012445934155093136,0.008993321424320563,0.0005291757386727483,0.0035634800944896027,0.00012031214739138613,0.001196674339490458
hw_pdf4lhc_unc_18,1.0,0.0004965383541257306,0.009533632210494112,0.02376510631126559,0.06268715520077996,0.027955984883150903,0.002572134798641982,0.00011986178625914381,0.018563066379410978,0.04748405438307917,0.030988315936039974,0.00531883072659374,0.0003968065523966082,0.010892681042505964,0.027525106919542384,0.023560008171086905,0.007114114675555683,0.000914747417317194,0.022117119055120926,0.0038676507237714636,0.0008557678626892708,0.00018409663064856993,2.843212101527061e-05,0.07814738257028936,0.014930665777826814,0.00137544803880664,0.00010152070356972997,0.00011981711886544225,0.0032734825658026693,0.019405714266504875,0.04674031937870961,0.028375105991332535,0.015103510803638245,0.0494636754978633,0.06237419515567041,0.03057517970609852,0.10224905145010314,0.15016912198883742,0.007135452924256708,0.04790391051047128,0.0012427615592288193,0.0089836086339628,0.0005271769056846583,0.003551753975217258,0.0001192048693491567,0.0011907274664190873
hw_pdf4lhc_unc_19,1.0,0.0005002775459428112,0.009635869125166459,0.02372202091511563,0.06264310303846327,0.027977326628887345,0.0025813788525162022,0.00012093600854622861,0.018534768053405693,0.04745099937058334,0.03100146583924526,0.005332021023535793,0.0003989529950692542,0.010878259462253605,0.027508356796261662,0.023565425400620968,0.007123930473231107,0.0009183145866138563,0.022351869942251093,0.0038743203873129245,0.0008592275739449374,0.0001855717030737039,2.8806568603012434e-05,0.07823376234588891,0.01496958099561002,0.0013823384507403395,0.00010205513409491658,0.00011963760984335037,0.003266729702367084,0.019368602478020344,0.046684383774702284,0.028375186249059377,0.015073138584084008,0.04941079350318723,0.062377157877261044,0.03051530846159741,0.10213188643435821,0.15014345326205236,0.007132249895814564,0.047876400973608776,0.0012445887100151288,0.0089928900068656,0.0005286981070042486,0.0035620355165321654,0.00012031378395806655,0.0011956058526904046
hw_pdf4lhc_unc_20,1.0,0.0004984506770376169,0.009573561552420553,0.02372906174977158,0.06265839257762265,0.027981540206574285,0.0025809259125196492,0.00012080624194312738,0.018540290592856303,0.04746275223605884,0.031007301977026756,0.0053320856766073885,0.0003987978056039913,0.010880959609538582,0.027514802161935584,0.023569749254589063,0.007124720741829256,0.0009182028158280244,0.02220700684381684,0.003874487022672919,0.0008589544701086447,0.00018541270510814855,2.8753964960560368e-05,0.0782404723319224,0.014968219000207684,0.0013817279234861887,0.00010202273579166136,0.00011968809461906144,0.00326767920992095,0.019374504590437762,0.04669751769197803,0.028380239636841238,0.015078463876809726,0.049424258140593536,0.062388192641887406,0.03052716018981839,0.10216337282327136,0.15017763553638605,0.007133921318767311,0.04788847485137971,0.0012444521813899181,0.008992514772652612,0.0005282631221888459,0.0035600378548949624,0.00012010317622926255,0.0011940615020955725
hw_pdf4lhc_unc_21,1.0,0.0005118922909151412,0.010007150442421616,0.023656159453036462,0.0625210848053556,0.02797557518531347,0.0025932804398463155,0.0001222277317231781,0.018488040258618277,0.04736542639451679,0.030984917692355386,0.0053443934266318655,0.00040172271526832463,0.01085571594806369,0.027462498747966305,0.023552252983111473,0.007133885566080116,0.0009223819465041081,0.023221078242521065,0.003880741412277367,0.0008637852629403655,0.00018746089088207774,2.923389648582781e-05,0.07830588498373449,0.015019514657930656,0.0013916089962320807,0.00010307520558667216,0.0001191928700151052,0.003256701213437792,0.019313705741379125,0.04657136794535808,0.028342435929862422,0.015027764466386519,0.04929344907352214,0.06231020440538727,0.030423205169540557,0.10189216373709573,0.14994773267656264,0.007120966200560765,0.04781013119688869,0.0012449705338133299,0.008995239704380166,0.0005314857781454436,0.003572932973543926,0.0001211296512705717,0.0012042311565309933
hw_pdf4lhc_unc_22,1.0,0.0004996193375769555,0.00960838851708881,0.023721552653671058,0.06264492562508323,0.02798258648189341,0.0025825613188178165,0.0001209443386173689,0.018535339000600042,0.047453947821267654,0.03100669633813109,0.005334015031695221,0.00039914276067748493,0.01087857795483552,0.02751000828780507,0.023569176409839198,0.0071265543612436645,0.0009187750874674874,0.022289749519211612,0.003875492715415328,0.0008595675631869513,0.0001856425534104784,2.8796310010438307e-05,0.07825383080174855,0.014975420625985876,0.001382893604876503,0.00010218506301947789,0.00011964322326248056,0.0032664920097159366,0.01936832440190356,0.04668494087562516,0.028376892019803937,0.01507352976685156,0.04941082283185115,0.062381420326060616,0.030517495302897858,0.10213775383704672,0.15015890704235213,0.007132835632353718,0.047882464097725744,0.0012444867010075258,0.008992813833543058,0.000528592188587411,0.0035611691170657988,0.00012014914395286961,0.0011948775652164609
