,ALL,UNKNOWN,QQ2HLL_FWDH,QQ2HLL_PTV_0_75_0J,QQ2HLL_PTV_75_150_0J,QQ2HLL_PTV_150_250_0J,QQ2HLL_PTV_250_400_0J,QQ2HLL_PTV_GT400_0J,QQ2HLL_PTV_0_75_1J,QQ2HLL_PTV_75_150_1J,QQ2HLL_PTV_150_250_1J,QQ2HLL_PTV_250_400_1J,QQ2HLL_PTV_GT400_1J,QQ2HLL_PTV_0_75_GE2J,QQ2HLL_PTV_75_150_GE2J,QQ2HLL_PTV_150_250_GE2J,QQ2HLL_PTV_250_400_GE2J,QQ2HLL_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_8,1.0,0.002550670799619139,0.03292267061796943,0.09462404094050479,0.05651482652118832,0.015790493120377745,0.0035405461494171456,0.0007231640446383101,0.029252440274844846,0.02264257680652144,0.008106907862062581,0.002071161911476567,0.0004469889841465437,0.012509469552725236,0.011615956155417042,0.005100797575356633,0.0015718256930281217,0.0004149927147197435,0.07718376776429339,0.0331826923120236,0.20593072452374883,0.008201918173957998,0.13544160475654285,0.024059044882486096,0.013269736565984803,0.09562109947916514,0.07840516748864963,0.002991187236208176,0.015324848593650516,0.0003579284501888491,0.0023144093403745705,0.00013638199686341558,0.000924785897967701,3.433087096153e-05,0.000308753778925808,0.0005366341882181099,0.0038315108342499757,0.00010920207768191052,0.0008318498009245678,4.710852723709096e-05,0.00038450165394640103,1.473591799673947e-05,0.0001565451637386334
hw_pdf4lhc_unc_9,1.0,0.002550513270061735,0.03292680006238376,0.09451144471031256,0.05644307191876756,0.01577475391312283,0.0035394222692366373,0.0007242003573509566,0.029298552007364146,0.02268001584745685,0.008121142076397546,0.002075809376829524,0.0004484625527043343,0.012545592503313375,0.011652184612164955,0.0051188759420808475,0.0015782478692755225,0.0004172141709014413,0.07716883314550448,0.033142668237614414,0.2057118784753902,0.008196514925621672,0.13527966976360722,0.024102827362197474,0.0132724866244742,0.09569418121088265,0.07859825349997113,0.0030016375171366115,0.015385504045784782,0.00035971053769055084,0.0023257470812523056,0.00013709219680956524,0.0009294522462702761,3.453179360871284e-05,0.00031062986662543264,0.0005382857754205952,0.0038507552413773235,0.0001097672918655301,0.0008368037378704273,4.736661503438266e-05,0.0003866368011105122,1.4902021231867204e-05,0.00015756052592303304
hw_pdf4lhc_unc_10,1.0,0.0025408710800618687,0.03279200473226755,0.0946687695842583,0.05646584089362865,0.01576339039292672,0.003535355052841978,0.000723449593325125,0.02931473136679602,0.022674563800569716,0.00811208310237123,0.002072379648808324,0.0004477276441026368,0.012544226871320861,0.011642175889746764,0.005110126605465158,0.0015743169471001284,0.0004159819275963054,0.076870337442028,0.03320872852003868,0.2059395156872182,0.008200453981152891,0.1353729700748721,0.024100734586025463,0.013278196999612062,0.09570462807278132,0.07855606627358991,0.002997152946729517,0.015358874893121315,0.00035877594208691833,0.00232074556789938,0.00013685124397681388,0.0009279194875439425,3.452730689410763e-05,0.00031006500162099803,0.0005374809405905615,0.0038399724426148286,0.00010947404298684216,0.0008339064182569587,4.7289220785130013e-05,0.0003854033552683063,1.4793992313514945e-05,0.00015714042680486435
hw_pdf4lhc_unc_11,1.0,0.002557373257863458,0.03301336359063613,0.0945111632010266,0.05645360668717932,0.015775516037320105,0.0035374963152432783,0.0007214987371568452,0.029269264918460658,0.022660115619114744,0.008113881005702725,0.002071848954347648,0.0004466984443007658,0.012531717780526558,0.01163864299699734,0.005112259997374576,0.0015754724645887657,0.00041567865638592657,0.07738926242025009,0.033142038817779815,0.20571344226692778,0.008195857986204176,0.1352947759277298,0.024078213850003187,0.01326757027192656,0.09562853880395372,0.07850570003004338,0.002997411098957615,0.015362391796514562,0.0003589653504887379,0.002322224681191794,0.00013693162597972232,0.0009288159287791757,3.4487855564250865e-05,0.00031061247455485064,0.0005367615848476382,0.0038410289882124774,0.00010933475152169795,0.0008344362562740217,4.726470726206535e-05,0.00038600596625480173,1.4809961760439462e-05,0.0001575179327922014
hw_pdf4lhc_unc_12,1.0,0.002546478627462887,0.03289633825128523,0.09453380324098332,0.056449616034994037,0.015769140483160755,0.003535902393451178,0.0007224195857410534,0.02930313087164858,0.022681436890821492,0.00811947868898895,0.002074589780066347,0.00044777241160793023,0.012548335288199925,0.011654348021675956,0.005118591641917277,0.001577432276630768,0.0004166484971360282,0.07712009062227503,0.03315197261240829,0.2057438423714288,0.00819685829242845,0.13528545491615865,0.024106129427252886,0.01327382768399217,0.09569412448357995,0.07860627766742909,0.003001815880964093,0.015387547612661324,0.0003596581860166404,0.002325839711375676,0.0001370701537005474,0.0009298652782037881,3.456226640276371e-05,0.0003105028898659438,0.0005380103574009298,0.0038484303704589594,0.00010968732760971965,0.0008363396962483801,4.738596848518653e-05,0.0003866327231339905,1.4849478401769413e-05,0.00015776103634527355
hw_pdf4lhc_unc_13,1.0,0.0025489689343340936,0.032894871584359275,0.0943941731468611,0.05637816755255803,0.0157615304593735,0.003538290275988646,0.0007242493612828574,0.029364487329625176,0.022726263463512912,0.008135670865900883,0.0020792066190185522,0.0004492828568891259,0.012585364561716222,0.011687125113150227,0.005132207702169569,0.0015815904535748453,0.00041791335764269417,0.0771252215436535,0.033099122230087645,0.20549083263305426,0.008192071625866205,0.1351207018427202,0.02415856055130937,0.013283076981807562,0.09581258943376712,0.07880541552682417,0.0030109783794452197,0.0154334627792321,0.0003608498442961808,0.002333573024202278,0.00013757062895142932,0.0009328873188351742,3.469027581686453e-05,0.00031177156612080683,0.0005399097892784849,0.003859365605484813,0.00011004463815619989,0.0008390814586250769,4.759239268869035e-05,0.00038816320740072004,1.4907102625452034e-05,0.00015819598179277327
hw_pdf4lhc_unc_14,1.0,0.00254609537354722,0.03287436683935943,0.0946409924566606,0.056475266950220586,0.015759851182457627,0.0035288366069937452,0.0007177096540961791,0.029300638436941105,0.022666313433170413,0.008107208466360295,0.0020675359723368427,0.00044482307132811226,0.012540957964118428,0.011639031567509252,0.005108743618371393,0.0015718542910535573,0.00041406532112291263,0.07706478377184454,0.03319120687004314,0.20589159794396528,0.008200023539324912,0.13535410100340498,0.02408986880505059,0.013274567759079868,0.09565664824058537,0.07853001367903906,0.002995321899844293,0.015352908588911331,0.0003587066282189413,0.0023184160640959497,0.00013657292859157002,0.000926763978759449,3.4438507603099776e-05,0.0003094932547544528,0.0005351667900344766,0.0038319491388951786,0.00010882423387369916,0.0008317497776116999,4.708710361462533e-05,0.0003841057766586257,1.4704610966437351e-05,0.0001566878995807755
hw_pdf4lhc_unc_15,1.0,0.002548597041258458,0.03288491555212656,0.09461304538282471,0.05650060748519849,0.01578320213115777,0.003537871415733626,0.0007232222064500707,0.029272848306239115,0.02265381430351346,0.00811140419257332,0.0020723249831847896,0.00044754238453318903,0.012522375287201938,0.011627523349254973,0.005105186519968227,0.0015730149906413,0.0004155736784126379,0.07713255990337933,0.033180387591467284,0.20589308531916456,0.008199835425769948,0.1353982234855769,0.02407426366223977,0.013272810863996662,0.09565123808287673,0.07846221333770621,0.002994344330049508,0.015343389849552434,0.0003586230025112949,0.0023177834061921653,0.00013670466670155044,0.0009266364927321015,3.4498815571224644e-05,0.0003094265991395485,0.0005378486349774877,0.003836180336529803,0.00010934161748103387,0.0008334232895141024,4.728809388601484e-05,0.0003855169546848471,1.4824473861574387e-05,0.00015648255416535642
hw_pdf4lhc_unc_16,1.0,0.002543934720076996,0.03285996548838641,0.09440251852108758,0.05640407243544754,0.015767836656096667,0.0035388155752619278,0.0007243799329602011,0.02933240437946671,0.022721098175943123,0.008142349138015313,0.0020823555054616124,0.0004500482981514947,0.012581690974679947,0.011695358832342437,0.005142359890425088,0.0015862718093989153,0.00041948906151285166,0.07703117242366529,0.03310192266819884,0.20553005029661214,0.008192354738903193,0.13516302786584333,0.02414871543041235,0.01327594175848286,0.0957671137360943,0.07881533728013813,0.003015362140620433,0.015463944401660714,0.00036178652440512946,0.0023391858020788883,0.0001378404011447631,0.0009350329540443398,3.477457846247316e-05,0.00031217443193944463,0.0005409829945499184,0.0038732043442856116,0.00011047980680399084,0.0008431986935845237,4.77377457860337e-05,0.0003897306367709702,1.5017441600635147e-05,0.0001589615091968655
hw_pdf4lhc_unc_17,1.0,0.002542280164562575,0.032805188304493665,0.09458770627504197,0.05646863902214153,0.015766869948962602,0.0035321916851896104,0.0007208889551155491,0.02932224868894961,0.0226891532584251,0.008118574328212199,0.00207211496727688,0.00044630358243917924,0.012554816495574245,0.011658715038615841,0.005116967722286157,0.0015760582391802108,0.0004158513802199005,0.07690537199312232,0.033171340622228256,0.20583732086746334,0.008200598402783782,0.13532510241596105,0.024114424102962124,0.01327964436541261,0.09572136432804267,0.07863275400873612,0.0030013051188785282,0.015388263152968663,0.0003596152385528851,0.0023252387497989875,0.00013689472840333432,0.0009292882997926011,3.444149859342565e-05,0.00030973072863579653,0.0005371822805904853,0.003844960313303546,0.00010936489371510377,0.0008360040372939956,4.715423760820436e-05,0.00038634308023861446,1.482556610562494e-05,0.0001568989121211248
hw_pdf4lhc_unc_18,1.0,0.0025544458190391835,0.03298359135467044,0.09458993289481575,0.05649235876383769,0.01578700280183097,0.0035411028330542237,0.0007236497584053213,0.029251410437853433,0.02264113473614498,0.008106473729484804,0.0020711926027855826,0.0004471523676445443,0.012511058196222771,0.01161625743463007,0.005101171502802717,0.0015717568600577925,0.0004152082696424571,0.07731560509170707,0.0331712272481318,0.20586424691461,0.00819927170720986,0.13539809287498203,0.024057849125723726,0.013267600081578547,0.09561016362665374,0.07840333084613502,0.0029904329658675347,0.015324779974351941,0.0003580262249263389,0.002314658744722063,0.00013651690037772688,0.0009257045275819622,3.443753115877028e-05,0.00030934065410906104,0.000536530158556014,0.0038332261914462234,0.0001092430680876347,0.0008319688371080245,4.7152298419112967e-05,0.0003842561477561739,1.478736931616684e-05,0.00015665052656068396
hw_pdf4lhc_unc_19,1.0,0.002544719361293749,0.032842962551881176,0.09462525052825016,0.05655777288374021,0.01582756007727637,0.0035550036382548077,0.0007266153148625588,0.029235237818027962,0.02264085530114397,0.008115159531701497,0.0020761182981003027,0.0004484283512798944,0.012497661533030365,0.011609275876622013,0.005101441590436085,0.0015734117266932184,0.0004159860493960043,0.07699351063554058,0.033179703360403885,0.20599780221962743,0.008205696616597976,0.1355627566699636,0.024053548700750757,0.013274761320557516,0.09566360955480573,0.0783796608847007,0.002989663957854813,0.015315281095124209,0.0003576450981385087,0.0023125955423276418,0.0001363462720344813,0.0009241966202297003,3.43610591603864e-05,0.0003088211693858859,0.0005373534675858422,0.0038345230809907417,0.00010924711274050524,0.0008321565389223072,4.714150494342086e-05,0.00038450570488007135,1.4782894698110246e-05,0.00015686848604487945
hw_pdf4lhc_unc_20,1.0,0.0025476394562734452,0.03289474432153795,0.09454839261767412,0.0564555054491715,0.01577515188028687,0.0035378284251549423,0.0007233212237274537,0.02929918625889296,0.02267550551466087,0.008117314466840369,0.0020747838121253554,0.0004482468142268001,0.012544907933669632,0.011648960370540667,0.0051158828081627515,0.001576268549021961,0.00041656277284413535,0.07711685385916447,0.03315643128776536,0.20576911684630297,0.008197331564346558,0.13531029821647192,0.02410007141141233,0.013275073906554686,0.09568984027238922,0.07857681169634215,0.002999827512709573,0.015375604172404465,0.00035997808515553237,0.002324519634443528,0.0001369732760836729,0.0009297415111628205,3.4860010298146316e-05,0.0003103410796001774,0.0005384619586437481,0.0038457438791996436,0.0001096560991798793,0.0008361941006987268,4.75682921409564e-05,0.00038622241951649953,1.4859252516868526e-05,0.00015741698068430938
hw_pdf4lhc_unc_21,1.0,0.002552351519123398,0.032954375686271575,0.09446359137359452,0.05641929427753949,0.01576806293827411,0.0035393260951496067,0.0007244136109985464,0.029300342035340207,0.022684215484454692,0.008126479521076892,0.002078824048467067,0.00044966212996546014,0.012550406510856019,0.011661937441456584,0.005124996184154528,0.0015806352414649014,0.0004185897425655121,0.07725302903105404,0.03312615385862641,0.20561692837057924,0.008193536333691845,0.1352202909954391,0.024109609471417135,0.013270715697606818,0.09569683599585739,0.07863733374164424,0.0030047361436421134,0.01540511945195304,0.0003607338156307299,0.002330626573100181,0.0001373864910453173,0.0009332366716550112,3.4735089789099684e-05,0.0003121094137525358,0.0005397488349340075,0.0038585630895630364,0.00011010291716349921,0.0008405767493599468,4.7622919845410716e-05,0.0003888823761787749,1.506382251631088e-05,0.00015881830320164467
hw_pdf4lhc_unc_22,1.0,0.002548828554424202,0.03290698522928072,0.09453225091144651,0.05645727884588208,0.01577786057746142,0.0035389992856602734,0.0007235668357149784,0.029296061559442664,0.022676896844109822,0.008119775035124272,0.002074884719994772,0.00044798796576004177,0.012541488100661982,0.011648063112787172,0.005116248802236313,0.0015772347477534688,0.0004166342738220073,0.07713831060381698,0.03314991933044109,0.2057518678524296,0.008197641966485526,0.13530822767434017,0.024098939242085234,0.013273863576691015,0.09569308514130782,0.07857865299639805,0.0030005429379931525,0.015377229022674748,0.0003593817877418489,0.0023240542165847778,0.00013698862142037704,0.000928871258475352,3.451051036165789e-05,0.00031028770931526464,0.0005382980335430949,0.0038462548689266788,0.00010965804522686244,0.0008361354384332551,4.7328381026127016e-05,0.00038654661349244997,1.4841956417471229e-05,0.00015751681280862703
hw_pdf4lhc_unc_23,1.0,0.0025382502955370308,0.03278676608455423,0.09456555163125055,0.05647868793196103,0.015787522233810105,0.003543690863247445,0.000726294812755339,0.02931320278837104,0.022689976948824377,0.008125205916077582,0.002076991680885146,0.00044878570138834177,0.012547658979886696,0.011653545417264415,0.005117720002507236,0.0015777732441460844,0.00041685417788531605,0.07685838535596291,0.03316219340863612,0.2058324661103398,0.008200957458143872,0.1353638011708293,0.024114304955272198,0.013280610535572055,0.09575198519267993,0.07862325864764211,0.0030018640397394057,0.015383751550220972,0.00035957615623839745,0.002324124014401411,0.0001368360499466552,0.000928436678177343,3.441929474150389e-05,0.00030958167863802486,0.0005391468330588067,0.003848064456600574,0.0001097973812445161,0.0008364536060162046,4.729125351129982e-05,0.00038629961611090757,1.4816399531204541e-05,0.00015709944639247795
