,ALL,UNKNOWN,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_nominal,1.0,1.5143668445114665e-06,0.08714388450502146,0.0021350553565485917,0.0005937791519633597,0.0001045649497928427,1.628651736409967e-05,0.007085117994306457,0.0015411206203951925,0.00021802735911208515,2.8021292978379707e-05,0.13663564244446857,0.4252823938879089,0.1339144169555845,0.09281489399933222,0.015307299470759126,0.013246489163749781,0.019624304335515253,0.00714323439392855,0.01062390310966796,0.016867531304627783,0.011729666360679923,0.005159782197181187,0.007315886183416077,0.0011852476414091352,0.0017804400918767836,0.0006581513010772293,0.00100247696731553,0.00034522170053121555,0.0004956463766433024
hw_alphaS_up,1.0,1.5428168483815526e-06,0.08822397754235248,0.002169127655754865,0.0006034847804702729,0.00010626543253926337,1.6441161087025e-05,0.0071942310630714185,0.0015656522709428023,0.00022178488421466271,2.8544927442502492e-05,0.131949652990035,0.4243408253300649,0.13533278713267705,0.09415862353456338,0.015551270165007453,0.013388329379036806,0.019914749537817623,0.007255621410651398,0.010743926726980421,0.017109371114264964,0.011905382909594838,0.0052356878772175,0.0074253183334153,0.001203505116856553,0.0018087850194909148,0.0006691682593146131,0.0010194467112582043,0.00035132542748421083,0.0005051704895452183
hw_alphaS_dn,1.0,1.4905368056735968e-06,0.08649500569369513,0.0021053326778192405,0.0005857845450520986,0.00010315136402784476,1.6067998002405174e-05,0.006991328978264066,0.001521482065702385,0.00021521350745606693,2.7396213108233703e-05,0.14123454812477385,0.42577952244198547,0.13245977763499625,0.09150520347766075,0.015081856416594949,0.013102398308247368,0.019342993894682692,0.007039863910430274,0.010503264486079182,0.016636092394411696,0.011568699343010766,0.005086973133924652,0.007213421020336376,0.001167600138256424,0.001754224223075968,0.0006478713504632797,0.0009870068711595413,0.0003393623458375076,0.0004870669041399047
hw_pdf4lhc_unc_0,1.0,1.50891096063956e-06,0.08627504605354726,0.002133537442629158,0.0005925624787122517,0.00010405361493791464,1.620639087472906e-05,0.007079764351526311,0.0015380317842940037,0.00021720081287531634,2.7810713383232525e-05,0.13674610102254947,0.4257805814866416,0.1340392555008907,0.0928940697682604,0.015311178714575477,0.013260134382545249,0.01964053607627847,0.007145094978564629,0.010635812579238655,0.016883765535570423,0.011734122557486798,0.005161966997047847,0.00731845929397179,0.0011850597308054236,0.0017801765061422488,0.000657635438744618,0.0010014069846402426,0.0003444449386814151,0.0004944749536236794
hw_pdf4lhc_unc_1,1.0,1.4983435937723392e-06,0.08651231660864947,0.0021259487444850005,0.000589806778222363,0.00010356599531805648,1.6087558644133967e-05,0.007047789121997536,0.001529331534526935,0.00021571735233493462,2.7657240877508308e-05,0.13700506412965402,0.42575782834752113,0.13400123991499047,0.09275775315665914,0.015272709414580903,0.013251661074077674,0.019604646295632824,0.007124496858819798,0.010619403415508419,0.01683519086705029,0.011688592930949922,0.005156321595754461,0.00730070089797589,0.001183853692774856,0.0017754950139092513,0.0006573014075861499,0.0009994544521558857,0.0003447503355609058,0.0004938169201881885
hw_pdf4lhc_unc_2,1.0,1.5124117436789548e-06,0.08697542782809566,0.0021333319099289517,0.0005928611489860653,0.00010432197735630435,1.6167247182599163e-05,0.007078826254126997,0.0015385590335931464,0.0002175257866459043,2.7643509558847468e-05,0.13670113763344474,0.4254070994014175,0.133930589794346,0.0928105484177288,0.01530138477948685,0.01324826520442672,0.019622661075853448,0.007140477593333174,0.010624711850094948,0.016866029882768516,0.011725234888953818,0.005158954732994382,0.007313471223451519,0.0011848244050599688,0.0017793935956463317,0.0006576838628661161,0.0010016893562333864,0.00034481621722465326,0.0004948489774509241
hw_pdf4lhc_unc_3,1.0,1.4950506601008279e-06,0.08720347370397866,0.0021136598385685873,0.0005859998117229727,0.00010307097149769991,1.5945288331490618e-05,0.007005105306459958,0.0015197472693825713,0.00021455563361732732,2.758909179360405e-05,0.13758877691737598,0.42570329126096873,0.13368349117946057,0.09240224448139885,0.015195802935267785,0.013217234723530022,0.01952141920361598,0.007087415187107944,0.010585497855554205,0.016758003374212866,0.011624396861845694,0.00513766289966383,0.007268545451427353,0.0011801218135302713,0.0017685888220615189,0.0006551612048536705,0.0009957804909688027,0.0003436959025419532,0.0004922274686009663
hw_pdf4lhc_unc_4,1.0,1.4857029759640191e-06,0.08410194805698452,0.002098548737005354,0.0005790309009225613,0.000101063897043387,1.5613221581765554e-05,0.006966227718437558,0.001503318386230906,0.00021071628294691978,2.680370973871692e-05,0.13813011019758842,0.42779299112462676,0.13404795551887413,0.09254491743120302,0.015161108796456987,0.013258483235423729,0.019550906495318945,0.007074143408616316,0.01062651443207994,0.016796870686515447,0.011619145196558016,0.005129549501095036,0.00726086521449338,0.0011747489619590716,0.0017609451694080137,0.0006503679150091636,0.0009887698164687158,0.00034001929778836395,0.0004868309866488331
hw_pdf4lhc_unc_5,1.0,1.500503403477041e-06,0.08614804183170992,0.0021278884468837024,0.0005901380341293108,0.00010355245877833673,1.5976097494179634e-05,0.007054692414265027,0.0015307505937525773,0.00021595380303329387,2.766092783235996e-05,0.13703910165429745,0.4259199873482223,0.13403565728496664,0.09279927776019524,0.015283172884071794,0.013257280357881575,0.019616236193636193,0.0071299889758411,0.010626038772681406,0.01685065252272505,0.011700758995984556,0.005159334362932917,0.007306813057549494,0.0011850119826143128,0.001777527299072309,0.0006578391553789248,0.0010002672400632937,0.00034483129399984615,0.000494067746603409
hw_pdf4lhc_unc_6,1.0,1.5143465527773132e-06,0.08710326866628608,0.0021354610573683297,0.0005936988517418071,0.00010442542184918951,1.6157724075874977e-05,0.007085473527438074,0.0015411398669389145,0.00021808754311024065,2.786236959090834e-05,0.13662259741836186,0.4253006390879775,0.13392784437042635,0.0928255769132333,0.015308918697863312,0.013247887895576411,0.01962645573944847,0.007143995440274966,0.010625014252981832,0.016869369353823573,0.011730234056665156,0.005160213142573947,0.007316830953387415,0.0011851812187687564,0.0017805383808463622,0.0006582022930166534,0.0010026156058645808,0.0003449720191436192,0.0004958237848137617
