,ALL,UNKNOWN,QQ2HLL_FWDH,QQ2HLL_PTV_0_75_0J,QQ2HLL_PTV_75_150_0J,QQ2HLL_PTV_150_250_0J,QQ2HLL_PTV_250_400_0J,QQ2HLL_PTV_GT400_0J,QQ2HLL_PTV_0_75_1J,QQ2HLL_PTV_75_150_1J,QQ2HLL_PTV_150_250_1J,QQ2HLL_PTV_250_400_1J,QQ2HLL_PTV_GT400_1J,QQ2HLL_PTV_0_75_GE2J,QQ2HLL_PTV_75_150_GE2J,QQ2HLL_PTV_150_250_GE2J,QQ2HLL_PTV_250_400_GE2J,QQ2HLL_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_nominal,1.0,8.76661629715214e-06,0.03546147161089877,0.0933576883456504,0.055879352747245904,0.015351240451453807,0.0034779884488536235,0.0006960932544294777,0.028876948701250484,0.02252006996536648,0.007870361508058572,0.0021271540059642526,0.00047950144137075946,0.012907997148008643,0.01195861963392855,0.005172683637014119,0.0016674734105506749,0.00042538961937133485,0.08331693398485769,0.030904293025674826,0.19943763595180494,0.007708745370526335,0.14068759713660828,0.024117650802195693,0.012499251201319507,0.09517284884426779,0.07889221779465763,0.0030260695649061147,0.01562067156828953,0.0003695582198803716,0.0024012147645049993,0.00013525636572749017,0.0010298361560977637,4.2580707729024686e-05,0.0003828577052337599,0.0005441347357780005,0.003835831293944917,0.00010663634124129348,0.0009004693725587688,4.34156235668487e-05,0.0004091087605337666,1.4611027161920235e-05,0.00016177313521974326
hw_alphaS_up,1.0,8.77908360952888e-06,0.03535494408967479,0.09314748108456666,0.05572705546893637,0.015326888286133787,0.0034590510095043473,0.0006908101212861271,0.02903924547382117,0.022641312368830258,0.007908510177197924,0.0021355018334418925,0.0004807652479212562,0.012982808273886254,0.012022040781027017,0.005195318593954558,0.0016733339456068777,0.00042592406640381083,0.08318258995992737,0.030838020495224234,0.1990135993068315,0.007701192986997861,0.14018271848283553,0.024240772322723512,0.012528152776489887,0.0956058214371921,0.0793260361255429,0.0030443251057667353,0.015702746936618613,0.0003722890902659673,0.0024149607113520136,0.00013640488626460193,0.0010358367112464526,4.309864989364725e-05,0.00038532347511000735,0.0005450828747830316,0.003844030237894976,0.00010699527822297847,0.0009012581118073052,4.347251134143303e-05,0.00040929197835100643,1.4494192942418946e-05,0.00016171544857123725
hw_alphaS_dn,1.0,8.75154163215555e-06,0.03557305196520292,0.0934955335650219,0.05603341132007468,0.015391785845496622,0.00351024055163486,0.0007067155559395542,0.02871076702884918,0.02240531576886865,0.00784091841307046,0.002123584356402065,0.000481033096482531,0.012827365748753945,0.011887256402757677,0.00514390395608556,0.0016592537013143357,0.0004246872353397137,0.08352377688469856,0.03094807695668982,0.1998084381413177,0.007716616356457526,0.1412155611615536,0.024000950114469448,0.012473050862939525,0.09479055729857254,0.0784588299153257,0.003007537946560417,0.01552064196232385,0.000366818510752135,0.0023835854931770315,0.00013407666737566868,0.0010216969186227951,4.195552353131895e-05,0.00037977790765390655,0.0005429531687700824,0.003815945306225099,0.00010629140934354656,0.0008945264327325818,4.3355547300405605e-05,0.0004063078373684278,1.4501631036714079e-05,0.00016059399227478897
hw_pdf4lhc_unc_0,1.0,8.76661629715214e-06,0.03546147161089877,0.0933576883456504,0.055879352747245904,0.015351240451453807,0.0034779884488536235,0.0006960932544294777,0.028876948701250484,0.02252006996536648,0.007870361508058572,0.0021271540059642526,0.00047950144137075946,0.012907997148008643,0.01195861963392855,0.005172683637014119,0.0016674734105506749,0.00042538961937133485,0.08331693398485769,0.030904293025674826,0.19943763595180494,0.007708745370526335,0.14068759713660828,0.024117650802195693,0.012499251201319507,0.09517284884426779,0.07889221779465763,0.0030260695649061147,0.01562067156828953,0.0003695582198803716,0.0024012147645049993,0.00013525636572749017,0.0010298361560977637,4.2580707729024686e-05,0.0003828577052337599,0.0005441347357780005,0.003835831293944917,0.00010663634124129348,0.0009004693725587688,4.34156235668487e-05,0.0004091087605337666,1.4611027161920235e-05,0.00016177313521974326
hw_pdf4lhc_unc_1,1.0,8.800876193507494e-06,0.03555194565250434,0.09339684387093757,0.05587959909100851,0.015338453189343583,0.003470536431774237,0.0006929978428748656,0.028860935603874354,0.022498284901293727,0.00785589112757479,0.00212038648697818,0.0004767938891568178,0.012893690906979349,0.01194147923510444,0.005164110697693616,0.0016632780743864354,0.0004242934686282857,0.0834504275329307,0.030923046563024522,0.1995301922469829,0.007709504501773435,0.14069572924408172,0.024096504157098082,0.012496413309747594,0.09510297119536454,0.07879858262070623,0.0030212728134659467,0.015585809702838432,0.0003687070978945541,0.002396523879948377,0.00013489218055957156,0.0010270934601864306,4.179850619154517e-05,0.00038363402483978354,0.0005421104951162135,0.0038286822317493236,0.00010635487441967267,0.000895669735090941,4.3320561539757644e-05,0.0004070592325904344,1.4208991718478028e-05,0.0001611694938342574
hw_pdf4lhc_unc_2,1.0,8.742453221844581e-06,0.03530783581618044,0.09341203425811925,0.05582769027017837,0.015311338829855456,0.0034631403141731393,0.0006950307158403988,0.028972422199133152,0.022559237681954905,0.00786892933069467,0.002124368146082497,0.0004787176648721279,0.012954848204248729,0.011991514204707125,0.0051808145527151754,0.001667515831991755,0.00042534270887433477,0.08292939087014407,0.030927922962130126,0.19952295267973919,0.007707894364510379,0.14053012098518164,0.024170940779608605,0.01250988515974338,0.09528065034789683,0.07909160939133311,0.0030340198372567156,0.015653825660470508,0.00037080600241267835,0.0024061479287895357,0.00013548419978435657,0.0010334436352455775,4.219016160029394e-05,0.0003846828659913838,0.0005442762071917669,0.0038383570658797376,0.0001064357388155625,0.0009009580919830212,4.3482391889970305e-05,0.00040867307736685963,1.4616379419833863e-05,0.00016171003277145753
hw_pdf4lhc_unc_3,1.0,8.761418007597047e-06,0.03559940961259692,0.09335222149570234,0.05584552897836149,0.015338855763018262,0.003472929719017103,0.0006951088666742594,0.028859304304834053,0.02250004456504362,0.00785847320315153,0.0021256530016128864,0.00047805631931022776,0.012896439566566253,0.011943271301837978,0.005168581744934827,0.001663121388757889,0.00042419905177103467,0.0836501566633755,0.030899946809067068,0.19935777718147887,0.007704717829093028,0.14062420990512767,0.02410437471626569,0.012491847780252438,0.09511133230688706,0.07882262991933994,0.0030234571331128166,0.015598996987243796,0.0003687609952213704,0.0023997965667478293,0.00013481622435719412,0.0010286135279835124,5.1726453108638614e-05,0.00038140081205041227,0.000545284897396572,0.0038314051761115537,0.00010650112621270452,0.000902361602116796,4.3871704702292675e-05,0.00040844383250615866,1.5815814013782476e-05,0.00016179373502903083
hw_pdf4lhc_unc_4,1.0,8.706610471359816e-06,0.035596331957944885,0.09333476608052241,0.05579515175956861,0.015289357499423709,0.00344983674352636,0.0006849292446285199,0.02890834021997063,0.022525494263953654,0.007858092574567592,0.002115818152184663,0.0004737608130260918,0.012938848135703663,0.011981279162819845,0.0051796389515122625,0.0016654964073707249,0.0004231252485257558,0.08365635653205263,0.030900488137736326,0.19926547208964293,0.007701526639821991,0.14047337187781292,0.024130819484599563,0.012493526011323098,0.09510584662108938,0.07897770035413605,0.003030974166752476,0.015651128239648388,0.00037029570639118234,0.002407892264438743,0.0001354698640467092,0.0010335774567178596,4.295508029663074e-05,0.0003843513777802724,0.0005413006657079246,0.0038309935002247978,0.00010624605493862215,0.0009004169279672882,4.3304981641138924e-05,0.00041012770825589375,1.4597926118836763e-05,0.0001622865051376785
hw_pdf4lhc_unc_5,1.0,8.763067953589545e-06,0.035374772503439386,0.09341787497905708,0.0559223220280313,0.015365004688932251,0.003479323686743604,0.0006950828326829934,0.028874040672698786,0.02251431436265531,0.007864625207906931,0.002124716401447066,0.00047795962221538904,0.012896726269816248,0.011944876349829155,0.00516359971224566,0.0016630506341904117,0.0004233988519057779,0.08311266756718037,0.030931117128667786,0.19962885088383894,0.0077141665224100915,0.1408189381787562,0.02410904677400831,0.012503485091831567,0.09517995840806144,0.07883732076384588,0.003022102748446133,0.015591332752292106,0.00036847669204118387,0.0023950541456015614,0.00013479650419451707,0.001025881279133259,4.205552353632e-05,0.00038103129054766404,0.0005428254440011837,0.003824785255009101,0.00010606443902432547,0.0008955887894064,4.3150459691940524e-05,0.00040574946565750925,1.4460883316650319e-05,0.00016064113774859885
hw_pdf4lhc_unc_6,1.0,8.817208657567926e-06,0.03551934647905657,0.09332297010288251,0.055871652472206094,0.015341325753232963,0.0034731413910259663,0.0006954822808613913,0.02887128498135967,0.022512143046409847,0.007862938402662152,0.002124572053935566,0.0004781822149475617,0.012902022447004998,0.011955395984541985,0.005169574875870518,0.0016679202187032138,0.0004247965048744991,0.08346264964939087,0.030907784313157712,0.19946082876055132,0.007707691072384571,0.1406586654078835,0.02410462349585475,0.012497595667720142,0.09512779848942966,0.07886955187009233,0.0030235991140746517,0.015608024390097962,0.00036943732530181854,0.00239911222895025,0.00013508026754994435,0.0010290151861572702,4.186059636589853e-05,0.0003837938536734294,0.0005436490069424156,0.0038332757739390254,0.00010647218144664659,0.0008997342299651904,4.332802848654203e-05,0.0004085993550227392,1.4666832986128907e-05,0.00016159648434217717
