,ALL,UNKNOWN,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_7,0.00023592590787995646,3.282894371921156e-07,6.554272077984633e-05,8.31916657435659e-06,4.289719221709563e-06,1.8081393928841885e-06,7.411059290907996e-07,1.586361043962464e-05,7.178234296008592e-06,2.6527173434388134e-06,9.732968373642281e-07,9.053131399892878e-05,0.00015910988147394272,8.753279674987255e-05,6.679961610294849e-05,2.3834584211404977e-05,2.608676659949179e-05,3.0268273032725205e-05,1.641152238010293e-05,2.527204408189927e-05,2.9859984885610333e-05,2.2590139007061293e-05,1.5114603843426866e-05,1.8834071166856428e-05,7.38302276027721e-06,9.37327302952076e-06,5.5722936228778115e-06,7.143925327430947e-06,4.107438090452437e-06,5.216407429950499e-06
hw_pdf4lhc_unc_8,0.00023585776500916953,3.280000150340528e-07,6.729057450880162e-05,8.442205936439623e-06,4.383705242196104e-06,1.8663951207542571e-06,7.712921476500723e-07,1.6094503126881644e-05,7.331782149826649e-06,2.731957061697124e-06,1.012481482416515e-06,8.981472868791108e-05,0.00015845818824440495,8.748596547321646e-05,6.697006833339236e-05,2.40286761898232e-05,2.6068695994275076e-05,3.03649673259844e-05,1.654635050996109e-05,2.526513458177462e-05,2.9964571957229608e-05,2.277305832028284e-05,1.5181222028697935e-05,1.8941910649064623e-05,7.434755314415668e-06,9.452004647062859e-06,5.622151813680771e-06,7.220788279697349e-06,4.155121451965213e-06,5.288628704426828e-06
hw_pdf4lhc_unc_9,0.0002358392103384741,3.2845213435716035e-07,6.574870231458098e-05,8.349534405569567e-06,4.318027739722519e-06,1.8303549041547256e-06,7.53216528725073e-07,1.5917478861734235e-05,7.2226278228944935e-06,2.6787285618082706e-06,9.890076581432856e-07,9.042125712748302e-05,0.00015895247345286073,8.748523945256554e-05,6.680649016324659e-05,2.38679115078387e-05,2.6074301096806696e-05,3.0272790016121275e-05,1.6434092558327687e-05,2.5264224118019066e-05,2.9871764266825437e-05,2.2621017948586443e-05,1.5124744571233837e-05,1.8851992350933888e-05,7.394627617659888e-06,9.391229521530996e-06,5.584079808057521e-06,7.162918595544221e-06,4.130993265677635e-06,5.2474483163441e-06
hw_pdf4lhc_unc_10,0.00023591184044525264,3.28217893243099e-07,6.671840898309408e-05,8.344041290178682e-06,4.318075853240607e-06,1.831994406412385e-06,7.563928816125489e-07,1.5904553594533515e-05,7.222207582140174e-06,2.6828031076554255e-06,9.938991406140624e-07,9.044335554517273e-05,0.00015880851702906588,8.737277172142703e-05,6.669543487706724e-05,2.38361355440406e-05,2.60330743288665e-05,3.022212309235709e-05,1.641139152665776e-05,2.521247068517524e-05,2.9804917289879665e-05,2.2580693887042714e-05,1.5109275568304963e-05,1.882436082430927e-05,7.3912384912450556e-06,9.384463949683352e-06,5.586893611562014e-06,7.165245500092637e-06,4.130630610283341e-06,5.251030063814003e-06
hw_pdf4lhc_unc_11,0.00023585458692349363,3.283567534476322e-07,6.599920130448171e-05,8.336082190099688e-06,4.30772863986898e-06,1.8235662758457458e-06,7.498004989725505e-07,1.5897177165637826e-05,7.20808569583501e-06,2.671020798881955e-06,9.846131621882024e-07,9.045390777753944e-05,0.00015892593989221386,8.744240099161684e-05,6.676113791658735e-05,2.3843668561961708e-05,2.6059326330924687e-05,3.0252512614023713e-05,1.6418371028452378e-05,2.5248013226471174e-05,2.9848563101743666e-05,2.2602194761714258e-05,1.5112487767846149e-05,1.8836920571364188e-05,7.385959089593253e-06,9.381526831420681e-06,5.577718940525874e-06,7.1555330615118306e-06,4.117598656887055e-06,5.233349030697505e-06
hw_pdf4lhc_unc_12,0.00023582117538262898,3.284221641842881e-07,6.592620691947395e-05,8.362049215916187e-06,4.325855686252534e-06,1.8333694569710884e-06,7.549501568882719e-07,1.5941968176622595e-05,7.23435725183603e-06,2.6838650143704543e-06,9.92990436206194e-07,9.02990839286673e-05,0.00015887292537811854,8.749442866672733e-05,6.684522034997315e-05,2.389638596345561e-05,2.607644599185159e-05,3.0293589395763298e-05,1.6454314176940552e-05,2.526835359183096e-05,2.9892124426269694e-05,2.264871239461382e-05,1.5135965763524086e-05,1.8868289035292804e-05,7.398699971859663e-06,9.398289495908508e-06,5.5886594091098525e-06,7.170965551473169e-06,4.1308938946879e-06,5.250646110591849e-06
hw_pdf4lhc_unc_13,0.00023590316425596612,3.281484045809406e-07,6.598071310401734e-05,8.328608102844976e-06,4.300465826763623e-06,1.8176417483430998e-06,7.464997575600582e-07,1.5882442481824782e-05,7.1960298221112215e-06,2.6641730004377836e-06,9.801995941705854e-07,9.048972778031481e-05,0.00015898632750187936,8.746064778318136e-05,6.675622177221601e-05,2.3832138721352115e-05,2.6064495342537034e-05,3.0251388019847212e-05,1.641200434537035e-05,2.5250128798901632e-05,2.984402937058994e-05,2.2592009705314558e-05,1.5108955024920647e-05,1.8829543836606925e-05,7.382578289172958e-06,9.376131189848166e-06,5.5760770091453295e-06,7.148782704038115e-06,4.111958170002841e-06,5.225866537635253e-06
hw_pdf4lhc_unc_14,0.00023590208628582974,3.2835165666859447e-07,6.565034793790433e-05,8.328051691246783e-06,4.297223599338961e-06,1.8147774005759567e-06,7.446029278320542e-07,1.587846301543435e-05,7.191699357724104e-06,2.660096138384136e-06,9.77229199288822e-07,9.050638454875446e-05,0.00015905519380893577,8.751001446768688e-05,6.679340883729946e-05,2.384081567311476e-05,2.608031743308424e-05,3.0265547437483914e-05,1.641640006407131e-05,2.5266214050254377e-05,2.9858676320435434e-05,2.2596818243039522e-05,1.5116554549165249e-05,1.8836956106268963e-05,7.3861044068532735e-06,9.37835648322906e-06,5.574922459495324e-06,7.148318085909777e-06,4.113430982829924e-06,5.2242858211299495e-06
hw_pdf4lhc_unc_15,0.00023592882413393123,3.279769133543489e-07,6.588927879296433e-05,8.277172316916611e-06,4.27160140215316e-06,1.8054862824265187e-06,7.412860650037511e-07,1.5781477147251262e-05,7.144742611465196e-06,2.6437420655904766e-06,9.723993520121547e-07,9.090815567923393e-05,0.00015909770052534712,8.734327211129513e-05,6.656503274741692e-05,2.372037662600109e-05,2.6023895634865156e-05,3.0150738895675257e-05,1.6331674413451744e-05,2.5198892908071027e-05,2.9734302200472227e-05,2.2476448841600896e-05,1.5067177365744875e-05,1.8762095738506055e-05,7.362101865616774e-06,9.342568150560078e-06,5.560651082483415e-06,7.124459211744396e-06,4.103228926880712e-06,5.210532782452336e-06
hw_pdf4lhc_unc_16,0.00023583998805936182,3.2846637801811816e-07,6.622246177919435e-05,8.354396586270085e-06,4.319598205496924e-06,1.8289294004446498e-06,7.530571083712074e-07,1.5939339510114125e-05,7.232187408219655e-06,2.6816700942525376e-06,9.889990370062295e-07,9.030414895595015e-05,0.00015884338488632172,8.743710312728465e-05,6.680197507150699e-05,2.3878159176091508e-05,2.6062677117010145e-05,3.02794329823939e-05,1.6445869504740665e-05,2.525695695986846e-05,2.9881026900137073e-05,2.2644665879989774e-05,1.5121527717342106e-05,1.8857058486859e-05,7.3898535537009525e-06,9.392500435340312e-06,5.581693281548455e-06,7.162829939170854e-06,4.118951885937886e-06,5.2389613966576324e-06
hw_pdf4lhc_unc_17,0.0002358789504148562,3.2811546516383133e-07,6.56898270026777e-05,8.340920837803303e-06,4.307917614205644e-06,1.821878329618703e-06,7.485233126764515e-07,1.5901318228181615e-05,7.205416057362903e-06,2.6679632796609555e-06,9.820584426646167e-07,9.041835724099205e-05,0.00015900563188885367,8.752813213157229e-05,6.682659913628995e-05,2.3866037295398105e-05,2.6086313527318013e-05,3.028375957028115e-05,1.643321186080663e-05,2.5271816733065482e-05,2.9874481848724863e-05,2.2616919340463625e-05,1.512632913519365e-05,1.884968878014741e-05,7.391786812857296e-06,9.38577952858703e-06,5.583054677183769e-06,7.156904224805859e-06,4.118871944588323e-06,5.234432632232146e-06
hw_pdf4lhc_unc_18,0.00023591120124243358,3.2801174744505554e-07,6.550469738768043e-05,8.325768402289452e-06,4.296081751628826e-06,1.8147991327723647e-06,7.443892953131358e-07,1.5869480023224068e-05,7.1844661486435706e-06,2.657127967745888e-06,9.758226497573384e-07,9.050950290949245e-05,0.00015909303553606093,8.755072206508742e-05,6.68122684399465e-05,2.3842845569075448e-05,2.6091911258631915e-05,3.0273848762420494e-05,1.6416893265903506e-05,2.5273337873271557e-05,2.9859567938952015e-05,2.259041809243973e-05,1.512212602605039e-05,1.8837401723474784e-05,7.3881943663811826e-06,9.377299725926419e-06,5.57858412696263e-06,7.149004556269453e-06,4.113896734142734e-06,5.2256508011952076e-06
hw_pdf4lhc_unc_19,0.00023584592429666358,3.2864883876600386e-07,6.612926821940761e-05,8.351173831744709e-06,4.317545909204111e-06,1.8280213445702794e-06,7.523020281719995e-07,1.5931854105265047e-05,7.2275681553805175e-06,2.679317116722583e-06,9.886216707770208e-07,9.032356434020877e-05,0.00015887433864329183,8.745364581096485e-05,6.680334511026754e-05,2.3873680927277603e-05,2.606515720767785e-05,3.0277020128848104e-05,1.644098079261138e-05,2.525964077162282e-05,2.987909769588319e-05,2.263848752712935e-05,1.511947731184298e-05,1.8854397119428158e-05,7.389356804591243e-06,9.390289066369936e-06,5.580476348449455e-06,7.1617131340828195e-06,4.120075763220142e-06,5.2383677372708395e-06
hw_pdf4lhc_unc_20,0.00023585316881805682,3.286843070486568e-07,6.555888491596722e-05,8.35252398682994e-06,4.315901657759031e-06,1.8264939403013977e-06,7.508546132777967e-07,1.592857905923416e-05,7.220714219848629e-06,2.6755510558500372e-06,9.854059674521655e-07,9.034220324951209e-05,0.0001590027672734303,8.754947852727423e-05,6.687160793290541e-05,2.3890930210509945e-05,2.609336788959965e-05,3.0304547611222247e-05,1.645043046285988e-05,2.52851443980323e-05,2.990254580615978e-05,2.2647233510786647e-05,1.5134396964240163e-05,1.886785253168868e-05,7.396462648859317e-06,9.39593298781252e-06,5.585583783236069e-06,7.166035053306839e-06,4.120628339730721e-06,5.239987563082334e-06
hw_pdf4lhc_unc_21,0.0002358630379944767,3.284537436564388e-07,6.58710406578316e-05,8.34218167542095e-06,4.3096658105325794e-06,1.8232450760452322e-06,7.491147805707998e-07,1.591110503189389e-05,7.2123608292237944e-06,2.671072346586847e-06,9.833815122591555e-07,9.038170759894046e-05,0.00015895515686647945,8.749218093328792e-05,6.681291973113359e-05,2.3864026299399243e-05,2.6074959750077905e-05,3.0277867509085433e-05,1.6432609999067518e-05,2.5267524731336484e-05,2.9877859361271673e-05,2.2625740536128198e-05,1.511993934029724e-05,1.8849881824922245e-05,7.388445627379181e-06,9.38533995730647e-06,5.5785555943775276e-06,7.157146870201514e-06,4.115198925699275e-06,5.232238699650572e-06
hw_pdf4lhc_unc_22,0.00023581752159691134,3.287643630921246e-07,6.629035927006417e-05,8.36513373182995e-06,4.330600765854347e-06,1.836657279087874e-06,7.575481607093373e-07,1.5957092684438967e-05,7.249301862265396e-06,2.6922626467627717e-06,9.955821008463425e-07,9.026238882740205e-05,0.00015880122021360083,8.742923387815077e-05,6.680420886796591e-05,2.3887904277712152e-05,2.6057635030757147e-05,3.0278203780788156e-05,1.6450575520534787e-05,2.5253477166800942e-05,2.988187912301288e-05,2.2651698863120786e-05,1.5123156804127592e-05,1.8861890180994707e-05,7.393741705633849e-06,9.397903596597865e-06,5.585496197215194e-06,7.172185498027755e-06,4.125675369057108e-06,5.2508095698206335e-06
hw_pdf4lhc_unc_23,0.00023585680359646688,3.285147276176335e-07,6.589868696140113e-05,8.348372750727478e-06,4.314092730481032e-06,1.8264120452605742e-06,7.503624003268293e-07,1.5920167678622723e-05,7.218348239113821e-06,2.6743818167298572e-06,9.862106490413148e-07,9.035390995160623e-05,0.0001589324120770283,8.749686402677721e-05,6.68254800954378e-05,2.387488525649912e-05,2.607713160284771e-05,3.028458444254326e-05,1.644050190939708e-05,2.5267928611479003e-05,2.988243996658825e-05,2.263266608807351e-05,1.5125671691793017e-05,1.885598479415258e-05,7.3917739390578885e-06,9.389481341230108e-06,5.582611888353554e-06,7.161346637789931e-06,4.11942088561776e-06,5.236367941496541e-06
hw_pdf4lhc_unc_24,0.00023585457277666634,3.281985233763137e-07,6.59677547657367e-05,8.35470128937915e-06,4.317752799411295e-06,1.8273642056898663e-06,7.516182227107122e-07,1.5930475182258947e-05,7.2239015607499385e-06,2.678853486619839e-06,9.88923834098504e-07,9.033728030890333e-05,0.00015890676548249204,8.748894011797177e-05,6.682848778555228e-05,2.3881779415709488e-05,2.607468789655823e-05,3.0287155377902564e-05,1.644516401593152e-05,2.5266138806253853e-05,2.9885379684317348e-05,2.2640113296719713e-05,1.5127325801674765e-05,1.8859761210498538e-05,7.3937980994058595e-06,9.393675195652203e-06,5.586450830307089e-06,7.1648428644983815e-06,4.121441611636014e-06,5.241767384244884e-06
hw_pdf4lhc_unc_25,0.00023582055580312577,3.289578390028081e-07,6.610677825143281e-05,8.354488953074347e-06,4.318537828818478e-06,1.8282669871211563e-06,7.51506057853682e-07,1.5936918426614997e-05,7.22851046703136e-06,2.6797898838418355e-06,9.887845077506092e-07,9.028821842402198e-05,0.0001588494587458172,8.745673441008343e-05,6.682065625662032e-05,2.3882405432323086e-05,2.606510948013159e-05,3.0282374778919517e-05,1.6446021993359514e-05,2.526248671122303e-05,2.9888186276599156e-05,2.2648079016448445e-05,1.5120585414418448e-05,1.8859076104700125e-05,7.389013067353605e-06,9.39152404871776e-06,5.578519483104643e-06,7.163777905322191e-06,4.115466429929253e-06,5.23634045868706e-06
hw_pdf4lhc_unc_26,0.00023587113234496443,3.282810121978512e-07,6.581318740385215e-05,8.34752557248508e-06,4.316522008298667e-06,1.8260375340356478e-06,7.515806044340251e-07,1.5917790580339787e-05,7.216321753859579e-06,2.6775571776017284e-06,9.86192286734013e-07,9.038761074139116e-05,0.00015896455906887872,8.750739242637253e-05,6.682642661970915e-05,2.3873070438157978e-05,2.6080232452951203e-05,3.0284285929041833e-05,1.6438753410819688e-05,2.5270090290337575e-05,2.9880766760050603e-05,2.262848872195395e-05,1.5125438203043814e-05,1.8854669422263447e-05,7.391802677255651e-06,9.388667323854265e-06,5.584818193661007e-06,7.162015306340386e-06,4.120481888198235e-06,5.23930070181206e-06
hw_pdf4lhc_unc_27,0.0002358583499577629,3.286793454354903e-07,6.594499818877291e-05,8.343269795095777e-06,4.30947862393175e-06,1.8225960881237313e-06,7.485491850524703e-07,1.5912020430209803e-05,7.211562136982442e-06,2.671298776886752e-06,9.840839630324782e-07,9.036654095912635e-05,0.0001589320682164375,8.74847465545492e-05,6.681134950504671e-05,2.3865562982970338e-05,2.6072850112058822e-05,3.0277192862510323e-05,1.643395484158394e-05,2.526470128035817e-05,2.987596835613619e-05,2.2626148001472507e-05,1.51190104763462e-05,1.884931745141682e-05,7.387531895117808e-06,9.384899075776099e-06,5.577302905530936e-06,7.157142850988926e-06,4.112446443011028e-06,5.2299496764817685e-06
hw_pdf4lhc_unc_28,0.00023589528267215797,3.2811561731648495e-07,6.567066368043582e-05,8.335516555772863e-06,4.304305031816157e-06,1.81999870473676e-06,7.471617723250098e-07,1.5889803418735044e-05,7.1978707206700046e-06,2.6643142313576195e-06,9.80000986350859e-07,9.044895292436756e-05,0.00015902835724624425,8.753319591651637e-05,6.682149591921864e-05,2.385816908995984e-05,2.6085463850577114e-05,3.027802522712861e-05,1.642639351770581e-05,2.5270458845368924e-05,2.98691115201691e-05,2.260767860409668e-05,1.5124125740544163e-05,1.8845951372541057e-05,7.391298254055027e-06,9.383708100598818e-06,5.581492246337826e-06,7.156541337066253e-06,4.117233605910573e-06,5.231899221022218e-06
hw_pdf4lhc_unc_29,0.00023587152825961017,3.2822151468391594e-07,6.579088584645174e-05,8.340750445305964e-06,4.308174259269113e-06,1.8231942957156396e-06,7.487746861781568e-07,1.5899092759906843e-05,7.205028923809264e-06,2.668464851104016e-06,9.828152691679202e-07,9.040033503372371e-05,0.00015897244458661723,8.752196122711936e-05,6.682272119299198e-05,2.3864936879345595e-05,2.6082036711244056e-05,3.0278787337921053e-05,1.6430484608640167e-05,2.5268129318739984e-05,2.9870983298478665e-05,2.2613630594794744e-05,1.512557706208721e-05,1.8848240746355824e-05,7.392378334880257e-06,9.385448323893325e-06,5.58148975656058e-06,7.1578838240130175e-06,4.117230658636831e-06,5.2335995919895785e-06
hw_pdf4lhc_unc_30,0.00023587034186937634,3.282977106789664e-07,6.52766823938306e-05,8.321724439227531e-06,4.291682788968667e-06,1.8108916617082015e-06,7.420488741003494e-07,1.5871189201103563e-05,7.181440074116125e-06,2.653162686448926e-06,9.737553549099731e-07,9.050522790170215e-05,0.00015912320650576111,8.754435017405528e-05,6.682026535615595e-05,2.3840640076881863e-05,2.6093841799084655e-05,3.0279180055013118e-05,1.641721750622475e-05,2.5285452166627504e-05,2.987876105097157e-05,2.2604588233477413e-05,1.5114614598282894e-05,1.883839138432264e-05,7.379985344907541e-06,9.372273866287332e-06,5.568789959725848e-06,7.14049354064521e-06,4.103367293677954e-06,5.215533992661075e-06
