,ALL,UNKNOWN,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_8,1.0,8.818994253006354e-06,0.06999337942853422,0.07379872636965333,0.34247851281677893,0.005008317853166086,0.010114626650388113,0.07524285178465923,0.008107978623330252,0.012840634114327707,0.03654661462425947,0.10306098398578147,0.03125414061572266,0.054521828953950635,0.014320959498493817,0.05048279737182698,0.01166881407015615,0.05291695631945296,0.008718753203198848,0.005472595286863688,0.004281473568280179,0.004877734775007371,0.0029145189589664783,0.006112369864651309,0.0031174103959267464,0.008887040979572509,0.003251160892797793
hw_pdf4lhc_unc_9,1.0,8.860052544757418e-06,0.07020289040287485,0.07374430251839523,0.3423298954865428,0.005007249729165686,0.010108462289051729,0.0751711745705746,0.0081075540008013,0.012842045438552158,0.0365365227988532,0.10295128123388128,0.03124067734893256,0.054481196430143326,0.014322518106631755,0.05048527544522197,0.0116816670749472,0.05305880227143287,0.008753014496811292,0.005470334223336345,0.00428163010420629,0.004876180862215653,0.0029168345203217034,0.006115025198234693,0.0031207238995299823,0.008920800344372334,0.003265081152424415
hw_pdf4lhc_unc_10,1.0,8.859430054636772e-06,0.07051059625599032,0.07386997889085875,0.3423933708815194,0.005006469285203283,0.010134781673209853,0.07535528270665741,0.008099653316088327,0.012838923950097385,0.03656045376181279,0.1029098867830227,0.031212848134100808,0.054368260092545515,0.014288027354979837,0.05034156400672563,0.011645344068615827,0.05288722387301622,0.008719827276302364,0.005459540328230376,0.004271343838009881,0.004863714838232743,0.0029072268836842904,0.0060958688512419085,0.003110809910019225,0.008887683436035895,0.003252460173744673
hw_pdf4lhc_unc_11,1.0,8.853976967933092e-06,0.07032671059088133,0.07370923835809108,0.34225764744878323,0.005005274037334602,0.010102258215248596,0.07511419894578589,0.008106101648085874,0.01283820272631842,0.03651599832726979,0.10291553478995667,0.031230870313882265,0.05448217112452507,0.014323610066484959,0.05051746997559439,0.011688641995410651,0.05311416770470202,0.0087583005147786,0.005468604973966718,0.004280943743787283,0.004878186781151637,0.002917446524738269,0.006118719650285314,0.003124295541936883,0.008928516057517153,0.0032680359665154864
hw_pdf4lhc_unc_12,1.0,8.852394502891959e-06,0.07008273057449542,0.07376420333136847,0.3423799490294036,0.005007358636084974,0.010113699591115818,0.07520783024054645,0.0081089128084162,0.012843324776327278,0.03654911204158584,0.10301357427328937,0.031251598992936114,0.05449776618440856,0.014325191374212311,0.05049097058612037,0.011678952935075338,0.05299348532597988,0.008738376316060788,0.005470510666988244,0.004282165566668341,0.004876903494818063,0.002915991894397049,0.006113719727320991,0.0031207563372934633,0.008904853241941313,0.003259209658642955
hw_pdf4lhc_unc_13,1.0,8.87207366303828e-06,0.07014334851299034,0.07376286264273564,0.34236567866489825,0.005007107176464192,0.010113772512076864,0.07521610726334786,0.008107631175503671,0.012843269999903576,0.0365526626873646,0.10300294904002848,0.0312535914589003,0.054494328974031475,0.014321952686229463,0.05046876031834581,0.011673765539449757,0.052989855430686086,0.008735312472285036,0.005470294491924314,0.004281807112580784,0.004876457235449107,0.002915344120114271,0.006112887379827804,0.0031197228610254234,0.008903482985397075,0.0032581751847767034
hw_pdf4lhc_unc_14,1.0,8.892157493742054e-06,0.07014235022482133,0.07384702783469066,0.34247624295021184,0.005007670641950925,0.010127897186275093,0.07533371267702901,0.008106839136775417,0.012846628531623291,0.03657739966360214,0.10304952717780888,0.03125918889581292,0.05446341864105831,0.014313000030510918,0.05039388163547649,0.011656553103021557,0.05281401753180895,0.008711807354650805,0.005467231658057707,0.0042791277284787805,0.00487066558131694,0.002912839323344282,0.006101087776468396,0.003113818081028266,0.008870868915880665,0.0032483055608027514
hw_pdf4lhc_unc_15,1.0,8.860012407268116e-06,0.0701645967213147,0.07381859982143141,0.34240532274969765,0.005007394511781698,0.010119065840889395,0.07528080856162296,0.00810438676463458,0.01283745398921433,0.03655170426046269,0.10304792640160858,0.031244238734736633,0.05449113716497878,0.014314614355336205,0.05045378770523353,0.011657433660024214,0.05289852012141143,0.008711440343592497,0.005467747211299156,0.004279130226918228,0.004874349356471435,0.002911938910834463,0.006109271137750922,0.0031143442152145265,0.00887848543712274,0.003247441784010031
hw_pdf4lhc_unc_16,1.0,8.90156872975587e-06,0.07006178497838718,0.07366132074609476,0.3422508181867494,0.005007060543611275,0.010096845236259346,0.07506862879257754,0.008111961362716668,0.01284467531490567,0.03652890548659579,0.10294821801452508,0.03125829905039819,0.054537237743213764,0.014344394158128502,0.05056509811648031,0.011706922515065693,0.05318245137218205,0.00877655166669552,0.00547411849076719,0.004287882034659774,0.004883611519773182,0.0029223204267546325,0.006127171985158509,0.0031289656449679007,0.008941159653323493,0.003274695391278818
hw_pdf4lhc_unc_17,1.0,8.858512189044594e-06,0.06996468286886556,0.0738314871486874,0.34250312089631313,0.005010280397704442,0.010126128888452025,0.075307809587856,0.008109876104554742,0.012850122371272164,0.03658403967551909,0.1030513849163788,0.0312732989298644,0.05449166516755806,0.014322180421286378,0.050450084740763575,0.011672738708853846,0.052834080871726266,0.008718898457590813,0.005471328249094479,0.004281067134684065,0.0048749620538781095,0.002915119849461951,0.006107505198179739,0.0031165671111534616,0.008873421099721125,0.0032492906383913053
