,ALL,UNKNOWN,QQ2HLNU_FWDH,QQ2HLNU_PTV_0_75_0J,QQ2HLNU_PTV_75_150_0J,QQ2HLNU_PTV_150_250_0J,QQ2HLNU_PTV_250_400_0J,QQ2HLNU_PTV_GT400_0J,QQ2HLNU_PTV_0_75_1J,QQ2HLNU_PTV_75_150_1J,QQ2HLNU_PTV_150_250_1J,QQ2HLNU_PTV_250_400_1J,QQ2HLNU_PTV_GT400_1J,QQ2HLNU_PTV_0_75_GE2J,QQ2HLNU_PTV_75_150_GE2J,QQ2HLNU_PTV_150_250_GE2J,QQ2HLNU_PTV_250_400_GE2J,QQ2HLNU_PTV_GT400_GE2J,QQ2HQQ_FWDH,QQ2HQQ_0J,QQ2HQQ_1J,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_0_60_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_60_120_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_120_350_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_350_700_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_700_1000_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_1000_1500_PTH_GT200_PTHJJ_GT25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_0_25,QQ2HQQ_GE2J_MJJ_GT1500_PTH_GT200_PTHJJ_GT25
hw_pdf4lhc_unc_7,1.0,0.002531072350892338,0.03971130385775001,0.10398221693509689,0.06001521232920963,0.016647165995693776,0.0038621894083687236,0.0008023884567215515,0.031558765539988855,0.023770457698814803,0.008319985455027682,0.0023098588796839586,0.0005194659253704517,0.013602935516040048,0.012068360301192111,0.005192628302514819,0.001686088141907186,0.0004380432178637498,0.08224347678340518,0.04022239614658525,0.2125318466057527,0.010452029974306252,0.11392982502977363,0.022935788349709205,0.013627995147907673,0.08044907851131582,0.07012795393792305,0.0028154805588278733,0.013789014683148637,0.00033168181767318324,0.002137082119842922,0.00012389581040078912,0.0009196142782072987,3.276478509960313e-05,0.0002953413981032269,0.0006588428880677856,0.0037366406079453306,0.00013879679816599752,0.0008533590701869314,6.039207895001473e-05,0.00040546523286144923,1.7413243245780764e-05,0.00014568583045779056
hw_pdf4lhc_unc_8,1.0,0.0025306037951951825,0.03971128052202551,0.10408090557099955,0.060065661205814184,0.016657290365917267,0.0038634092762090174,0.0008022523885492089,0.03151920372205068,0.023739374679024584,0.008308719738227874,0.0023066381165592303,0.0005187042860026476,0.01357281552931362,0.012039903744650124,0.005179287112553583,0.0016815998124354427,0.00043683850311088135,0.08224326344030175,0.04026244731404719,0.21270204604911688,0.010457556825951337,0.11402682350249486,0.0229008590015427,0.013623553117024957,0.08038911345420797,0.06999391861739128,0.0028085189576750624,0.013750212424887161,0.00033074703545898633,0.0021305225470754966,0.0001235736963860994,0.0009168246130200176,3.274238415228117e-05,0.0002944130100164019,0.0006577553025514788,0.0037256062037082796,0.00013839833151811236,0.0008502165513672598,6.016704571025218e-05,0.00040384399140403935,1.7372193585353946e-05,0.00014501602076620495
hw_pdf4lhc_unc_9,1.0,0.0025276301514309193,0.03967371331241353,0.10395309827609492,0.06000921087134844,0.016651992968289023,0.003866281721725432,0.0008040501917427036,0.031570036910436965,0.023783023657254137,0.008327108192546982,0.0023133287603513135,0.0005208712423636986,0.013611061839426309,0.012077731247730802,0.005198607470455162,0.0016888218962942195,0.00043929820674063077,0.08216101588914881,0.04020963712693067,0.21250018501512616,0.010451722933170976,0.11392568918481064,0.02294836343973002,0.01363149029680752,0.08048161103717007,0.07017706488189955,0.0028186348282644913,0.013805263524214299,0.00033218671064899136,0.002140050246803837,0.00012411246749654075,0.0009207291072709779,3.2828320700972266e-05,0.0002957260131033883,0.0006596582752066169,0.003743395264033146,0.00013916724206206637,0.0008552131372733415,6.058469078718314e-05,0.0004063930238576673,1.7475610290297358e-05,0.0001459348165465379
hw_pdf4lhc_unc_10,1.0,0.0025240088514442947,0.039603541379334806,0.10403015750981946,0.06000455518182193,0.016640903280248583,0.0038625076885633698,0.0008035395817777882,0.031597098437484886,0.023785772246697555,0.008321794121273015,0.0023105163296645265,0.0005198480754787356,0.013618575407751144,0.01207510100596226,0.005192734428001032,0.001685883305022228,0.00043797628389004843,0.08201649490165464,0.04024534386834556,0.21259536768669798,0.010454006881546504,0.11393064875862217,0.02295428064118538,0.013638591388641593,0.08050562564722191,0.07017887265274081,0.0028162902938163536,0.013792048649834103,0.00033173822910690265,0.002137898665210569,0.0001240231952529104,0.0009203447628299947,3.283051211818726e-05,0.000295691083220899,0.0006593611178367446,0.003735802458795614,0.0001388393101261967,0.0008527934100911889,6.0375561958849325e-05,0.00040524930869476994,1.7421004271311452e-05,0.0001455468959431807
hw_pdf4lhc_unc_11,1.0,0.0025343362711727877,0.039790550360553976,0.10392874320427282,0.06000891262262492,0.016653568949396135,0.0038637916308660665,0.0008017250642227605,0.03154006840391187,0.02376468707744028,0.008320445983247443,0.002310051176627053,0.0005190904417092418,0.013597447681585786,0.01206693043702395,0.005193952605540433,0.0016868073961390556,0.00043788088169325766,0.08240713875379257,0.04019820587864462,0.21245184529049438,0.010450224187198185,0.11391426997228964,0.022927020829789167,0.013625036872547893,0.08043012895833015,0.07011046972128811,0.0028153370491700953,0.013790403071498997,0.00033174883575439677,0.002138003499300468,0.00012396189374396077,0.0009206264652967277,3.279761116678616e-05,0.00029591953344853227,0.0006584684306235252,0.0037374543137289108,0.00013874358429055472,0.000853676928588375,6.038028544241207e-05,0.0004058265532835597,1.741696413559513e-05,0.00014590432812454628
hw_pdf4lhc_unc_12,1.0,0.002524629134812587,0.03965832866567723,0.10396879965452609,0.06000804956407557,0.016645427709239706,0.0038618715345312255,0.0008024766019347537,0.03157684823839832,0.023784972803652615,0.008325183377393977,0.0023113239886535927,0.0005199479377873752,0.013615176959587447,0.012080128250964557,0.0051983281999183365,0.001688294859397137,0.00043875907322423125,0.08213331709163388,0.04021710230134782,0.2125152304525076,0.010451886965888462,0.11391884011492129,0.022951505781239473,0.013631693121296194,0.08047788591851326,0.07018621291115465,0.0028189841167778375,0.013815762248483073,0.0003321849829391731,0.002140658358310967,0.00012417180126706113,0.0009212687162158883,3.286880817561773e-05,0.0002959648721354616,0.0006596197160705804,0.0037419102209173974,0.00013897107073041617,0.0008549432951470818,6.056990557406249e-05,0.00040637291038077446,1.749257844424356e-05,0.00014603518615292959
hw_pdf4lhc_unc_13,1.0,0.0025205908039196323,0.0395471431271248,0.10380585122053276,0.05992321349357464,0.01663638564452625,0.00386767759274653,0.0008061996871400576,0.03168133585008182,0.02385893440166209,0.008352801668078886,0.0023207221128580275,0.0005227647142725174,0.01367905290924616,0.012134218338852837,0.005221168005356105,0.001696256993239582,0.00044112226549021413,0.08189602693241083,0.04015081826708,0.21225722275181022,0.010443941769050393,0.11378490831388749,0.023033918193748865,0.013650809618953475,0.08065745015941869,0.07047408872339016,0.002832468566766458,0.01387557646925065,0.00033397422375418804,0.0021524931678479817,0.000124920386581714,0.0009269244474983772,3.3095639426316726e-05,0.0002977580498786231,0.000663499094402765,0.003761106605828931,0.00013979826271083272,0.0008596812124028216,6.0887871481571533e-05,0.0004087622758753152,1.7602325803126687e-05,0.0001468278420372517
hw_pdf4lhc_unc_14,1.0,0.0025245869428160267,0.03962067535796378,0.10408642756291132,0.06003536921187593,0.01663569312060166,0.0038519722769648616,0.0007963082668666038,0.031577843966442136,0.0237709910321387,0.008311167418236495,0.002302995961623839,0.000515465345569786,0.01360879444812623,0.012067529984125623,0.005188421339492972,0.0016822045348831222,0.00043486139776521756,0.08205484993660743,0.04026706114142753,0.2126748327194188,0.010456515356953829,0.11396203207540141,0.022938011954042846,0.013631976045460552,0.0804481907685113,0.07012724399130046,0.002813755807926415,0.01378042435677422,0.0003312802921666077,0.002135087097294007,0.000123807967455649,0.000919163465615449,3.274825639013767e-05,0.00029518674959744923,0.0006561794859475322,0.0037261239711360405,0.00013797675135895614,0.0008502634200165864,5.995263301280413e-05,0.0004037794627576692,1.7270809282772377e-05,0.00014497731573926586
hw_pdf4lhc_unc_15,1.0,0.0025222521496377722,0.039634520792508544,0.10404822646347794,0.060044186213136105,0.016654994344048116,0.0038642665732849814,0.0008034070171951512,0.03155662338751315,0.023766770393818505,0.008318590333736994,0.0023100667871606,0.0005196049760044635,0.013595239903621126,0.012059089005410396,0.005187454766639615,0.001684494459230523,0.00043764367022820305,0.08208118544136332,0.040248500597775815,0.21265430680804398,0.010455773645645561,0.1140048614077589,0.022929359346712468,0.013631222265133096,0.08045025470081338,0.07009496952862,0.002813100332049148,0.013776029447353864,0.00033137239119165586,0.0021353516166883356,0.00012388217807363493,0.0009200987061330881,3.288703742513563e-05,0.0002952303358279265,0.0006616555319262034,0.0037331185415535833,0.00013872873655627327,0.0008524473907260551,6.035802580708231e-05,0.00040496335223315914,1.742951875870033e-05,0.0001454818791774957
hw_pdf4lhc_unc_16,1.0,0.0025211150560039237,0.03961210108341108,0.10383640549810845,0.059969836237233926,0.016647187209200012,0.003865187807898253,0.0008045045933731646,0.03160693559798209,0.02382618265620716,0.00834802514398112,0.0023198623569787085,0.000522640873523006,0.01364719871870751,0.012119671935901266,0.0052213852512458525,0.0016977698166037037,0.00044179314762854297,0.08204048614643725,0.04016245876271556,0.2123241616852873,0.010446475885471901,0.1138430066473748,0.022994121565140906,0.013635241754658306,0.08054658338136174,0.07036786123402783,0.002831054893622678,0.013870271215249185,0.00033377626683661377,0.002151070455988962,0.00012465887236324648,0.0009254673747434516,3.297666903961258e-05,0.0002970084984716575,0.0006632714515591526,0.003765461353113472,0.00013998710177828578,0.000861401535635189,6.105957248983985e-05,0.0004095740875085096,1.7634841007484568e-05,0.00014712576412936933
hw_pdf4lhc_unc_17,1.0,0.0025198075978009773,0.03954499434263858,0.10403545165595594,0.06002941519546795,0.01664270040244744,0.003858218182725127,0.0008010865354254279,0.03159851696506148,0.023794633681932045,0.008323922812019045,0.0023093201252590676,0.0005192013234128323,0.01362366837655548,0.01208452325209909,0.0051985622036548,0.0016874281834003706,0.00043830446434314893,0.0819007746062773,0.040244205919452554,0.21262450995816376,0.010455748384797264,0.1139539148561133,0.022961759189275052,0.013637461016413697,0.08050394406289924,0.07021242894798665,0.0028192377727850383,0.013808290549060171,0.0003322227048342145,0.002140951866519527,0.00012410179783040265,0.0009212048771403477,3.288558237269204e-05,0.00029565685427484286,0.0006590214915781925,0.0037393807481175805,0.0001386968726732882,0.0008543715011475617,6.035763773898939e-05,0.00040593801958463334,1.739655772332377e-05,0.00014578292504157444
hw_pdf4lhc_unc_18,1.0,0.0025293225603090067,0.03970397383579098,0.10403352705270204,0.06005825224983914,0.016666895030520032,0.0038688377838480906,0.0008040650750039002,0.03152738200830042,0.02375009314429281,0.00831435345976717,0.0023094456288401005,0.0005194859867845908,0.013579792211666518,0.012046421949838043,0.0051832907092817905,0.0016831080768788162,0.00043733870764755655,0.08223005385041515,0.040240943459306094,0.212642545559848,0.010457095441301288,0.11401706281481391,0.02291094735694901,0.013627582572727196,0.0804258215545953,0.07003040505439342,0.0028100443784521054,0.013758284615780384,0.0003308160176829313,0.00213175110962695,0.0001234737860941798,0.000917261830186342,3.272223724446218e-05,0.00029476465988855584,0.0006583916003372712,0.003728473050970912,0.00013856449429419903,0.000850656699997033,6.0237114874585206e-05,0.00040402736848341305,1.733218296790699e-05,0.00014515571745840966
hw_pdf4lhc_unc_19,1.0,0.0025171464781054277,0.03950194306745042,0.10409072149365603,0.06013951869211133,0.016713726930754555,0.0038874377195409005,0.0008084532011273178,0.03151520540400945,0.02375399162694865,0.008325856231258888,0.002315934929876103,0.0005213247005912138,0.013565824847567683,0.012039670352803527,0.005184616826703345,0.0016852554384962943,0.0004381476661291026,0.08180962027044239,0.04025940798496286,0.21281957265879986,0.010468135446721639,0.11419366386181094,0.022910258148968375,0.013637304298718657,0.08048523076677519,0.07001842380073342,0.002808935746279182,0.013749570005280012,0.0003306756452599363,0.0021292087919521177,0.00012351070054556943,0.0009160051556493654,3.271327406730044e-05,0.0002943095573400813,0.000659633647490472,0.003731990262750182,0.00013876563137293378,0.000851354664015597,6.027286372420303e-05,0.0004041102472464303,1.7411140412617964e-05,0.0001451398215503924
hw_pdf4lhc_unc_20,1.0,0.0025268216031781128,0.03967215409479325,0.10397088117129585,0.06000501191833325,0.016644912355128504,0.003862906443637748,0.0008030961012951847,0.03157649385243313,0.023782524455612897,0.008323637789034445,0.002311453647689136,0.0005199672918537799,0.013613676977215277,0.012076237093387466,0.005196569394148748,0.0016874620094353109,0.0004384448174787576,0.08216276742512439,0.040218914815512256,0.2125211331041153,0.010451653723914513,0.11391354021442163,0.022948963726799526,0.013631308870245709,0.08047566967521443,0.07017475555763351,0.0028182970467303466,0.013801450370158029,0.0003321056004966995,0.0021399906794510584,0.00012406087113776287,0.0009212284542630207,3.289401842581364e-05,0.0002957993571960168,0.0006596596477351994,0.0037405890143373368,0.0001390634927251067,0.0008542652290884372,6.051658991912621e-05,0.0004059876913756679,1.744564481238826e-05,0.00014568816321597466
hw_pdf4lhc_unc_21,1.0,0.0025308726705178387,0.0397117765774894,0.10390290459703802,0.059978981246659846,0.016645070721922357,0.003864996692555907,0.0008047000653936429,0.0315772032337405,0.023790168523112908,0.008331380601763696,0.0023150675648139682,0.0005220062989739491,0.013619224752211206,0.012086895918733902,0.00520412627432922,0.0016918798370318454,0.0004408749155558414,0.08224019258127896,0.040190100319011275,0.2124049227949933,0.010446810345017328,0.11387365081239427,0.022956814199534055,0.013630407810192554,0.08048338688739075,0.07021465715882697,0.002821552881658968,0.013819663275952118,0.0003326638743805539,0.002144421577188463,0.00012447114887595794,0.0009235047005223338,3.31309894106576e-05,0.0002972154740212555,0.0006615419393379745,0.003750915790467639,0.00013955714732078568,0.0008583308153865797,6.0927601160093224e-05,0.00040838742991528015,1.7637590125337005e-05,0.0001470043637924478
hw_pdf4lhc_unc_22,1.0,0.0025247931492291494,0.03963809500070414,0.10398090920559411,0.06001947925882412,0.016652020171979944,0.003865158999615507,0.0008038003333501742,0.03157470617279867,0.023783620146434852,0.00832597454035233,0.002312465039397481,0.0005203909922740659,0.013611494755620979,0.01207654646194609,0.005197043024821749,0.0016881162903837528,0.0004389276322803095,0.08208950848765474,0.04022113776818613,0.2125450492020728,0.01045332850699944,0.11394570867805988,0.02294908770301208,0.013632899482383705,0.08048518192694512,0.07017403313383956,0.002818319103395662,0.013801415143017656,0.0003320290140950603,0.0021396227902858943,0.00012411949306439458,0.0009208632139648211,3.283326544223255e-05,0.00029572407305868375,0.0006600128961232155,0.003741623705534647,0.0001390424338873985,0.0008547364856449055,6.060037056404745e-05,0.00040616081157175915,1.748262880546482e-05,0.0001459385067833602
hw_pdf4lhc_unc_23,1.0,0.002517135672141004,0.03954318360076074,0.10399526456212307,0.06002763456832003,0.0166579480770641,0.00386927820620489,0.0008056836003549467,0.03159485081938799,0.023797292958512267,0.00833228549806945,0.0023152261392027818,0.0005215136691907237,0.013620075146218978,0.012082670990170278,0.005198678631948226,0.0016892790941403259,0.00043944372046877093,0.08189321939355458,0.040226867706903056,0.21258883402874287,0.010455495890865762,0.11397263963482882,0.022963962648103384,0.013639410235763785,0.08053238775035135,0.07021639110630529,0.002819850562643285,0.013808543547991853,0.00033230750731263727,0.0021404304961345,0.00012417330414665845,0.0009210196046800203,3.284782471656428e-05,0.00029543576852442436,0.0006610807244295368,0.0037441241489982774,0.00013918553235193963,0.0008546658222347409,6.050240921290247e-05,0.00040603311578362025,1.744006139960649e-05,0.00014570621974197177
