,ALL,UNKNOWN,GG2HLL_FWDH,GG2HLL_PTV_0_75_0J,GG2HLL_PTV_75_150_0J,GG2HLL_PTV_150_250_0J,GG2HLL_PTV_250_400_0J,GG2HLL_PTV_GT400_0J,GG2HLL_PTV_0_75_1J,GG2HLL_PTV_75_150_1J,GG2HLL_PTV_150_250_1J,GG2HLL_PTV_250_400_1J,GG2HLL_PTV_GT400_1J,GG2HLL_PTV_0_75_GE2J,GG2HLL_PTV_75_150_GE2J,GG2HLL_PTV_150_250_GE2J,GG2HLL_PTV_250_400_GE2J,GG2HLL_PTV_GT400_GE2J,GG2H_FWDH,GG2H_PTH_200_300_PTHJoverPTH_0_15,GG2H_PTH_300_450_PTHJoverPTH_0_15,GG2H_PTH_450_650_PTHJoverPTH_0_15,GG2H_PTH_GT650_PTHJoverPTH_0_15,GG2H_PTH_200_300_PTHJoverPTH_GT15,GG2H_PTH_300_450_PTHJoverPTH_GT15,GG2H_PTH_450_650_PTHJoverPTH_GT15,GG2H_PTH_GT650_PTHJoverPTH_GT15,GG2H_0J_PTH_0_10,GG2H_0J_PTH_GT10,GG2H_1J_PTH_0_60,GG2H_1J_PTH_60_120,GG2H_1J_PTH_120_200,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_0_25,GG2H_GE2J_MJJ_0_350_PTH_0_60_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_60_120_PTHJJ_GT25,GG2H_GE2J_MJJ_0_350_PTH_120_200_PTHJJ_GT25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_350_700_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_700_1000_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_1000_1500_PTH_0_200_PTHJJ_GT25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_0_25,GG2H_GE2J_MJJ_GT1500_PTH_0_200_PTHJJ_GT25
hw_pdf4lhc_unc_7,0.0012057142242816472,2.677444768969016e-05,0.00011687767116187788,0.00018609838153159448,0.0003021117473500788,0.00020144851881175445,6.0945073875216186e-05,1.3141721259904095e-05,0.00016445060291509663,0.0002628965203775889,0.00021215932863031538,8.775417099340588e-05,2.3917792823300685e-05,0.00012594012353965177,0.00020012190534079608,0.0001849949404957921,0.00010151585688463412,3.6347698729371206e-05,0.0001781553290776552,7.485297128406821e-05,3.517349217369973e-05,1.628654684858194e-05,6.400056431868847e-06,0.0003366063945687147,0.00014693915913400235,4.454714197332551e-05,1.2083392195434762e-05,1.3227340760673404e-05,6.909645512560169e-05,0.00016817438038314086,0.0002609467568396442,0.00020315512400616173,0.000148347047072017,0.0002684311548874438,0.0003011590594890773,0.00021102798560172382,0.000385853659510601,0.00046729839745873346,0.00010189667097540683,0.0002638952851568964,4.2543119044974097e-05,0.00011431416121078844,2.7690826621729915e-05,7.19020672685947e-05,1.3215688185789537e-05,4.160536990237014e-05
hw_pdf4lhc_unc_8,0.001205725000030374,2.6965558300301054e-05,0.00011817514626723564,0.00018603152042685384,0.00030200473288327824,0.0002013686995076463,6.094614342842475e-05,1.3158156167329772e-05,0.0001643866674364406,0.000262796886030826,0.0002120732290269408,8.773206499620096e-05,2.3931276769959153e-05,0.00012589287115511105,0.00020004434548164887,0.00018492443512061529,0.00010148022424029334,3.634376588968286e-05,0.00018021696566988135,7.483458701617542e-05,3.5183328587129374e-05,1.6296699646389765e-05,6.415531259165616e-06,0.0003365010283213964,0.00014692066732851166,4.456868412047113e-05,1.2091022356163143e-05,1.3222989548108896e-05,6.907760595848061e-05,0.00016811372532201093,0.0002608494158664483,0.00020309011782800713,0.00014827870757320674,0.00026833434160269617,0.00030105110095539713,0.00021091301572673734,0.0003856826764574867,0.00046710693705470364,0.00010185908260361548,0.00026377928290476565,4.255664640968002e-05,0.00011432521926498986,2.7728471646386212e-05,7.197046476068866e-05,1.3257741592431305e-05,4.1696121889736154e-05
hw_pdf4lhc_unc_9,0.001205714533447017,2.6904060560533437e-05,0.0001177910992671462,0.00018596761096713416,0.00030198164333625194,0.00020146483215866692,6.102233644369049e-05,1.3177962335755487e-05,0.00016434817258578164,0.0002627906795844524,0.0002121512377004455,8.781525186984003e-05,2.396501787320706e-05,0.0001258734222164012,0.00020004762636682786,0.00018498324869431368,0.00010156326954062768,3.639348729916801e-05,0.00017963974226156083,7.489130119012309e-05,3.522198659419912e-05,1.6325760105466664e-05,6.424491699913246e-06,0.0003367107617929899,0.00014707153054356617,4.462584503483279e-05,1.2114889104335485e-05,1.3216480174962863e-05,6.904156464745117e-05,0.0001680519544951366,0.00026079529454392893,0.0002031121710955116,0.000148235884697508,0.0002682834041033796,0.00030110066881695717,0.00021087250409979806,0.0003856462734090565,0.0004671869839870871,0.00010186165750525137,0.0002638209981916443,4.254922894068864e-05,0.00011432631930024727,2.7720886616358326e-05,7.195009083683194e-05,1.323770474151484e-05,4.166647870594865e-05
hw_pdf4lhc_unc_10,0.0012057262484767742,2.6895601111952792e-05,0.00011771245506354257,0.00018612958923777364,0.0003020876274651602,0.00020133080148612654,6.087982423555595e-05,1.313091262800743e-05,0.00016445900197168618,0.0002628604049066737,0.00021205536820479608,8.767200859364874e-05,2.389545495223639e-05,0.00012593750531750907,0.00020008599770045743,0.0001849144672076933,0.00010143193775183837,3.630432661047133e-05,0.00017950603217927908,7.479569219792907e-05,3.514305645202805e-05,1.6264370276869037e-05,6.398157036291195e-06,0.000336381202475739,0.00014680153292622613,4.4505929266552286e-05,1.2066417571916693e-05,1.323116324361108e-05,6.912106155912354e-05,0.00016820548062522318,0.00026095371425220325,0.0002031076210587406,0.00014836072402889028,0.00026843644127826967,0.00030107041267103684,0.00021102018651999058,0.0003858179869380135,0.00046715182145425175,0.00010187811035063331,0.0002638158816366231,4.255237042272416e-05,0.00011431284162296881,2.770973512045222e-05,7.193880722216234e-05,1.3244919938780893e-05,4.1660003002160855e-05
hw_pdf4lhc_unc_11,0.0012057131827553395,2.684021777128001e-05,0.00011740614294227007,0.0001860259604593753,0.0003020432875752225,0.00020145337440428108,6.0979677061805174e-05,1.3162152135760213e-05,0.00016438946641874418,0.0002628364333733665,0.00021215062514117053,8.77766457242846e-05,2.394158405176426e-05,0.00012590128259533866,0.00020008183892821662,0.00018498452925146548,0.0001015324584829778,3.636666067308386e-05,0.00017903698575628192,7.4868952806178e-05,3.519401295551426e-05,1.630374290560716e-05,6.414691342595315e-06,0.0003366451472474227,0.0001469920603117569,4.458452455878166e-05,1.2092862012229416e-05,1.3219595856488228e-05,6.906553516115603e-05,0.00016810458643557174,0.00026086195964835837,0.0002031326435558249,0.00014828392089846868,0.00026835397281748725,0.0003011300995004804,0.00021094115175987764,0.0003857414815207746,0.0004672405814104548,0.00010187376855717144,0.0002638530728422495,4.254276989150683e-05,0.00011431353118831134,2.769981804035571e-05,7.191699007881937e-05,1.3228557620021041e-05,4.16360140048765e-05
hw_pdf4lhc_unc_12,0.001205719294428823,2.704159691939431e-05,0.00011875612002256726,0.00018585653409987598,0.0003018685547943035,0.00020146417559200295,6.107838872964136e-05,1.3211609214549307e-05,0.0001642579871583708,0.0002626942845721427,0.00021213038538631367,8.785765321287371e-05,2.400073893161449e-05,0.0001258141975402464,0.00019997997312747753,0.00018496120327045416,0.00010158476086492679,3.6426272910291527e-05,0.00018109566625167643,7.491568208887203e-05,3.526021978451952e-05,1.636215547229659e-05,6.449021971195098e-06,0.0003367632145096516,0.0001471651425303249,4.468965862304438e-05,1.2134299589819154e-05,1.3207517085019375e-05,6.899772306331879e-05,0.00016794851546468725,0.00026066825545773703,0.00020307306139837929,0.00014813582859756673,0.0002681590904414221,0.0003010449362287929,0.00021072636130299168,0.0003854547795346472,0.00046706698618451527,0.00010183040050829725,0.00026373547852866414,4.2562062721116675e-05,0.00011434805184691809,2.7754479862303334e-05,7.201804742909589e-05,1.3274337000766703e-05,4.1743487956431375e-05
hw_pdf4lhc_unc_13,0.0012057367434000058,2.702883816449152e-05,0.00011859525284656714,0.000185927282701502,0.0003019273277701019,0.00020141989985167076,6.102597550650396e-05,1.3194796289558333e-05,0.00016431084154249807,0.0002627355137629407,0.00021210339572231621,8.780939296894623e-05,2.3976276289102974e-05,0.0001258424504555363,0.00020000254378666805,0.0001849412237041743,0.0001015376533976374,3.639563586850589e-05,0.00018085520492146546,7.488087882465189e-05,3.523309985741379e-05,1.6341023925716705e-05,6.440620084542919e-06,0.000336643505944051,0.0001470664639450684,4.4646327561611765e-05,1.211916774946316e-05,1.3216518158600996e-05,6.903278014845347e-05,0.00016801588464225863,0.0002607454283526554,0.0002030834908810709,0.00014819120511752043,0.00026823394549899224,0.0003010473350454771,0.00021079088897727656,0.0003855392141618946,0.0004670742115443129,0.00010184385073473511,0.00026373816645645226,4.257145579325619e-05,0.00011435597699059689,2.7754384778910352e-05,7.20289877406258e-05,1.3283843335024549e-05,4.17432332134937e-05
hw_pdf4lhc_unc_14,0.0012057407865797174,2.7043471894002446e-05,0.00011868765101817024,0.00018590397563188036,0.0003019108498278437,0.00020143233916754594,6.104228126231113e-05,1.3202516803804261e-05,0.0001642934354875421,0.0002627218666170024,0.00021211121438578063,8.78267240753891e-05,2.3985153484343475e-05,0.00012583101329720068,0.0001999944004519881,0.00018494606686961264,0.00010154989039407104,3.640661276318123e-05,0.00018098964157701964,7.489144272493439e-05,3.524323866335355e-05,1.6350308647329304e-05,6.445868753059881e-06,0.0003366744977034832,0.00014709703486297105,4.4662582809377826e-05,1.2122718695863478e-05,1.3215358086346112e-05,6.902311675639113e-05,0.00016799395576382254,0.0002607237698589892,0.00020308310140464969,0.00014817022600087043,0.00026821281844086184,0.0003010483979183412,0.00021076136466075974,0.00038550694332601385,0.00046706858071701024,0.00010184193980475237,0.00026373079364506443,4.257655072825497e-05,0.00011436676633943712,2.7760306933603508e-05,7.20453934326897e-05,1.3292969452660966e-05,4.175550488385262e-05
hw_pdf4lhc_unc_15,0.0012057454256587646,2.7051235089232555e-05,0.00011876795664544107,0.0001859404023229332,0.0003019331689456269,0.00020139203577096236,6.100209931178324e-05,1.3191017081677493e-05,0.0001643161517320711,0.0002627339700642536,0.00021207944575772785,8.778380856270199e-05,2.396559526766264e-05,0.0001258447740964466,0.00019999989746115297,0.0001849220188929414,0.00010150917184415956,3.6379868221873273e-05,0.0001811123475353073,7.486300040863316e-05,3.522128290414016e-05,1.6333880393714658e-05,6.4398932676796e-06,0.00033657670262195297,0.00014701837427440008,4.462892819070962e-05,1.2108706060879791e-05,1.3217700432771519e-05,6.904105991673063e-05,0.00016802757731025056,0.00026075707374400935,0.00020307874644107142,0.0001481968736071136,0.000268246755014232,0.0003010365630013294,0.00021079151101540414,0.0003855411824738386,0.0004670494429697688,0.00010184192688805771,0.0002637198766594817,4.257571008673856e-05,0.00011435930344304334,2.7758669000313962e-05,7.204256611641132e-05,1.3296173013834387e-05,4.1759201969282395e-05
hw_pdf4lhc_unc_16,0.0012057028488706117,2.699492617266132e-05,0.0001185234192370256,0.0001856235892927476,0.00030174674572079716,0.000201690072299145,6.128015579265233e-05,1.3275753975400019e-05,0.00016409893428532684,0.0002626191010667957,0.00021229925210197173,8.806245587035245e-05,2.409665069362759e-05,0.00012572894518840636,0.00019995093374060448,0.00018508457969697086,0.00010178006350786098,3.6548772299348e-05,0.00018076969914089354,7.505968548317108e-05,3.536693477377462e-05,1.6440076597111783e-05,6.48400514492344e-06,0.00033727223251757746,0.00014754356706289104,4.485247203503648e-05,1.2195233688672198e-05,1.318257259542784e-05,6.887664741040789e-05,0.00016772267033661852,0.0002604510971462301,0.00020310420822427827,0.00014795732588493567,0.00026796040376529055,0.00030113173740836283,0.00021053581043709886,0.00038525391186125757,0.0004671935860865085,0.00010181105928854553,0.00026378113115278654,4.25449306013137e-05,0.00011434973013008494,2.7746893789085283e-05,7.198710014570713e-05,1.324911178585063e-05,4.171985977502325e-05
hw_pdf4lhc_unc_17,0.0012057363063122108,2.716162597234708e-05,0.00011954091042415588,0.00018580792130804748,0.0003017912440639592,0.00020142536336570485,6.109647221085031e-05,1.322130118593129e-05,0.0001642191123430869,0.000262631739363361,0.00021208558200927052,8.786155915401208e-05,2.4015175693442453e-05,0.0001257867191514439,0.00019992841162976455,0.0001849260162594888,0.00010158467152584839,3.643524609521324e-05,0.00018233727387150084,7.491528184172063e-05,3.527751917897558e-05,1.6374561312130737e-05,6.455758636959844e-06,0.0003367428768159878,0.00014719274982587927,4.471548508878512e-05,1.2153278866753298e-05,1.3204067021244036e-05,6.89811467850516e-05,0.00016790667452236876,0.0002605992071183982,0.0002030274488415413,0.0001480929803630847,0.0002680839548680622,0.0003009709165808962,0.00021065689396218126,0.0003853430125962706,0.00046694656415986475,0.00010180740032270487,0.00026367191677660156,4.256687403910544e-05,0.00011435184170730432,2.7783616527076507e-05,7.205700945674178e-05,1.328709873740662e-05,4.17941775775149e-05
hw_pdf4lhc_unc_18,0.0012056900334311746,2.685221225640382e-05,0.00011761929168936975,0.0001862428812052178,0.0003021062940872364,0.0002012394449433244,6.0795906485660674e-05,1.3078126833367038e-05,0.00016453907470866366,0.00026288738846478763,0.00021198353332274627,8.757336015440606e-05,2.384232863767057e-05,0.00012599707459454715,0.0002001022602330249,0.00018487419707216544,0.0001013791529555387,3.6244931653173764e-05,0.00017940582709290246,7.474002214888802e-05,3.508601934914064e-05,1.620909292662177e-05,6.357759312342099e-06,0.00033622540125589494,0.00014665847282234853,4.4416936996629764e-05,1.2049788901349352e-05,1.3231804177093954e-05,6.916627548507015e-05,0.00016831614207915417,0.0002610250773196984,0.00020306032550006416,0.00014846896061645996,0.00026849059435005585,0.0003010018137814734,0.00021117422612695942,0.0003859339194973765,0.0004670993336465193,0.00010187424505685483,0.0002638577428028236,4.250234244037286e-05,0.00011422335845398727,2.767603383374002e-05,7.181678589942551e-05,1.3164343029888657e-05,4.158422104646243e-05
hw_pdf4lhc_unc_19,0.0012057341605540073,2.7056814338093035e-05,0.00011888715807042428,0.00018591017440143867,0.00030190504797118545,0.00020140357550273277,6.101812104724898e-05,1.3195799745927412e-05,0.0001642926458866783,0.00026271377784895834,0.0002120836062987812,8.779527602633568e-05,2.3972409461632647e-05,0.00012583344055975366,0.0001999879797600185,0.00018492504725701233,0.00010152349031533632,3.638792220688482e-05,0.00018130264996991791,7.487282617559861e-05,3.522903704254246e-05,1.633931507857215e-05,6.4417552663567246e-06,0.00033661363731822503,0.00014704770455953105,4.4641624426928365e-05,1.2113149814272757e-05,1.321236977476939e-05,6.902529372309219e-05,0.00016799860410803124,0.00026072122296141127,0.00020306984216108995,0.00014817407121941559,0.00026821263500485576,0.00030102959297461767,0.000210765986338914,0.0003855040138692621,0.000467038652735931,0.00010183253455651046,0.0002637161312383675,4.256710839773656e-05,0.0001143473213799357,2.7756778029620185e-05,7.202877730057325e-05,1.3287672046097112e-05,4.175696456160703e-05
